,Unnamed: 0.1,AdvNewspaper,AdvCirc,NatlLineRate,SpotColour,ProcessColour,Columns,Lines,MaterialCode,Year,AuditYear,AuditDiff,SplitIssue,AdvCircAllEds,NatlLineRateAllEds,SpotColourAllEds,ProcessColourAllEds,MarketAndNewspaper,_merge1,Removable,ADVCSD,ADVOwner,EDITION,Unnamed: 0,FreeCirculation,Format,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,"Population and dwelling counts / Population, 2016","Population and dwelling counts / Population, 2011","Population and dwelling counts / Population percentage change, 2011 to 2016",Population and dwelling counts / Total private dwellings,Population and dwelling counts / Private dwellings occupied by usual residents,Population and dwelling counts / Population density per square kilometre,Population and dwelling counts / Land area in square kilometres,Age & Sex / Both sexes / Average age of the population ; Both sexes,"Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / No certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Secondary (high) school diploma or equivalency certificate","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate or diploma below bachelor level","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate, diploma or degree at bachelor level or above",Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data / Median total income in 2015 among recipients ($),Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Non-immigrants,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Immigrants,GPS,StdName2,StdOwner2,double,StdMarket2,RemovableSlash,Swap2017,MarketChange1,Daily,SwapNotInclude,Swap2017Affected,CSDs,first_year,equal_to_previous,FreeCircAllEds,PaidCircAllEds,TotalCircAllEds,EDITION2,_merge2,ID,ID2,EverPaidEDITION,EverFreeEDITION,EverPaid,EverFree,OpCross2017ID,OpCross2017ID2,FreeCirc_Cross17_ID2,PaidCirc_Cross17_ID2,Rate_Cross17_ID2,TotalCirc_Cross17_ID2,OpPost2017,CDs
2045,2045,toronto salam toronto,,1.47,,,4.0,203.0,8.0,2019,2016.0,3.0,Thursday,,1.47,,,salam toronto,both,,[nan],,Thursday,1788.0,,T,toronto,salam toronto,salam toronto publications,,ON,,,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0,['Toronto'],2013.0,1.0,,,,Thursday,left_only,398,296,0,1,0,1,1,1,0,0,1,0,1,['Toronto']
2046,2046,sarnia journal,,1.35,,,9.0,192.0,3.0,2015,0.0,2015.0,Thursday,,1.35,,,sarnia journal,both,,[nan],,Thursday,1789.0,30000.0,T,sarnia,sarnia journal,the sarnia journal,0.0,ON,30000.0,the sarnia journal,"['sarnia ,ON, Canada']",71594.0,72366.0,-1.1,33324.0,31937.0,434.3,164.85,43.9,59750.0,9550.0,17810.0,32395.0,775.0,9535.0,59750.0,57580.0,33833.0,70375.0,61010.0,8815.0,"[(42.9746137, -82.4065585)]",,,,,,0.0,sarnia,0.0,0.0,0,['Sarnia'],2015.0,0.0,30000.0,0.0,30000.0,Thursday,perfect_match,399,297,0,1,0,1,1,1,0,0,1,0,1,['Lambton']
2047,2047,sarnia journal,,1.35,,,9.0,192.0,3.0,2016,0.0,2016.0,Thursday,,1.35,,,sarnia journal,both,,[nan],,Thursday,1790.0,,T,sarnia,sarnia journal,the sarnia journal,0.0,ON,,the sarnia journal,"['sarnia ,ON, Canada']",71594.0,72366.0,-1.1,33324.0,31937.0,434.3,164.85,43.9,59750.0,9550.0,17810.0,32395.0,775.0,9535.0,59750.0,57580.0,33833.0,70375.0,61010.0,8815.0,"[(42.9746137, -82.4065585)]",,,,,,0.0,sarnia,0.0,0.0,0,['Sarnia'],2015.0,1.0,,0.0,,Thursday,perfect_match,399,297,0,1,0,1,1,1,0,0,1,0,1,['Lambton']
2048,2048,sarnia journal,,1.35,,,9.0,192.0,3.0,2017,0.0,2017.0,Thursday,,1.35,,,sarnia journal,both,,[nan],,Thursday,1791.0,,T,sarnia,sarnia journal,the sarnia journal,0.0,ON,,the sarnia journal,"['sarnia ,ON, Canada']",71594.0,72366.0,-1.1,33324.0,31937.0,434.3,164.85,43.9,59750.0,9550.0,17810.0,32395.0,775.0,9535.0,59750.0,57580.0,33833.0,70375.0,61010.0,8815.0,"[(42.9746137, -82.4065585)]",,,,,,0.0,sarnia,0.0,0.0,0,['Sarnia'],2015.0,1.0,,0.0,,Thursday,perfect_match,399,297,0,1,0,1,1,1,0,0,1,0,1,['Lambton']
2049,2049,sarnia journal,,1.4,,,9.0,192.0,3.0,2018,0.0,2018.0,Thursday,,1.4,,,sarnia journal,both,,[nan],,Thursday,1792.0,,T,sarnia,sarnia journal,the sarnia journal,0.0,ON,,the sarnia journal,"['sarnia ,ON, Canada']",71594.0,72366.0,-1.1,33324.0,31937.0,434.3,164.85,43.9,59750.0,9550.0,17810.0,32395.0,775.0,9535.0,59750.0,57580.0,33833.0,70375.0,61010.0,8815.0,"[(42.9746137, -82.4065585)]",,,,,,0.0,sarnia,0.0,0.0,0,['Sarnia'],2015.0,1.0,,0.0,,Thursday,perfect_match,399,297,0,1,0,1,1,1,0,0,1,0,1,['Lambton']
2050,2050,sarnia journal,,1.4,,,9.0,192.0,3.0,2019,0.0,2019.0,Thursday,,1.4,,,sarnia journal,both,,[nan],,Thursday,1793.0,,T,sarnia,sarnia journal,sarnia media group inc.,0.0,ON,,the sarnia journal,"['sarnia ,ON, Canada']",71594.0,72366.0,-1.1,33324.0,31937.0,434.3,164.85,43.9,59750.0,9550.0,17810.0,32395.0,775.0,9535.0,59750.0,57580.0,33833.0,70375.0,61010.0,8815.0,"[(42.9746137, -82.4065585)]",,,,,,0.0,sarnia,0.0,0.0,0,['Sarnia'],2015.0,1.0,,0.0,,Thursday,perfect_match,399,297,0,1,0,1,1,1,0,0,1,0,1,['Lambton']
2051,2051,sarnia lambton county this week,41300.0,1.49,152.0,469.0,9.0,160.0,3.0,2013,2012.0,1.0,Thursday,41300.0,1.49,152.0,469.0,sarnia lambton this week,both,,[nan],,Thursday,1799.0,41300.0,T,sarnia,sarnia lambton this week,sun media corporation,0.0,ON,41300.0,sun media corporation,"['sarnia ,ON, Canada']",71594.0,72366.0,-1.1,33324.0,31937.0,434.3,164.85,43.9,59750.0,9550.0,17810.0,32395.0,775.0,9535.0,59750.0,57580.0,33833.0,70375.0,61010.0,8815.0,"[(42.9746137, -82.4065585)]",,,,,,0.0,sarnia,0.0,0.0,0,['Sarnia'],2013.0,0.0,41300.0,0.0,41300.0,Wednesday,left_imperfect_match,400,298,0,1,0,1,1,1,0,0,1,0,1,['Lambton']
2052,2058,sarnia lambton county this week,41300.0,1.49,152.0,469.0,9.0,160.0,3.0,2013,2012.0,1.0,Thursday,41300.0,1.49,152.0,469.0,sarnia lambton this week,both,,[nan],,Wednesday,1799.0,41300.0,T,sarnia,sarnia lambton this week,sun media corporation,0.0,ON,41300.0,sun media corporation,"['sarnia ,ON, Canada']",71594.0,72366.0,-1.1,33324.0,31937.0,434.3,164.85,43.9,59750.0,9550.0,17810.0,32395.0,775.0,9535.0,59750.0,57580.0,33833.0,70375.0,61010.0,8815.0,"[(42.9746137, -82.4065585)]",,,,,,0.0,sarnia,0.0,0.0,0,['Sarnia'],2013.0,0.0,41300.0,0.0,41300.0,Wednesday,right_imperfect_match,401,298,0,1,0,1,0,1,0,0,1,0,0,['Lambton']
2053,2052,sarnia lambton county this week,,1.49,152.0,469.0,9.0,160.0,3,2014,2012.0,2.0,Thursday,,1.49,152.0,469.0,sarnia lambton this week,both,,[nan],,Thursday,1800.0,40240.0,T,sarnia,sarnia lambton this week,sun media corporation,0.0,ON,40240.0,sun media corporation,"['sarnia ,ON, Canada']",71594.0,72366.0,-1.1,33324.0,31937.0,434.3,164.85,43.9,59750.0,9550.0,17810.0,32395.0,775.0,9535.0,59750.0,57580.0,33833.0,70375.0,61010.0,8815.0,"[(42.9746137, -82.4065585)]",,,,,,0.0,sarnia,0.0,0.0,0,['Sarnia'],2013.0,0.0,40240.0,0.0,40240.0,Wednesday,left_imperfect_match,400,298,0,1,0,1,1,1,0,0,1,0,1,['Lambton']
2054,2059,sarnia lambton county this week,,1.49,152.0,469.0,9.0,160.0,3,2014,2012.0,2.0,Thursday,,1.49,152.0,469.0,sarnia lambton this week,both,,[nan],,Wednesday,1800.0,40240.0,T,sarnia,sarnia lambton this week,sun media corporation,0.0,ON,40240.0,sun media corporation,"['sarnia ,ON, Canada']",71594.0,72366.0,-1.1,33324.0,31937.0,434.3,164.85,43.9,59750.0,9550.0,17810.0,32395.0,775.0,9535.0,59750.0,57580.0,33833.0,70375.0,61010.0,8815.0,"[(42.9746137, -82.4065585)]",,,,,,0.0,sarnia,0.0,0.0,0,['Sarnia'],2013.0,0.0,40240.0,0.0,40240.0,Wednesday,right_imperfect_match,401,298,0,1,0,1,0,1,0,0,1,0,0,['Lambton']
2055,2053,sarnia lambton county this week,,1.49,152.0,469.0,9.0,160.0,3.0,2015,2013.0,2.0,Thursday,,1.49,152.0,469.0,sarnia lambton this week,both,,[nan],,Thursday,1794.0,39627.0,T,sarnia,sarnia lambton this week,sun media corporation,0.0,ON,39627.0,sun media corporation,"['sarnia ,ON, Canada']",71594.0,72366.0,-1.1,33324.0,31937.0,434.3,164.85,43.9,59750.0,9550.0,17810.0,32395.0,775.0,9535.0,59750.0,57580.0,33833.0,70375.0,61010.0,8815.0,"[(42.9746137, -82.4065585)]",,,,,,0.0,sarnia,0.0,0.0,0,['Sarnia'],2015.0,0.0,39627.0,0.0,39627.0,Thursday,perfect_match,400,298,0,1,0,1,1,1,0,0,1,0,1,['Lambton']
2056,2054,sarnia lambton county this week,,1.49,,469.0,9.0,160.0,3.0,2016,2014.0,2.0,Thursday,,1.49,,469.0,sarnia lambton this week,both,,[nan],,Thursday,1795.0,39156.0,T,sarnia,sarnia lambton this week,sun media corporation,0.0,ON,39156.0,postmedia network inc.,"['sarnia ,ON, Canada']",71594.0,72366.0,-1.1,33324.0,31937.0,434.3,164.85,43.9,59750.0,9550.0,17810.0,32395.0,775.0,9535.0,59750.0,57580.0,33833.0,70375.0,61010.0,8815.0,"[(42.9746137, -82.4065585)]",,,,,,0.0,sarnia,0.0,0.0,0,['Sarnia'],2015.0,0.0,39156.0,0.0,39156.0,Thursday,perfect_match,400,298,0,1,0,1,1,1,0,0,1,0,1,['Lambton']
2057,2055,sarnia lambton county this week,,1.49,,469.0,9.0,160.0,3.0,2017,2015.0,2.0,Thursday,,1.49,,469.0,sarnia lambton this week,both,,[nan],,Thursday,1796.0,39476.0,T,sarnia,sarnia lambton this week,postmedia network inc.,0.0,ON,39476.0,postmedia network inc.,"['sarnia ,ON, Canada']",71594.0,72366.0,-1.1,33324.0,31937.0,434.3,164.85,43.9,59750.0,9550.0,17810.0,32395.0,775.0,9535.0,59750.0,57580.0,33833.0,70375.0,61010.0,8815.0,"[(42.9746137, -82.4065585)]",,,,,,0.0,sarnia,0.0,0.0,0,['Sarnia'],2015.0,0.0,39476.0,0.0,39476.0,Thursday,perfect_match,400,298,0,1,0,1,1,1,0,0,1,0,1,['Lambton']
2058,2056,sarnia lambton county this week,,1.49,,469.0,9.0,160.0,3.0,2018,2016.0,2.0,Thursday,,1.49,,469.0,sarnia lambton this week,both,,[nan],,Thursday,1797.0,,T,sarnia,sarnia lambton this week,postmedia network inc.,0.0,ON,,postmedia network inc.,"['sarnia ,ON, Canada']",71594.0,72366.0,-1.1,33324.0,31937.0,434.3,164.85,43.9,59750.0,9550.0,17810.0,32395.0,775.0,9535.0,59750.0,57580.0,33833.0,70375.0,61010.0,8815.0,"[(42.9746137, -82.4065585)]",,,,,,0.0,sarnia,0.0,0.0,0,['Sarnia'],2015.0,1.0,,0.0,,Thursday,perfect_match,400,298,0,1,0,1,1,1,0,0,1,0,1,['Lambton']
2059,2057,sarnia lambton county this week,,1.34,,469.0,10.0,160.0,10.0,2019,2016.0,3.0,Thursday,,1.34,,469.0,sarnia lambton this week,both,,[nan],,Thursday,1798.0,,T,sarnia,sarnia lambton this week,postmedia network inc.,0.0,ON,,postmedia network inc.,"['sarnia ,ON, Canada']",71594.0,72366.0,-1.1,33324.0,31937.0,434.3,164.85,43.9,59750.0,9550.0,17810.0,32395.0,775.0,9535.0,59750.0,57580.0,33833.0,70375.0,61010.0,8815.0,"[(42.9746137, -82.4065585)]",,,,,,0.0,sarnia,0.0,0.0,0,['Sarnia'],2015.0,1.0,,0.0,,Thursday,perfect_match,400,298,0,1,0,1,1,1,0,0,1,0,1,['Lambton']
2060,2065,sault ste. marie this week,30800.0,1.59,327.0,648.0,9.0,160.0,3.0,2013,2012.0,1.0,Wednesday,30800.0,1.59,327.0,648.0,sault ste. marie this week,both,,[nan],,Wednesday,2549.0,30800.0,T,sault%20ste.%20marie,this week,sun media corporation,0.0,ON,30800.0,sun media corporation,"['sault ste. marie ,ON, Canada']",73368.0,75141.0,-2.4,34485.0,32634.0,328.6,223.24,44.6,61445.0,11680.0,18435.0,31330.0,870.0,10575.0,61445.0,59470.0,33171.0,71880.0,65285.0,6230.0,"[(46.52391, -84.320068)]",this week,,,,,0.0,sault ste. marie,0.0,0.0,0,['Sault Ste. Marie'],2013.0,0.0,30800.0,0.0,30800.0,Wednesday,perfect_match,403,299,0,1,0,1,0,1,0,0,1,0,0,['Algoma']
2061,2066,sault ste. marie this week,,1.59,327.0,648.0,9.0,160.0,3,2014,2012.0,2.0,Wednesday,,1.59,327.0,648.0,sault ste. marie this week,both,,[nan],,Wednesday,2551.0,30800.0,T,sault%20ste.%20marie,this week,sun media corporation,0.0,ON,30800.0,sun media corporation,"['sault ste. marie ,ON, Canada']",73368.0,75141.0,-2.4,34485.0,32634.0,328.6,223.24,44.6,61445.0,11680.0,18435.0,31330.0,870.0,10575.0,61445.0,59470.0,33171.0,71880.0,65285.0,6230.0,"[(46.52391, -84.320068)]",this week,,,,,0.0,sault ste. marie,0.0,0.0,0,['Sault Ste. Marie'],2014.0,0.0,30800.0,0.0,30800.0,Wednesday,perfect_match,403,299,0,1,0,1,0,1,0,0,1,0,0,['Algoma']
2062,2060,sault ste. marie this week,,1.64,335.0,665.0,9.0,160.0,3.0,2015,2013.0,2.0,Thursday,,1.64,335.0,665.0,sault ste. marie this week,both,,[nan],,Thursday,2553.0,30800.0,T,sault%20ste.%20marie,this week,sun media corporation,0.0,ON,30800.0,sun media corporation,"['sault ste. marie ,ON, Canada']",73368.0,75141.0,-2.4,34485.0,32634.0,328.6,223.24,44.6,61445.0,11680.0,18435.0,31330.0,870.0,10575.0,61445.0,59470.0,33171.0,71880.0,65285.0,6230.0,"[(46.52391, -84.320068)]",this week,,,,,0.0,sault ste. marie,0.0,0.0,0,['Sault Ste. Marie'],2015.0,0.0,30800.0,0.0,30800.0,Wednesday,left_imperfect_match,402,299,0,1,0,1,1,1,0,0,1,0,1,['Algoma']
2063,2067,sault ste. marie this week,,1.64,335.0,665.0,9.0,160.0,3.0,2015,2013.0,2.0,Thursday,,1.64,335.0,665.0,sault ste. marie this week,both,,[nan],,Wednesday,2553.0,30800.0,T,sault%20ste.%20marie,this week,sun media corporation,0.0,ON,30800.0,sun media corporation,"['sault ste. marie ,ON, Canada']",73368.0,75141.0,-2.4,34485.0,32634.0,328.6,223.24,44.6,61445.0,11680.0,18435.0,31330.0,870.0,10575.0,61445.0,59470.0,33171.0,71880.0,65285.0,6230.0,"[(46.52391, -84.320068)]",this week,,,,,0.0,sault ste. marie,0.0,0.0,0,['Sault Ste. Marie'],2015.0,0.0,30800.0,0.0,30800.0,Wednesday,right_imperfect_match,403,299,0,1,0,1,0,1,0,0,1,0,0,['Algoma']
2064,2061,sault ste. marie this week,,1.67,,678.0,9.0,160.0,3.0,2016,2013.0,3.0,Thursday,,1.67,,678.0,sault ste. marie this week,both,,[nan],,Thursday,2544.0,31122.0,T,sault%20ste.%20marie,this week,sun media corporation,0.0,ON,31122.0,postmedia network inc.,"['sault ste. marie ,ON, Canada']",73368.0,75141.0,-2.4,34485.0,32634.0,328.6,223.24,44.6,61445.0,11680.0,18435.0,31330.0,870.0,10575.0,61445.0,59470.0,33171.0,71880.0,65285.0,6230.0,"[(46.52391, -84.320068)]",this week,,,,,0.0,sault ste. marie,0.0,0.0,0,['Sault Ste. Marie'],2016.0,0.0,31122.0,0.0,31122.0,Thursday,perfect_match,402,299,0,1,0,1,1,1,0,0,1,0,1,['Algoma']
2065,2062,sault ste. marie this week,,1.72,,688.0,9.0,160.0,3.0,2017,2015.0,2.0,Thursday,,1.72,,688.0,sault ste. marie this week,both,,[nan],,Thursday,2545.0,,T,sault%20ste.%20marie,this week,postmedia network inc.,0.0,ON,,postmedia network inc.,"['sault ste. marie ,ON, Canada']",73368.0,75141.0,-2.4,34485.0,32634.0,328.6,223.24,44.6,61445.0,11680.0,18435.0,31330.0,870.0,10575.0,61445.0,59470.0,33171.0,71880.0,65285.0,6230.0,"[(46.52391, -84.320068)]",this week,,,,,0.0,sault ste. marie,0.0,0.0,0,['Sault Ste. Marie'],2016.0,1.0,,0.0,,Thursday,perfect_match,402,299,0,1,0,1,1,1,0,0,1,0,1,['Algoma']
2066,2063,sault ste. marie this week,,1.78,,706.0,10.0,287.0,10.0,2018,2015.0,3.0,Thursday,,1.78,,706.0,sault ste. marie this week,both,,[nan],,Thursday,2546.0,,T,sault%20ste.%20marie,this week,postmedia network inc.,0.0,ON,,postmedia network inc.,"['sault ste. marie ,ON, Canada']",73368.0,75141.0,-2.4,34485.0,32634.0,328.6,223.24,44.6,61445.0,11680.0,18435.0,31330.0,870.0,10575.0,61445.0,59470.0,33171.0,71880.0,65285.0,6230.0,"[(46.52391, -84.320068)]",this week,,,,,0.0,sault ste. marie,0.0,0.0,0,['Sault Ste. Marie'],2016.0,1.0,,0.0,,Thursday,perfect_match,402,299,0,1,0,1,1,1,0,0,1,0,1,['Algoma']
2067,2064,sault ste. marie this week,,1.84,,706.0,10.0,287.0,10.0,2019,2015.0,4.0,Thursday,,1.84,,706.0,sault ste. marie this week,both,,[nan],,Thursday,2547.0,,T,sault%20ste.%20marie,this week,postmedia network inc.,0.0,ON,,postmedia network inc.,"['sault ste. marie ,ON, Canada']",73368.0,75141.0,-2.4,34485.0,32634.0,328.6,223.24,44.6,61445.0,11680.0,18435.0,31330.0,870.0,10575.0,61445.0,59470.0,33171.0,71880.0,65285.0,6230.0,"[(46.52391, -84.320068)]",this week,,,,,0.0,sault ste. marie,0.0,0.0,0,['Sault Ste. Marie'],2016.0,1.0,,0.0,,Thursday,perfect_match,402,299,0,1,0,1,1,1,0,0,1,0,1,['Algoma']
2068,2068,scarborough mirror,117124.0,8.18,335.0,1160.0,10.0,175.0,10.0,2013,2012.0,1.0,Friday,117124.0,8.18,335.0,1160.0,scarborough mirror,both,,[nan],,Friday,1801.0,116632.0,T,scarborough,scarborough mirror,metroland media group ltd.,0.0,ON,116632.0,metroland media group ltd.,"['scarborough ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.7729744, -79.2576479)]",,,,,,0.0,scarborough,0.0,0.0,0,['Toronto'],2013.0,0.0,118134.5,0.0,118134.5,Friday,perfect_match,404,300,0,1,0,1,1,1,1,0,1,1,1,['Toronto']
2069,2074,scarborough mirror,117124.0,8.18,335.0,1160.0,10.0,175.0,10.0,2013,2012.0,1.0,Thursday,117124.0,8.18,335.0,1160.0,scarborough mirror,both,,[nan],,Thursday,1807.0,119637.0,T,scarborough,scarborough mirror,metroland media group ltd.,0.0,ON,119637.0,metroland media group ltd.,"['scarborough ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.7729744, -79.2576479)]",,,,,,0.0,scarborough,0.0,0.0,0,['Toronto'],2013.0,0.0,118134.5,0.0,118134.5,Thursday,perfect_match,405,300,0,1,0,1,1,1,1,0,1,1,1,['Toronto']
2070,2069,scarborough mirror,119652.0,8.93,1160.0,1160.0,10.0,161.0,10,2014,2013.0,1.0,Thursday,119652.0,8.93,1160.0,1160.0,scarborough mirror,both,,[nan],,Friday,1802.0,118726.0,T,scarborough,scarborough mirror,metroland media group ltd.,0.0,ON,118726.0,metroland media group ltd.,"['scarborough ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.7729744, -79.2576479)]",,,,,,0.0,scarborough,0.0,0.0,0,['Toronto'],2013.0,0.0,118726.0,0.0,118726.0,Friday,right_imperfect_match,404,300,0,1,0,1,1,1,1,0,1,1,1,['Toronto']
2071,2075,scarborough mirror,119652.0,8.93,1160.0,1160.0,10.0,161.0,10,2014,2013.0,1.0,Thursday,119652.0,8.93,1160.0,1160.0,scarborough mirror,both,,[nan],,Thursday,1808.0,118726.0,T,scarborough,scarborough mirror,metroland media group ltd.,0.0,ON,118726.0,metroland media group ltd.,"['scarborough ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.7729744, -79.2576479)]",,,,,,0.0,scarborough,0.0,0.0,0,['Toronto'],2013.0,0.0,118726.0,0.0,118726.0,Thursday,perfect_match,405,300,0,1,0,1,1,1,1,0,1,1,1,['Toronto']
2072,2070,scarborough mirror,118432.0,8.93,1160.0,1160.0,10.0,161.0,10.0,2015,2014.0,1.0,Thursday,118432.0,8.93,1160.0,1160.0,scarborough mirror,both,,[nan],,Friday,1803.0,121012.0,T,scarborough,scarborough mirror,metroland media group ltd.,0.0,ON,121012.0,metroland media group ltd.,"['scarborough ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.7729744, -79.2576479)]",,,,,,0.0,scarborough,0.0,0.0,0,['Toronto'],2013.0,1.0,123298.0,0.0,123298.0,Friday,right_imperfect_match,404,300,0,1,0,1,1,1,1,0,1,1,1,['Toronto']
2073,2076,scarborough mirror,118432.0,8.93,1160.0,1160.0,10.0,161.0,10.0,2015,2014.0,1.0,Thursday,118432.0,8.93,1160.0,1160.0,scarborough mirror,both,,[nan],,Thursday,1809.0,123298.0,T,scarborough,scarborough mirror,metroland media group ltd.,0.0,ON,123298.0,metroland media group ltd.,"['scarborough ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.7729744, -79.2576479)]",,,,,,0.0,scarborough,0.0,0.0,0,['Toronto'],2013.0,0.0,123298.0,0.0,123298.0,Thursday,perfect_match,405,300,0,1,0,1,1,1,1,0,1,1,1,['Toronto']
2074,2071,scarborough mirror,121745.0,8.93,,1160.0,10.0,161.0,10.0,2016,2015.0,1.0,Thursday,121745.0,8.93,,1160.0,scarborough mirror,both,,[nan],,Friday,1804.0,123530.0,T,scarborough,scarborough mirror,metroland media group ltd.,0.0,ON,123530.0,metroland media group ltd.,"['scarborough ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.7729744, -79.2576479)]",,,,,,0.0,scarborough,0.0,0.0,0,['Toronto'],2013.0,1.0,123762.0,0.0,123762.0,Friday,right_imperfect_match,404,300,0,1,0,1,1,1,1,0,1,1,1,['Toronto']
2075,2077,scarborough mirror,121745.0,8.93,,1160.0,10.0,161.0,10.0,2016,2015.0,1.0,Thursday,121745.0,8.93,,1160.0,scarborough mirror,both,,[nan],,Thursday,1810.0,123762.0,T,scarborough,scarborough mirror,metroland media group ltd.,0.0,ON,123762.0,metroland media group ltd.,"['scarborough ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.7729744, -79.2576479)]",,,,,,0.0,scarborough,0.0,0.0,0,['Toronto'],2013.0,0.0,123762.0,0.0,123762.0,Thursday,perfect_match,405,300,0,1,0,1,1,1,1,0,1,1,1,['Toronto']
2076,2072,scarborough mirror,123762.0,8.93,,1160.0,10.0,161.0,10.0,2017,2016.0,1.0,Thursday,123762.0,8.93,,1160.0,scarborough mirror,both,,[nan],,Friday,1805.0,123183.0,T,scarborough,scarborough mirror,metroland media group ltd.,0.0,ON,123183.0,metroland media group ltd.,"['scarborough ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.7729744, -79.2576479)]",,,,,,0.0,scarborough,0.0,0.0,0,['Toronto'],2013.0,1.0,122604.0,0.0,122604.0,Friday,right_imperfect_match,404,300,0,1,0,1,1,1,1,0,1,1,1,['Toronto']
2077,2078,scarborough mirror,123762.0,8.93,,1160.0,10.0,161.0,10.0,2017,2016.0,1.0,Thursday,123762.0,8.93,,1160.0,scarborough mirror,both,,[nan],,Thursday,1811.0,122604.0,T,scarborough,scarborough mirror,metroland media group ltd.,0.0,ON,122604.0,metroland media group ltd.,"['scarborough ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.7729744, -79.2576479)]",,,,,,0.0,scarborough,0.0,0.0,0,['Toronto'],2013.0,1.0,122604.0,0.0,122604.0,Thursday,perfect_match,405,300,0,1,0,1,1,1,1,0,1,1,1,['Toronto']
