AdvNewspaper,Issued,AdvCirc,NatlLineRate,SpotColour,ProcessColour,Columns,Lines,MaterialCode,Year,MarketAndNewspaper,_merge1,FreeCirculation,EDITION,Format,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,"Population and dwelling counts / Population, 2016","Population and dwelling counts / Population, 2011","Population and dwelling counts / Population percentage change, 2011 to 2016",Population and dwelling counts / Total private dwellings,Population and dwelling counts / Private dwellings occupied by usual residents,Population and dwelling counts / Population density per square kilometre,Population and dwelling counts / Land area in square kilometres,Age & Sex / Both sexes / Average age of the population ; Both sexes,"Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / No certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Secondary (high) school diploma or equivalency certificate","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate or diploma below bachelor level","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate, diploma or degree at bachelor level or above",Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data / Median total income in 2015 among recipients ($),Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Non-immigrants,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Immigrants,GPS,StdName2,StdOwner2,double,StdMarket2,RemovableSlash,Swap2017,MarketChange1,CSDs,ID,ID2,Swap2017Affected,_merge2,first_year,equal_to_previous,EverPaid,EverFree,OpCross2017,OpPost2017
belleville region the community press,Thursday,46391.0,1.73,176.0,176.0,10.0,160.0,10.0,2018,belleville quinte the community press,both,46476.0,Thursday,T,belleville&quinte,the community press,postmedia network inc.,0.0,ON,46476.0,postmedia network inc.,"['belleville ,ON, Canada', 'quinte ,ON, Canada']",50716.0,49454.0,2.6,22744.0,21732.0,205.1,247.25,43.4,41475.0,8365.0,12845.0,20270.0,540.0,6130.0,41475.0,40140.0,30661.0,49350.0,45090.0,3960.0,"[(44.1633264, -77.3852556), (44.1884744, -77.3403039)]",the community press,,,,,0.0,belleville quinte,['Belleville'],492.0,423.0,1.0,both,2013.0,1.0,0.0,1.0,1.0,1.0
belleville region the community press,Thursday,46391.0,1.73,176.0,176.0,10.0,160.0,10.0,2019,belleville quinte the community press,both,46476.0,Thursday,T,belleville&quinte,the community press,postmedia network inc.,0.0,ON,46476.0,postmedia network inc.,"['belleville ,ON, Canada', 'quinte ,ON, Canada']",50716.0,49454.0,2.6,22744.0,21732.0,205.1,247.25,43.4,41475.0,8365.0,12845.0,20270.0,540.0,6130.0,41475.0,40140.0,30661.0,49350.0,45090.0,3960.0,"[(44.1633264, -77.3852556), (44.1884744, -77.3403039)]",the community press,,,,,0.0,belleville quinte,['Belleville'],492.0,423.0,1.0,both,2013.0,1.0,0.0,1.0,1.0,1.0
collingwood connection,Thursday,11500.0,2.16,335.0,1160.0,10.0,175.0,10.0,2013,collingwood wasaga the connection,both,10819.0,Thursday,T,collingwood&wasaga,the connection,metroland media group ltd.,0.0,ON,10819.0,metroland media group ltd.,"['collingwood ,ON, Canada', 'wasaga ,ON, Canada']",21234.0,18389.0,15.6,12066.5,9280.5,498.85,46.21,48.15,17987.5,3357.5,5697.5,8932.5,375.0,2960.0,17987.5,17580.0,30880.0,20775.0,17655.0,3050.0,"[(44.5027226, -80.2172379), (44.5224813, -80.0203156)]",,,,,,0.0,collingwood wasaga,"['Collingwood', 'Wasaga Beach']",495.0,425.0,1.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
collingwood connection,Thursday,10819.0,2.35,1160.0,1160.0,10.0,161.0,10,2014,collingwood wasaga the connection,both,11098.0,Thursday,T,collingwood&wasaga,the connection,metroland media group ltd.,0.0,ON,11098.0,metroland media group ltd.,"['collingwood ,ON, Canada', 'wasaga ,ON, Canada']",21234.0,18389.0,15.6,12066.5,9280.5,498.85,46.21,48.15,17987.5,3357.5,5697.5,8932.5,375.0,2960.0,17987.5,17580.0,30880.0,20775.0,17655.0,3050.0,"[(44.5027226, -80.2172379), (44.5224813, -80.0203156)]",,,,,,0.0,collingwood wasaga,"['Collingwood', 'Wasaga Beach']",495.0,425.0,1.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
collingwood connection,Thursday,10972.4,2.35,1160.0,1160.0,10.0,161.0,10,2015,collingwood wasaga the connection,both,11191.4,Thursday,T,collingwood&wasaga,the connection,metroland media group ltd.,0.0,ON,11191.4,metroland media group ltd.,"['collingwood ,ON, Canada', 'wasaga ,ON, Canada']",21234.0,18389.0,15.6,12066.5,9280.5,498.85,46.21,48.15,17987.5,3357.5,5697.5,8932.5,375.0,2960.0,17987.5,17580.0,30880.0,20775.0,17655.0,3050.0,"[(44.5027226, -80.2172379), (44.5224813, -80.0203156)]",,,,,,0.0,collingwood wasaga,"['Collingwood', 'Wasaga Beach']",495.0,425.0,1.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
collingwood connection,Thursday,11125.8,2.35,1160.0,1160.0,10.0,161.0,10,2016,collingwood wasaga the connection,both,11284.8,Thursday,T,collingwood&wasaga,the connection,metroland media group ltd.,0.0,ON,11284.8,metroland media group ltd.,"['collingwood ,ON, Canada', 'wasaga ,ON, Canada']",21234.0,18389.0,15.6,12066.5,9280.5,498.85,46.21,48.15,17987.5,3357.5,5697.5,8932.5,375.0,2960.0,17987.5,17580.0,30880.0,20775.0,17655.0,3050.0,"[(44.5027226, -80.2172379), (44.5224813, -80.0203156)]",,,,,,0.0,collingwood wasaga,"['Collingwood', 'Wasaga Beach']",495.0,425.0,1.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
collingwood connection,Thursday,11279.2,2.35,1160.0,1160.0,10.0,161.0,10,2017,collingwood wasaga the connection,both,11378.2,Thursday,T,collingwood&wasaga,the connection,metroland media group ltd.,0.0,ON,11378.2,metroland media group ltd.,"['collingwood ,ON, Canada', 'wasaga ,ON, Canada']",21234.0,18389.0,15.6,12066.5,9280.5,498.85,46.21,48.15,17987.5,3357.5,5697.5,8932.5,375.0,2960.0,17987.5,17580.0,30880.0,20775.0,17655.0,3050.0,"[(44.5027226, -80.2172379), (44.5224813, -80.0203156)]",,,,,,0.0,collingwood wasaga,"['Collingwood', 'Wasaga Beach']",495.0,425.0,1.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
collingwood connection,Thursday,11432.6,2.35,1160.0,1160.0,10.0,161.0,10,2018,collingwood wasaga the connection,both,11471.6,Thursday,T,collingwood&wasaga,the connection,metroland media group ltd.,0.0,ON,11471.6,metroland media group ltd.,"['collingwood ,ON, Canada', 'wasaga ,ON, Canada']",21234.0,18389.0,15.6,12066.5,9280.5,498.85,46.21,48.15,17987.5,3357.5,5697.5,8932.5,375.0,2960.0,17987.5,17580.0,30880.0,20775.0,17655.0,3050.0,"[(44.5027226, -80.2172379), (44.5224813, -80.0203156)]",,,,,,0.0,collingwood wasaga,"['Collingwood', 'Wasaga Beach']",495.0,425.0,1.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
collingwood connection,Thursday,11586.0,2.35,1160.0,1160.0,10.0,161.0,10.0,2019,collingwood wasaga the connection,both,11565.0,Thursday,T,collingwood&wasaga,the connection,metroland media group ltd.,0.0,ON,11565.0,metroland media group ltd.,"['collingwood ,ON, Canada', 'wasaga ,ON, Canada']",21234.0,18389.0,15.6,12066.5,9280.5,498.85,46.21,48.15,17987.5,3357.5,5697.5,8932.5,375.0,2960.0,17987.5,17580.0,30880.0,20775.0,17655.0,3050.0,"[(44.5027226, -80.2172379), (44.5224813, -80.0203156)]",,,,,,0.0,collingwood wasaga,"['Collingwood', 'Wasaga Beach']",495.0,425.0,1.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
manitouwadge echo,Wednesday,446.0,0.94,118.0,412.0,5.0,190.0,4.0,2013,manitouwadge the echo,both,0.0,Wednesday,T,manitouwadge,the echo,manitouwadge echo,365.0,ON,365.0,manitouwadge echo,"['manitouwadge ,ON, Canada']",1937.0,2105.0,-8.0,1082.0,894.0,5.5,352.07,45.3,1700.0,485.0,395.0,820.0,40.0,150.0,1670.0,1605.0,29824.0,1925.0,1750.0,170.0,"[(49.121541, -85.8384058)]",the echo,,,,,0.0,manitouwadge,['Manitouwadge'],498.0,428.0,0.0,both,2013.0,0.0,1.0,1.0,0.0,0.0
manitouwadge echo,Wednesday,365.0,0.92,118.0,412.0,4.0,142.0,4.0,2014,manitouwadge the echo,both,0.0,Wednesday,T,manitouwadge,the echo,manitouwadge echo,361.0,ON,361.0,manitouwadge echo,"['manitouwadge ,ON, Canada']",1937.0,2105.0,-8.0,1082.0,894.0,5.5,352.07,45.3,1700.0,485.0,395.0,820.0,40.0,150.0,1670.0,1605.0,29824.0,1925.0,1750.0,170.0,"[(49.121541, -85.8384058)]",the echo,,,,,0.0,manitouwadge,['Manitouwadge'],498.0,428.0,0.0,both,2013.0,0.0,1.0,1.0,0.0,0.0
manitouwadge echo,Wednesday,346.0,0.46,118.0,412.0,5.0,227.0,4.0,2015,manitouwadge the echo,both,0.0,Wednesday,T,manitouwadge,the echo,manitouwadge echo,341.0,ON,341.0,manitouwadge echo,"['manitouwadge ,ON, Canada']",1937.0,2105.0,-8.0,1082.0,894.0,5.5,352.07,45.3,1700.0,485.0,395.0,820.0,40.0,150.0,1670.0,1605.0,29824.0,1925.0,1750.0,170.0,"[(49.121541, -85.8384058)]",the echo,,,,,0.0,manitouwadge,['Manitouwadge'],498.0,428.0,0.0,both,2013.0,0.0,1.0,1.0,0.0,0.0
manitouwadge echo,Wednesday,341.0,0.46,118.0,412.0,5.0,182.0,4.0,2016,manitouwadge the echo,both,20.0,Wednesday,T,manitouwadge,the echo,manitouwadge echo,181.0,ON,201.0,manitouwadge echo,"['manitouwadge ,ON, Canada']",1937.0,2105.0,-8.0,1082.0,894.0,5.5,352.07,45.3,1700.0,485.0,395.0,820.0,40.0,150.0,1670.0,1605.0,29824.0,1925.0,1750.0,170.0,"[(49.121541, -85.8384058)]",the echo,,,,,0.0,manitouwadge,['Manitouwadge'],498.0,428.0,0.0,both,2013.0,0.0,1.0,1.0,0.0,0.0
midland free press,Thursday,20098.0,0.94,235.0,471.0,10.0,287.0,3.0,2013,midland the free press,both,20660.0,Thursday,B,midland,the free press,sun media corporation,0.0,ON,20660.0,sun media corporation,"['midland ,ON, Canada']",16864.0,16572.0,1.8,7739.0,7374.0,477.3,35.34,46.4,14055.0,3115.0,4545.0,6395.0,140.0,1845.0,14055.0,13625.0,28377.0,16350.0,14885.0,1440.0,"[(44.750147, -79.885712)]",,,,,,0.0,midland,['Midland'],499.0,429.0,0.0,both,2013.0,0.0,0.0,1.0,0.0,0.0
frontenac news,Thursday,8641.0,0.82,335.0,1160.0,6.0,218.0,5.0,2013,sharbot lake the frontenac news,both,9166.0,Thursday,T,sharbot%20lake,the frontenac news,the frontenac news,0.0,ON,9166.0,the frontenac news,"['sharbot lake ,ON, Canada']",4373.0,4556.0,-4.0,3726.0,1885.0,4.3,1025.2,47.9,3745.0,835.0,1110.0,1800.0,65.0,515.0,3770.0,3620.0,27799.0,4295.0,4035.0,260.0,"[(44.7706987, -76.6901144)]",,,,,,0.0,sharbot lake,['Central Frontenac'],500.0,430.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
frontenac news,Thursday,9198.0,0.88,106.0,235.0,6.0,205.0,5.0,2013,sharbot lake the frontenac news,both,9166.0,Thursday,T,sharbot%20lake,the frontenac news,the frontenac news,0.0,ON,9166.0,the frontenac news,"['sharbot lake ,ON, Canada']",4373.0,4556.0,-4.0,3726.0,1885.0,4.3,1025.2,47.9,3745.0,835.0,1110.0,1800.0,65.0,515.0,3770.0,3620.0,27799.0,4295.0,4035.0,260.0,"[(44.7706987, -76.6901144)]",,,,,,0.0,sharbot lake,['Central Frontenac'],500.0,430.0,0.0,both,2013.0,1.0,0.0,1.0,1.0,1.0
frontenac news,Thursday,9166.0,1.0,106.0,235.0,6.0,205.0,5,2014,sharbot lake the frontenac news,both,9210.0,Thursday,T,sharbot%20lake,the frontenac news,the frontenac news,0.0,ON,9210.0,the frontenac news,"['sharbot lake ,ON, Canada']",4373.0,4556.0,-4.0,3726.0,1885.0,4.3,1025.2,47.9,3745.0,835.0,1110.0,1800.0,65.0,515.0,3770.0,3620.0,27799.0,4295.0,4035.0,260.0,"[(44.7706987, -76.6901144)]",,,,,,0.0,sharbot lake,['Central Frontenac'],500.0,430.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
frontenac news,Thursday,9210.0,1.0,106.0,235.0,6.0,205.0,5.0,2015,sharbot lake the frontenac news,both,9159.0,Thursday,T,sharbot%20lake,the frontenac news,the frontenac news,0.0,ON,9159.0,the frontenac news,"['sharbot lake ,ON, Canada']",4373.0,4556.0,-4.0,3726.0,1885.0,4.3,1025.2,47.9,3745.0,835.0,1110.0,1800.0,65.0,515.0,3770.0,3620.0,27799.0,4295.0,4035.0,260.0,"[(44.7706987, -76.6901144)]",,,,,,0.0,sharbot lake,['Central Frontenac'],500.0,430.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
frontenac news,Thursday,9159.0,1.02,106.0,259.0,6.0,205.0,5.0,2016,sharbot lake the frontenac news,both,9135.0,Thursday,T,sharbot%20lake,the frontenac news,the frontenac news,0.0,ON,9135.0,the frontenac news,"['sharbot lake ,ON, Canada']",4373.0,4556.0,-4.0,3726.0,1885.0,4.3,1025.2,47.9,3745.0,835.0,1110.0,1800.0,65.0,515.0,3770.0,3620.0,27799.0,4295.0,4035.0,260.0,"[(44.7706987, -76.6901144)]",,,,,,0.0,sharbot lake,['Central Frontenac'],500.0,430.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
frontenac news,Thursday,9135.0,1.02,106.0,259.0,6.0,205.0,5.0,2017,sharbot lake the frontenac news,both,9274.0,Thursday,T,sharbot%20lake,the frontenac news,the frontenac news,0.0,ON,9274.0,the frontenac news,"['sharbot lake ,ON, Canada']",4373.0,4556.0,-4.0,3726.0,1885.0,4.3,1025.2,47.9,3745.0,835.0,1110.0,1800.0,65.0,515.0,3770.0,3620.0,27799.0,4295.0,4035.0,260.0,"[(44.7706987, -76.6901144)]",,,,,,0.0,sharbot lake,['Central Frontenac'],500.0,430.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
frontenac news,Thursday,9274.0,1.06,106.0,259.0,6.0,205.0,5.0,2018,sharbot lake the frontenac news,both,9274.0,Thursday,T,sharbot%20lake,the frontenac news,the frontenac news,0.0,ON,9274.0,the frontenac news,"['sharbot lake ,ON, Canada']",4373.0,4556.0,-4.0,3726.0,1885.0,4.3,1025.2,47.9,3745.0,835.0,1110.0,1800.0,65.0,515.0,3770.0,3620.0,27799.0,4295.0,4035.0,260.0,"[(44.7706987, -76.6901144)]",,,,,,0.0,sharbot lake,['Central Frontenac'],500.0,430.0,0.0,both,2013.0,1.0,0.0,1.0,1.0,1.0
frontenac news,Thursday,12241.0,1.12,106.0,259.0,6.0,205.0,5.0,2019,sharbot lake the frontenac news,both,9274.0,Thursday,T,sharbot%20lake,the frontenac news,the frontenac news,0.0,ON,9274.0,the frontenac news,"['sharbot lake ,ON, Canada']",4373.0,4556.0,-4.0,3726.0,1885.0,4.3,1025.2,47.9,3745.0,835.0,1110.0,1800.0,65.0,515.0,3770.0,3620.0,27799.0,4295.0,4035.0,260.0,"[(44.7706987, -76.6901144)]",,,,,,0.0,sharbot lake,['Central Frontenac'],500.0,430.0,0.0,both,2013.0,1.0,0.0,1.0,1.0,1.0
haldimand county haldimand press,Thursday,3395.0,0.84,,294.0,6.0,294.0,2.0,2018,the haldimand press,both,0.0,Thursday,B,haldimand,the haldimand press,haldimand advocate limited,3326.0,ON,3326.0,haldimand advocate limited,"['haldimand ,ON, Canada']",45608.0,44876.0,1.6,19472.0,17502.0,36.4,1251.54,42.1,37325.0,7800.0,11920.0,17605.0,580.0,3715.0,37325.0,35885.0,34754.0,45025.0,41300.0,3690.0,"[(42.945542, -79.8362031)]",,,,,,0.0,haldimand,['Haldimand County'],501.0,431.0,0.0,both,2018.0,0.0,1.0,0.0,0.0,0.0
haldimand county haldimand press,Thursday,3326.0,0.84,,294.0,6.0,294.0,2.0,2019,the haldimand press,both,0.0,Thursday,B,haldimand,the haldimand press,haldimand advocate limited,3056.0,ON,3056.0,haldimand advocate limited,"['haldimand ,ON, Canada']",45608.0,44876.0,1.6,19472.0,17502.0,36.4,1251.54,42.1,37325.0,7800.0,11920.0,17605.0,580.0,3715.0,37325.0,35885.0,34754.0,45025.0,41300.0,3690.0,"[(42.945542, -79.8362031)]",,,,,,0.0,haldimand,['Haldimand County'],501.0,431.0,0.0,both,2018.0,0.0,1.0,0.0,0.0,0.0
harrow news,Tuesday,1319.0,0.48,118.0,235.0,6.0,208.0,5.0,2013,the harrow news,both,0.0,Tuesday,T,harrow,the harrow news,harrow news publishing co. inc.,1268.0,ON,1268.0,harrow news publishing co. inc.,"['harrow ,ON, Canada']",20427.0,19600.0,4.2,8694.0,8080.0,73.5,277.97,43.5,16505.0,3170.0,5600.0,7735.0,215.0,2045.0,16505.0,15890.0,35715.0,19575.0,17825.0,1740.0,"[(42.035586, -82.9183594)]",,,,,,0.0,harrow,['Essex'],502.0,432.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
harrow news,Tuesday,1268.0,0.49,118.0,235.0,6.0,208.0,5,2014,the harrow news,both,0.0,Tuesday,T,harrow,the harrow news,harrow news publishing co. inc.,1288.0,ON,1288.0,harrow news publishing co. inc.,"['harrow ,ON, Canada']",20427.0,19600.0,4.2,8694.0,8080.0,73.5,277.97,43.5,16505.0,3170.0,5600.0,7735.0,215.0,2045.0,16505.0,15890.0,35715.0,19575.0,17825.0,1740.0,"[(42.035586, -82.9183594)]",,,,,,0.0,harrow,['Essex'],502.0,432.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
harrow news,Tuesday,1288.0,0.51,118.0,235.0,6.0,208.0,5.0,2015,the harrow news,both,3.0,Tuesday,T,harrow,the harrow news,harrow news publishing co. inc.,1248.0,ON,1251.0,harrow news publishing co. inc.,"['harrow ,ON, Canada']",20427.0,19600.0,4.2,8694.0,8080.0,73.5,277.97,43.5,16505.0,3170.0,5600.0,7735.0,215.0,2045.0,16505.0,15890.0,35715.0,19575.0,17825.0,1740.0,"[(42.035586, -82.9183594)]",,,,,,0.0,harrow,['Essex'],502.0,432.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
harrow news,Tuesday,1251.0,0.52,118.0,235.0,6.0,208.0,5.0,2016,the harrow news,both,3.0,Tuesday,T,harrow,the harrow news,harrow news publishing co. inc.,1221.0,ON,1224.0,harrow news publishing co. inc.,"['harrow ,ON, Canada']",20427.0,19600.0,4.2,8694.0,8080.0,73.5,277.97,43.5,16505.0,3170.0,5600.0,7735.0,215.0,2045.0,16505.0,15890.0,35715.0,19575.0,17825.0,1740.0,"[(42.035586, -82.9183594)]",,,,,,0.0,harrow,['Essex'],502.0,432.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
harrow news,Tuesday,1224.0,0.52,118.0,235.0,6.0,208.0,5.0,2017,the harrow news,both,3.0,Tuesday,T,harrow,the harrow news,harrow news publishing co. inc.,1238.0,ON,1241.0,harrow news publishing co. inc.,"['harrow ,ON, Canada']",20427.0,19600.0,4.2,8694.0,8080.0,73.5,277.97,43.5,16505.0,3170.0,5600.0,7735.0,215.0,2045.0,16505.0,15890.0,35715.0,19575.0,17825.0,1740.0,"[(42.035586, -82.9183594)]",,,,,,0.0,harrow,['Essex'],502.0,432.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
harrow news,Tuesday,1241.0,0.53,118.0,235.0,6.0,208.0,5.0,2018,the harrow news,both,3.0,Tuesday,T,harrow,the harrow news,harrow news publishing co. inc.,1207.0,ON,1210.0,harrow news publishing co. inc.,"['harrow ,ON, Canada']",20427.0,19600.0,4.2,8694.0,8080.0,73.5,277.97,43.5,16505.0,3170.0,5600.0,7735.0,215.0,2045.0,16505.0,15890.0,35715.0,19575.0,17825.0,1740.0,"[(42.035586, -82.9183594)]",,,,,,0.0,harrow,['Essex'],502.0,432.0,0.0,both,2013.0,1.0,1.0,1.0,1.0,1.0
harrow news,Tuesday,1221.0,0.53,118.0,235.0,6.0,208.0,5.0,2019,the harrow news,both,3.0,Tuesday,T,harrow,the harrow news,harrow news publishing co. inc.,1176.0,ON,1179.0,harrow news publishing co. inc.,"['harrow ,ON, Canada']",20427.0,19600.0,4.2,8694.0,8080.0,73.5,277.97,43.5,16505.0,3170.0,5600.0,7735.0,215.0,2045.0,16505.0,15890.0,35715.0,19575.0,17825.0,1740.0,"[(42.035586, -82.9183594)]",,,,,,0.0,harrow,['Essex'],502.0,432.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
petrolia lambton independent,Thursday,6000.0,0.82,,,9.0,192.0,3,2014,petrolia lambton the independent,both,6100.0,Thursday,T,petrolia&lambton,the independent,petrolia lambton independent,0.0,ON,6100.0,petrolia lambton independent,"['petrolia ,ON, Canada', 'lambton ,ON, Canada']",3190.5,3084.0,1.85,1298.5,1266.0,251.8,12.625,40.4,2452.5,445.0,740.0,1265.0,37.5,285.0,2492.5,2387.5,27156.0,2750.0,2605.0,140.0,"[(42.882002, -82.149582), (42.931219850000005, -82.40588922023943)]",,,,,,0.0,petrolia lambton,"['Petrolia', 'Sarnia 45']",504.0,434.0,0.0,both,2014.0,0.0,0.0,1.0,0.0,0.0
petrolia lambton independent,Thursday,6000.0,0.82,,,9.0,192.0,3.0,2015,petrolia lambton the independent,both,6000.0,Thursday,T,petrolia&lambton,the independent,petrolia lambton independent,0.0,ON,6000.0,petrolia lambton independent,"['petrolia ,ON, Canada', 'lambton ,ON, Canada']",3190.5,3084.0,1.85,1298.5,1266.0,251.8,12.625,40.4,2452.5,445.0,740.0,1265.0,37.5,285.0,2492.5,2387.5,27156.0,2750.0,2605.0,140.0,"[(42.882002, -82.149582), (42.931219850000005, -82.40588922023943)]",,,,,,0.0,petrolia lambton,"['Petrolia', 'Sarnia 45']",504.0,434.0,0.0,both,2014.0,0.0,0.0,1.0,0.0,0.0
petrolia lambton independent,Thursday,6000.0,0.6,,,9.0,192.0,3.0,2016,petrolia lambton the independent,both,6000.0,Thursday,T,petrolia&lambton,the independent,petrolia lambton independent,0.0,ON,6000.0,petrolia lambton independent,"['petrolia ,ON, Canada', 'lambton ,ON, Canada']",3190.5,3084.0,1.85,1298.5,1266.0,251.8,12.625,40.4,2452.5,445.0,740.0,1265.0,37.5,285.0,2492.5,2387.5,27156.0,2750.0,2605.0,140.0,"[(42.882002, -82.149582), (42.931219850000005, -82.40588922023943)]",,,,,,0.0,petrolia lambton,"['Petrolia', 'Sarnia 45']",504.0,434.0,0.0,both,2014.0,1.0,0.0,1.0,0.0,0.0
kincardine independent,Wednesday,2061.0,0.86,159.0,382.0,6.0,217.0,5.0,2013,the kincardine independent,both,28.0,Wednesday,T,kincardine,the kincardine independent,london publishing corporation,2366.0,ON,2394.0,london publishing corporation,"['kincardine ,ON, Canada']",11389.0,11174.0,1.9,5883.0,4855.0,21.2,537.94,44.0,9320.0,1475.0,2330.0,5520.0,160.0,1705.0,9325.0,9060.0,39424.0,11165.0,9835.0,1310.0,"[(44.1776378, -81.6348713)]",,,,,,0.0,kincardine,['Kincardine'],506.0,436.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
kincardine independent,Wednesday,2394.0,0.86,159.0,382.0,6.0,217.0,5,2014,the kincardine independent,both,37.0,Wednesday,T,kincardine,the kincardine independent,london publishing corporation,2332.0,ON,2369.0,london publishing corporation,"['kincardine ,ON, Canada']",11389.0,11174.0,1.9,5883.0,4855.0,21.2,537.94,44.0,9320.0,1475.0,2330.0,5520.0,160.0,1705.0,9325.0,9060.0,39424.0,11165.0,9835.0,1310.0,"[(44.1776378, -81.6348713)]",,,,,,0.0,kincardine,['Kincardine'],506.0,436.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
kincardine independent,Wednesday,2369.0,0.86,159.0,382.0,6.0,217.0,5.0,2015,the kincardine independent,both,61.0,Wednesday,T,kincardine,the kincardine independent,london publishing corporation,2124.0,ON,2185.0,london publishing corporation,"['kincardine ,ON, Canada']",11389.0,11174.0,1.9,5883.0,4855.0,21.2,537.94,44.0,9320.0,1475.0,2330.0,5520.0,160.0,1705.0,9325.0,9060.0,39424.0,11165.0,9835.0,1310.0,"[(44.1776378, -81.6348713)]",,,,,,0.0,kincardine,['Kincardine'],506.0,436.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
kincardine independent,Wednesday,2185.0,0.86,159.0,382.0,6.0,217.0,5.0,2016,the kincardine independent,both,82.0,Wednesday,T,kincardine,the kincardine independent,london publishing corporation,1906.0,ON,1988.0,london publishing corporation,"['kincardine ,ON, Canada']",11389.0,11174.0,1.9,5883.0,4855.0,21.2,537.94,44.0,9320.0,1475.0,2330.0,5520.0,160.0,1705.0,9325.0,9060.0,39424.0,11165.0,9835.0,1310.0,"[(44.1776378, -81.6348713)]",,,,,,0.0,kincardine,['Kincardine'],506.0,436.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
kincardine independent,Wednesday,1988.0,0.86,159.0,382.0,6.0,217.0,5.0,2017,the kincardine independent,both,92.0,Wednesday,T,kincardine,the kincardine independent,london publishing corporation,1657.0,ON,1749.0,london publishing corporation,"['kincardine ,ON, Canada']",11389.0,11174.0,1.9,5883.0,4855.0,21.2,537.94,44.0,9320.0,1475.0,2330.0,5520.0,160.0,1705.0,9325.0,9060.0,39424.0,11165.0,9835.0,1310.0,"[(44.1776378, -81.6348713)]",,,,,,0.0,kincardine,['Kincardine'],506.0,436.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
kincardine independent,Wednesday,1749.0,0.86,159.0,382.0,6.0,217.0,5.0,2018,the kincardine independent,both,73.0,Wednesday,T,kincardine,the kincardine independent,london publishing corporation,1593.0,ON,1666.0,london publishing corporation,"['kincardine ,ON, Canada']",11389.0,11174.0,1.9,5883.0,4855.0,21.2,537.94,44.0,9320.0,1475.0,2330.0,5520.0,160.0,1705.0,9325.0,9060.0,39424.0,11165.0,9835.0,1310.0,"[(44.1776378, -81.6348713)]",,,,,,0.0,kincardine,['Kincardine'],506.0,436.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
kincardine independent,Wednesday,1622.0,0.86,159.0,382.0,6.0,217.0,5.0,2019,the kincardine independent,both,51.0,Wednesday,T,kincardine,the kincardine independent,london publishing corporation,1449.0,ON,1500.0,london publishing corporation,"['kincardine ,ON, Canada']",11389.0,11174.0,1.9,5883.0,4855.0,21.2,537.94,44.0,9320.0,1475.0,2330.0,5520.0,160.0,1705.0,9325.0,9060.0,39424.0,11165.0,9835.0,1310.0,"[(44.1776378, -81.6348713)]",,,,,,0.0,kincardine,['Kincardine'],506.0,436.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
