,Unnamed: 0.1,AdvNewspaper,AdvCirc,NatlLineRate,SpotColour,ProcessColour,Columns,Lines,MaterialCode,Year,AuditYear,AuditDiff,SplitIssue,AdvCircAllEds,NatlLineRateAllEds,SpotColourAllEds,ProcessColourAllEds,MarketAndNewspaper,_merge1,Removable,ADVCSD,ADVOwner,EDITION,Unnamed: 0,FreeCirculation,Format,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,"Population and dwelling counts / Population, 2016","Population and dwelling counts / Population, 2011","Population and dwelling counts / Population percentage change, 2011 to 2016",Population and dwelling counts / Total private dwellings,Population and dwelling counts / Private dwellings occupied by usual residents,Population and dwelling counts / Population density per square kilometre,Population and dwelling counts / Land area in square kilometres,Age & Sex / Both sexes / Average age of the population ; Both sexes,"Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / No certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Secondary (high) school diploma or equivalency certificate","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate or diploma below bachelor level","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate, diploma or degree at bachelor level or above",Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data / Median total income in 2015 among recipients ($),Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Non-immigrants,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Immigrants,GPS,StdName2,StdOwner2,double,StdMarket2,RemovableSlash,Swap2017,MarketChange1,Daily,SwapNotInclude,Swap2017Affected,CSDs,first_year,equal_to_previous,FreeCircAllEds,PaidCircAllEds,TotalCircAllEds,EDITION2,_merge2,ID,ID2,EverPaidEDITION,EverFreeEDITION,EverPaid,EverFree,OpCross2017ID,OpCross2017ID2,FreeCirc_Cross17_ID2,PaidCirc_Cross17_ID2,Rate_Cross17_ID2,TotalCirc_Cross17_ID2,OpPost2017,CDs
1664,1667,northumberland today.com,9743.333333333332,1.53,118.0,353.0,10.0,301.0,3,2014,2012.0,2.0,Thursday,11439.714285714286,1.218,118.0,353.0,northumberland today,both,,[nan],,Thursday,1519.0,18450.0,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,0.0,ON,18450.0,sun media corporation,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,9225.0,1584.0,10809.0,Thursday,perfect_match,323,235,0,1,0,1,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
1665,1672,northumberland today.com,11722.444444444443,1.14,118.0,353.0,10.0,301.0,3,2014,2012.0,2.0,Tuesday,13984.285714285714,1.218,118.0,353.0,northumberland today,both,,[nan],,Tuesday,1519.0,9225.0,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,1584.0,ON,10809.0,sun media corporation,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,9225.0,1584.0,10809.0,Thursday,left_imperfect_match,324,235,1,1,1,1,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
1666,1677,northumberland today.com,13701.555555555557,1.14,118.0,353.0,10.0,301.0,3,2014,2012.0,2.0,Wednesday,16528.85714285714,1.218,118.0,353.0,northumberland today,both,,[nan],,Wednesday,1519.0,9225.0,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,1584.0,ON,10809.0,sun media corporation,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,9225.0,1584.0,10809.0,Thursday,left_imperfect_match,325,235,1,1,1,1,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
1667,1682,northumberland today.com,15680.666666666666,1.218,118.0,353.0,10.0,301.0,3,2014,2012.0,2.0,Friday,19073.42857142857,1.218,118.0,353.0,northumberland today,both,,[nan],,Weekday,1521.0,0.0,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,3168.0,ON,3168.0,sun media corporation,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,9225.0,1584.0,10809.0,Weekday,right_imperfect_match,326,235,1,0,1,0,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
1668,1658,northumberland today.com,17659.777777777777,1.14,118.0,353.0,10.0,301.0,3.0,2015,2013.0,2.0,Friday,21618.0,1.218,118.0,353.0,northumberland today,both,,[nan],,Friday,1519.0,,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,,ON,,,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,,,,Thursday,left_only,321,235,1,1,1,1,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
1669,1663,northumberland today.com,19638.88888888889,1.14,118.0,353.0,10.0,301.0,3.0,2015,2013.0,2.0,Monday,21618.0,1.218,118.0,353.0,northumberland today,both,,[nan],,Monday,1519.0,,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,,ON,,,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,,,,Thursday,left_only,322,235,1,1,1,1,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
1670,1668,northumberland today.com,21618.0,1.53,118.0,353.0,10.0,301.0,3.0,2015,2014.0,1.0,Thursday,21618.0,1.218,118.0,353.0,northumberland today,both,,[nan],,Thursday,1519.0,,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,,ON,,,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,,,,Thursday,left_only,323,235,0,1,0,1,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
1671,1673,northumberland today.com,,1.14,118.0,353.0,10.0,301.0,3.0,2015,2013.0,2.0,Tuesday,21618.0,1.218,118.0,353.0,northumberland today,both,,[nan],,Tuesday,1519.0,,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,,ON,,,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,,,,Thursday,left_only,324,235,1,1,1,1,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
1672,1678,northumberland today.com,,1.14,118.0,353.0,10.0,301.0,3.0,2015,2013.0,2.0,Wednesday,21618.0,1.218,118.0,353.0,northumberland today,both,,[nan],,Wednesday,1519.0,,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,,ON,,,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,,,,Thursday,left_only,325,235,1,1,1,1,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
1673,1659,northumberland today.com,,1.14,,353.0,10.0,287.0,10.0,2016,2014.0,2.0,Friday,,1.218,,353.0,northumberland today,both,,[nan],,Friday,1519.0,,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,,ON,,,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,,,,Thursday,left_only,321,235,1,1,1,1,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
1674,1664,northumberland today.com,,1.14,,353.0,10.0,287.0,10.0,2016,2014.0,2.0,Monday,,1.218,,353.0,northumberland today,both,,[nan],,Monday,1519.0,,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,,ON,,,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,,,,Thursday,left_only,322,235,1,1,1,1,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
1675,1669,northumberland today.com,,1.53,,353.0,10.0,287.0,10.0,2016,2014.0,2.0,Thursday,,1.218,,353.0,northumberland today,both,,[nan],,Thursday,1519.0,,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,,ON,,,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,,,,Thursday,left_only,323,235,0,1,0,1,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
1676,1674,northumberland today.com,,1.14,,353.0,10.0,287.0,10.0,2016,2014.0,2.0,Tuesday,,1.218,,353.0,northumberland today,both,,[nan],,Tuesday,1519.0,,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,,ON,,,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,,,,Thursday,left_only,324,235,1,1,1,1,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
1677,1679,northumberland today.com,,1.14,,353.0,10.0,287.0,10.0,2016,2014.0,2.0,Wednesday,,1.218,,353.0,northumberland today,both,,[nan],,Wednesday,1519.0,,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,,ON,,,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,,,,Thursday,left_only,325,235,1,1,1,1,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
1678,1660,northumberland today.com,,1.14,,353.0,10.0,287.0,10.0,2017,2015.0,2.0,Friday,,1.218,,353.0,northumberland today,both,,[nan],,Friday,1519.0,,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,,ON,,,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,,,,Thursday,left_only,321,235,1,1,1,1,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
1679,1665,northumberland today.com,,1.14,,353.0,10.0,287.0,10.0,2017,2015.0,2.0,Monday,,1.218,,353.0,northumberland today,both,,[nan],,Monday,1519.0,,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,,ON,,,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,,,,Thursday,left_only,322,235,1,1,1,1,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
1680,1670,northumberland today.com,,1.53,,353.0,10.0,287.0,10.0,2017,2015.0,2.0,Thursday,,1.218,,353.0,northumberland today,both,,[nan],,Thursday,1519.0,,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,,ON,,,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,,,,Thursday,left_only,323,235,0,1,0,1,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
1681,1675,northumberland today.com,,1.14,,353.0,10.0,287.0,10.0,2017,2015.0,2.0,Tuesday,,1.218,,353.0,northumberland today,both,,[nan],,Tuesday,1519.0,,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,,ON,,,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,,,,Thursday,left_only,324,235,1,1,1,1,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
1682,1680,northumberland today.com,,1.14,,353.0,10.0,287.0,10.0,2017,2015.0,2.0,Wednesday,,1.218,,353.0,northumberland today,both,,[nan],,Wednesday,1519.0,,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,,ON,,,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,,,,Thursday,left_only,325,235,1,1,1,1,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
1742,1742,orleans news,47829.0,1.47,335.0,1160.0,6.0,218.0,5.0,2013,2012.0,1.0,Thursday,47829.0,1.47,335.0,1160.0,orleans news,both,,[nan],,Thursday,1557.0,48837.0,T,orleans,orleans news,metroland media group ltd.,0.0,ON,48837.0,metroland media group ltd.,"['orleans ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0,"[(45.40683715, -75.52745676171389)]",,,,,,1.0,orleans,0.0,0.0,1.0,['Ottawa'],2013.0,0.0,48837.0,0.0,48837.0,Thursday,perfect_match,337,243,0,1,0,1,0,0,0,0,0,0,0,['Ottawa']
1743,1743,orleans news,45051.0,1.02,1160.0,1160.0,10.0,189.0,10,2014,2012.0,2.0,Thursday,45051.0,1.02,1160.0,1160.0,orleans news,both,,[nan],,Thursday,1558.0,45358.0,T,orleans,orleans news,metroland media group ltd.,0.0,ON,45358.0,metroland media group ltd.,"['orleans ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0,"[(45.40683715, -75.52745676171389)]",,,,,,1.0,orleans,0.0,0.0,1.0,['Ottawa'],2013.0,0.0,45358.0,0.0,45358.0,Thursday,perfect_match,337,243,0,1,0,1,0,0,0,0,0,0,0,['Ottawa']
1744,1744,orleans news,42273.0,1.2,1160.0,1160.0,10.0,161.0,10.0,2015,2014.0,1.0,Thursday,42273.0,1.2,1160.0,1160.0,orleans news,both,,[nan],,Thursday,1559.0,42898.0,T,orleans,orleans news,metroland media group ltd.,0.0,ON,42898.0,metroland media group ltd.,"['orleans ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0,"[(45.40683715, -75.52745676171389)]",,,,,,1.0,orleans,0.0,0.0,1.0,['Ottawa'],2013.0,0.0,42898.0,0.0,42898.0,Thursday,perfect_match,337,243,0,1,0,1,0,0,0,0,0,0,0,['Ottawa']
1745,1745,orleans news,,1.2,,1160.0,10.0,161.0,10.0,2016,2014.0,2.0,Thursday,,1.2,,1160.0,orleans news,both,,[nan],,Thursday,1560.0,43271.0,T,orleans,orleans news,metroland media group ltd.,0.0,ON,43271.0,metroland media group ltd.,"['orleans ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0,"[(45.40683715, -75.52745676171389)]",,,,,,1.0,orleans,0.0,0.0,1.0,['Ottawa'],2013.0,0.0,43271.0,0.0,43271.0,Thursday,perfect_match,337,243,0,1,0,1,0,0,0,0,0,0,0,['Ottawa']
1746,1746,orleans news,,1.2,,1160.0,10.0,161.0,10.0,2017,2015.0,2.0,Thursday,,1.2,,1160.0,orleans news,both,,[nan],,Thursday,1561.0,43725.0,T,orleans,orleans news,metroland media group ltd.,0.0,ON,43725.0,metroland media group ltd.,"['orleans ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0,"[(45.40683715, -75.52745676171389)]",,,,,,1.0,orleans,0.0,0.0,1.0,['Ottawa'],2013.0,0.0,43725.0,0.0,43725.0,Thursday,perfect_match,337,243,0,1,0,1,0,0,0,0,0,0,0,['Ottawa']
1800,1800,ottawa east news,38950.0,1.47,335.0,1160.0,6.0,218.0,5.0,2013,2012.0,1.0,Thursday,38950.0,1.47,335.0,1160.0,ottawa east news,both,,[nan],,Thursday,1609.0,40314.0,T,ottawa,ottawa east news,metroland media group ltd.,0.0,ON,40314.0,metroland media group ltd.,"['ottawa ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0,"[(45.4208777, -75.6901106)]",,,,,,1.0,ottawa,0.0,0.0,1.0,['Ottawa'],2013.0,0.0,40314.0,0.0,40314.0,Thursday,perfect_match,350,254,0,1,0,1,0,0,0,0,0,0,0,['Ottawa']
1801,1801,ottawa east news,37734.5,1.02,1160.0,1160.0,10.0,189.0,10,2014,0.0,2014.0,Thursday,37734.5,1.02,1160.0,1160.0,ottawa east news,both,,[nan],,Thursday,1610.0,33313.0,T,ottawa,ottawa east news,metroland media group ltd.,0.0,ON,33313.0,metroland media group ltd.,"['ottawa ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0,"[(45.4208777, -75.6901106)]",,,,,,1.0,ottawa,0.0,0.0,1.0,['Ottawa'],2013.0,0.0,33313.0,0.0,33313.0,Thursday,perfect_match,350,254,0,1,0,1,0,0,0,0,0,0,0,['Ottawa']
