,FreeCirculation,EDITION,Format,Year,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,"Population and dwelling counts / Population, 2016","Population and dwelling counts / Population, 2011","Population and dwelling counts / Population percentage change, 2011 to 2016",Population and dwelling counts / Total private dwellings,Population and dwelling counts / Private dwellings occupied by usual residents,Population and dwelling counts / Population density per square kilometre,Population and dwelling counts / Land area in square kilometres,Age & Sex / Both sexes / Average age of the population ; Both sexes,"Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / No certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Secondary (high) school diploma or equivalency certificate","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate or diploma below bachelor level","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate, diploma or degree at bachelor level or above",Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data / Median total income in 2015 among recipients ($),Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Non-immigrants,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Immigrants
388,6623,Friday,T,2019,drayton,community news,w.h.a. publications ltd.,4,ON,6627,w.h.a. publications ltd.,"['drayton ,ON, Canada']",10527.0,9989.0,5.4,3556.0,3141.0,19.7,534.87,33.6,7620.0,3210.0,1805.0,2595.0,110.0,615.0,7620.0,7260.0,35671.0,10520.0,9465.0,1025.0
389,3000,Friday,T,2014,cfb%20trenton,contact,department of national defence,0,ON,3000,department of national defence,"['cfb trenton ,ON, Canada']",43577.0,43086.0,1.1,18646.0,17828.0,88.2,494.02,42.7,35880.0,7615.0,11840.0,16425.0,410.0,3330.0,35900.0,34505.0,32750.0,42865.0,39845.0,2985.0
390,3000,Friday,T,2015,cfb%20trenton,contact,department of national defence,0,ON,3000,department of national defence,"['cfb trenton ,ON, Canada']",43577.0,43086.0,1.1,18646.0,17828.0,88.2,494.02,42.7,35880.0,7615.0,11840.0,16425.0,410.0,3330.0,35900.0,34505.0,32750.0,42865.0,39845.0,2985.0
391,3000,Friday,T,2016,cfb%20trenton,contact,department of national defence,0,ON,3000,department of national defence,"['cfb trenton ,ON, Canada']",43577.0,43086.0,1.1,18646.0,17828.0,88.2,494.02,42.7,35880.0,7615.0,11840.0,16425.0,410.0,3330.0,35900.0,34505.0,32750.0,42865.0,39845.0,2985.0
392,3000,Friday,T,2017,cfb%20trenton,contact,department of national defence,0,ON,3000,department of national defence,"['cfb trenton ,ON, Canada']",43577.0,43086.0,1.1,18646.0,17828.0,88.2,494.02,42.7,35880.0,7615.0,11840.0,16425.0,410.0,3330.0,35900.0,34505.0,32750.0,42865.0,39845.0,2985.0
393,3000,Friday,T,2018,cfb%20trenton,contact,department of national defence,0,ON,3000,department of national defence,"['cfb trenton ,ON, Canada']",43577.0,43086.0,1.1,18646.0,17828.0,88.2,494.02,42.7,35880.0,7615.0,11840.0,16425.0,410.0,3330.0,35900.0,34505.0,32750.0,42865.0,39845.0,2985.0
394,3000,Friday,T,2019,cfb%20trenton,contact,canadian forces morale and welfare services (cfmws),0,ON,3000,department of national defence,"['cfb trenton ,ON, Canada']",43577.0,43086.0,1.1,18646.0,17828.0,88.2,494.02,42.7,35880.0,7615.0,11840.0,16425.0,410.0,3330.0,35900.0,34505.0,32750.0,42865.0,39845.0,2985.0
395,36541,Thursday,T,2013,cornwall,cornwall express,tc.transcontinental,0,ON,36541,tc.transcontinental,"['cornwall ,ON, Canada']",46589.0,46340.0,0.5,21659.0,20931.0,756.8,61.56,44.3,37955.0,9910.0,12810.0,15235.0,515.0,3480.0,37955.0,36465.0,26644.0,45175.0,41805.0,3230.0
396,0,Tuesday,T,2014,haliburton,county echo,maple key media,2156,ON,2156,maple key media,"['haliburton ,ON, Canada']",6280.0,5966.0,5.3,7083.0,2891.0,4.2,1485.98,51.4,5565.0,1150.0,1525.0,2890.0,160.0,955.0,5535.0,5430.0,31384.0,6160.0,5615.0,545.0
397,0,Tuesday,T,2015,haliburton,county echo,maple key media,1991,ON,1991,maple key media,"['haliburton ,ON, Canada']",6280.0,5966.0,5.3,7083.0,2891.0,4.2,1485.98,51.4,5565.0,1150.0,1525.0,2890.0,160.0,955.0,5535.0,5430.0,31384.0,6160.0,5615.0,545.0
398,186,Tuesday,T,2016,haliburton,county echo,maple key media,1936,ON,2122,maple key media,"['haliburton ,ON, Canada']",6280.0,5966.0,5.3,7083.0,2891.0,4.2,1485.98,51.4,5565.0,1150.0,1525.0,2890.0,160.0,955.0,5535.0,5430.0,31384.0,6160.0,5615.0,545.0
399,274,Tuesday,T,2017,haliburton,county echo,white pine media corp.,1739,ON,2013,maple key media,"['haliburton ,ON, Canada']",6280.0,5966.0,5.3,7083.0,2891.0,4.2,1485.98,51.4,5565.0,1150.0,1525.0,2890.0,160.0,955.0,5535.0,5430.0,31384.0,6160.0,5615.0,545.0
400,308,Tuesday,T,2018,haliburton,county echo,white pine media corp.,1645,ON,1953,white pine media corp.,"['haliburton ,ON, Canada']",6280.0,5966.0,5.3,7083.0,2891.0,4.2,1485.98,51.4,5565.0,1150.0,1525.0,2890.0,160.0,955.0,5535.0,5430.0,31384.0,6160.0,5615.0,545.0
401,332,Tuesday,T,2019,haliburton,county echo,white pine media corp.,1546,ON,1878,white pine media corp.,"['haliburton ,ON, Canada']",6280.0,5966.0,5.3,7083.0,2891.0,4.2,1485.98,51.4,5565.0,1150.0,1525.0,2890.0,160.0,955.0,5535.0,5430.0,31384.0,6160.0,5615.0,545.0
402,6372,Thursday,T,2016,haliburton,county life,white pine media corp.,0,ON,6372,white pine media corp.,"['haliburton ,ON, Canada']",6280.0,5966.0,5.3,7083.0,2891.0,4.2,1485.98,51.4,5565.0,1150.0,1525.0,2890.0,160.0,955.0,5535.0,5430.0,31384.0,6160.0,5615.0,545.0
403,6372,Thursday,T,2017,haliburton,county life,white pine media corp.,0,ON,6372,white pine media corp.,"['haliburton ,ON, Canada']",6280.0,5966.0,5.3,7083.0,2891.0,4.2,1485.98,51.4,5565.0,1150.0,1525.0,2890.0,160.0,955.0,5535.0,5430.0,31384.0,6160.0,5615.0,545.0
404,6356,Thursday,T,2018,haliburton,county life,white pine media corp.,0,ON,6356,white pine media corp.,"['haliburton ,ON, Canada']",6280.0,5966.0,5.3,7083.0,2891.0,4.2,1485.98,51.4,5565.0,1150.0,1525.0,2890.0,160.0,955.0,5535.0,5430.0,31384.0,6160.0,5615.0,545.0
405,6356,Thursday,T,2019,haliburton,county life,white pine media corp.,0,ON,6356,white pine media corp.,"['haliburton ,ON, Canada']",6280.0,5966.0,5.3,7083.0,2891.0,4.2,1485.98,51.4,5565.0,1150.0,1525.0,2890.0,160.0,955.0,5535.0,5430.0,31384.0,6160.0,5615.0,545.0
406,8932,Thursday,T,2014,wallaceburg,courier press,sun media corporation,0,ON,8932,sun media corporation,"['wallaceburg ,ON, Canada']",101647.0,103671.0,-2.0,46103.0,43026.0,41.4,2457.9,43.4,82760.0,19870.0,24930.0,37955.0,1040.0,9385.0,82760.0,80280.0,30923.0,99385.0,90410.0,8620.0
407,8871,Thursday,T,2015,wallaceburg,courier press,sun media corporation,0,ON,8871,sun media corporation,"['wallaceburg ,ON, Canada']",101647.0,103671.0,-2.0,46103.0,43026.0,41.4,2457.9,43.4,82760.0,19870.0,24930.0,37955.0,1040.0,9385.0,82760.0,80280.0,30923.0,99385.0,90410.0,8620.0
408,8914,Thursday,T,2016,wallaceburg,courier press,sun media corporation,0,ON,8914,postmedia network inc.,"['wallaceburg ,ON, Canada']",101647.0,103671.0,-2.0,46103.0,43026.0,41.4,2457.9,43.4,82760.0,19870.0,24930.0,37955.0,1040.0,9385.0,82760.0,80280.0,30923.0,99385.0,90410.0,8620.0
409,8914,Thursday,T,2017,wallaceburg,courier press,postmedia network inc.,0,ON,8914,postmedia network inc.,"['wallaceburg ,ON, Canada']",101647.0,103671.0,-2.0,46103.0,43026.0,41.4,2457.9,43.4,82760.0,19870.0,24930.0,37955.0,1040.0,9385.0,82760.0,80280.0,30923.0,99385.0,90410.0,8620.0
410,8914,Thursday,T,2018,wallaceburg,courier press,postmedia network inc.,0,ON,8914,postmedia network inc.,"['wallaceburg ,ON, Canada']",101647.0,103671.0,-2.0,46103.0,43026.0,41.4,2457.9,43.4,82760.0,19870.0,24930.0,37955.0,1040.0,9385.0,82760.0,80280.0,30923.0,99385.0,90410.0,8620.0
411,8914,Thursday,T,2019,wallaceburg,courier press,postmedia network inc.,0,ON,8914,postmedia network inc.,"['wallaceburg ,ON, Canada']",101647.0,103671.0,-2.0,46103.0,43026.0,41.4,2457.9,43.4,82760.0,19870.0,24930.0,37955.0,1040.0,9385.0,82760.0,80280.0,30923.0,99385.0,90410.0,8620.0
412,3217,Friday,T,2013,creemore,creemore echo,creemore echo communications,442,ON,3659,creemore echo communications,"['creemore ,ON, Canada']",14151.0,13734.0,3.0,6040.0,5335.0,25.4,557.1,42.6,11620.0,2300.0,3510.0,5805.0,240.0,1775.0,11625.0,11215.0,34179.0,13905.0,12920.0,975.0
413,3440,Friday,T,2014,creemore,creemore echo,creemore echo communications,461,ON,3901,creemore echo communications,"['creemore ,ON, Canada']",14151.0,13734.0,3.0,6040.0,5335.0,25.4,557.1,42.6,11620.0,2300.0,3510.0,5805.0,240.0,1775.0,11625.0,11215.0,34179.0,13905.0,12920.0,975.0
414,3390,Friday,T,2015,creemore,creemore echo,creemore echo communications,441,ON,3831,creemore echo communications,"['creemore ,ON, Canada']",14151.0,13734.0,3.0,6040.0,5335.0,25.4,557.1,42.6,11620.0,2300.0,3510.0,5805.0,240.0,1775.0,11625.0,11215.0,34179.0,13905.0,12920.0,975.0
415,3396,Friday,T,2016,creemore,creemore echo,creemore echo communications,450,ON,3846,creemore echo communications,"['creemore ,ON, Canada']",14151.0,13734.0,3.0,6040.0,5335.0,25.4,557.1,42.6,11620.0,2300.0,3510.0,5805.0,240.0,1775.0,11625.0,11215.0,34179.0,13905.0,12920.0,975.0
416,3453,Friday,T,2017,creemore,creemore echo,creemore echo communications,443,ON,3896,creemore echo communications,"['creemore ,ON, Canada']",14151.0,13734.0,3.0,6040.0,5335.0,25.4,557.1,42.6,11620.0,2300.0,3510.0,5805.0,240.0,1775.0,11625.0,11215.0,34179.0,13905.0,12920.0,975.0
417,3453,Friday,T,2018,creemore,creemore echo,creemore echo communications,443,ON,3896,creemore echo communications,"['creemore ,ON, Canada']",14151.0,13734.0,3.0,6040.0,5335.0,25.4,557.1,42.6,11620.0,2300.0,3510.0,5805.0,240.0,1775.0,11625.0,11215.0,34179.0,13905.0,12920.0,975.0
418,3453,Friday,T,2019,creemore,creemore echo,creemore echo communications,443,ON,3896,creemore echo communications,"['creemore ,ON, Canada']",14151.0,13734.0,3.0,6040.0,5335.0,25.4,557.1,42.6,11620.0,2300.0,3510.0,5805.0,240.0,1775.0,11625.0,11215.0,34179.0,13905.0,12920.0,975.0
419,0,Wednesday,B,2013,deep%20river,deep river north renfrew times,deep river community assn. inc.,1963,ON,1963,deep river community assn. inc.,"['deep river ,ON, Canada']",4109.0,4193.0,-2.0,1957.0,1823.0,82.0,50.13,45.1,3395.0,375.0,735.0,2280.0,40.0,1355.0,3395.0,3280.0,48717.0,4050.0,3280.0,755.0
420,0,Wednesday,T,2013,delhi,delhi newsrecord,sun media corporation,506,ON,506,sun media corporation,"['delhi ,ON, Canada']",64044.0,63175.0,1.4,28720.0,26007.0,39.8,1607.55,44.5,52730.0,12725.0,15815.0,24195.0,785.0,5580.0,52730.0,51245.0,32301.0,62430.0,55260.0,6855.0
421,0,Wednesday,T,2013,dorchester,dorchester signpost,dorchester signpost,1766,ON,1766,dorchester signpost,"['dorchester ,ON, Canada']",13191.0,13000.0,1.5,5162.0,4924.0,30.4,433.99,41.7,10880.0,1840.0,3115.0,5920.0,240.0,1555.0,10880.0,10520.0,42103.0,13180.0,11975.0,1200.0
422,5397,Friday,T,2013,drayton,drayton community news,w.h.a. publications ltd.,7,ON,5404,w.h.a. publications ltd.,"['drayton ,ON, Canada']",10527.0,9989.0,5.4,3556.0,3141.0,19.7,534.87,33.6,7620.0,3210.0,1805.0,2595.0,110.0,615.0,7620.0,7260.0,35671.0,10520.0,9465.0,1025.0
423,0,Wednesday,T,2014,ignace,driftwood,ignace driftwood,337,ON,337,ignace driftwood,"['ignace ,ON, Canada']",1202.0,1202.0,0.0,711.0,564.0,16.5,72.82,46.8,1010.0,350.0,265.0,400.0,25.0,80.0,1050.0,1010.0,30240.0,1190.0,1115.0,75.0
424,0,Wednesday,T,2015,ignace,driftwood,ignace driftwood,314,ON,314,ignace driftwood,"['ignace ,ON, Canada']",1202.0,1202.0,0.0,711.0,564.0,16.5,72.82,46.8,1010.0,350.0,265.0,400.0,25.0,80.0,1050.0,1010.0,30240.0,1190.0,1115.0,75.0
425,0,Wednesday,T,2016,ignace,driftwood,ignace driftwood,312,ON,312,ignace driftwood,"['ignace ,ON, Canada']",1202.0,1202.0,0.0,711.0,564.0,16.5,72.82,46.8,1010.0,350.0,265.0,400.0,25.0,80.0,1050.0,1010.0,30240.0,1190.0,1115.0,75.0
426,0,Wednesday,T,2017,ignace,driftwood,ignace driftwood,303,ON,303,ignace driftwood,"['ignace ,ON, Canada']",1202.0,1202.0,0.0,711.0,564.0,16.5,72.82,46.8,1010.0,350.0,265.0,400.0,25.0,80.0,1050.0,1010.0,30240.0,1190.0,1115.0,75.0
427,0,Wednesday,T,2018,ignace,driftwood,ignace driftwood,303,ON,303,ignace driftwood,"['ignace ,ON, Canada']",1202.0,1202.0,0.0,711.0,564.0,16.5,72.82,46.8,1010.0,350.0,265.0,400.0,25.0,80.0,1050.0,1010.0,30240.0,1190.0,1115.0,75.0
428,23,Wednesday,B,2013,dryden,dryden observer,alex wilson coldstream ltd.,2725,ON,2748,alex wilson coldstream ltd.,"['dryden ,ON, Canada']",7749.0,7617.0,1.7,3541.0,3361.0,117.1,66.19,43.7,6420.0,1410.0,1835.0,3175.0,140.0,855.0,6425.0,6265.0,37312.0,7580.0,7060.0,490.0
429,24,Wednesday,B,2014,dryden,dryden observer,alex wilson coldstream ltd.,2438,ON,2462,alex wilson coldstream ltd.,"['dryden ,ON, Canada']",7749.0,7617.0,1.7,3541.0,3361.0,117.1,66.19,43.7,6420.0,1410.0,1835.0,3175.0,140.0,855.0,6425.0,6265.0,37312.0,7580.0,7060.0,490.0
430,14,Wednesday,B,2015,dryden,dryden observer,alex wilson coldstream ltd.,2176,ON,2190,alex wilson coldstream ltd.,"['dryden ,ON, Canada']",7749.0,7617.0,1.7,3541.0,3361.0,117.1,66.19,43.7,6420.0,1410.0,1835.0,3175.0,140.0,855.0,6425.0,6265.0,37312.0,7580.0,7060.0,490.0
431,9,Wednesday,B,2016,dryden,dryden observer,alex wilson coldstream ltd.,2071,ON,2080,alex wilson coldstream ltd.,"['dryden ,ON, Canada']",7749.0,7617.0,1.7,3541.0,3361.0,117.1,66.19,43.7,6420.0,1410.0,1835.0,3175.0,140.0,855.0,6425.0,6265.0,37312.0,7580.0,7060.0,490.0
432,8,Wednesday,B,2017,dryden,dryden observer,norwest printing & publishing group,1667,ON,1675,alex wilson coldstream ltd.,"['dryden ,ON, Canada']",7749.0,7617.0,1.7,3541.0,3361.0,117.1,66.19,43.7,6420.0,1410.0,1835.0,3175.0,140.0,855.0,6425.0,6265.0,37312.0,7580.0,7060.0,490.0
433,8,Wednesday,T,2018,dryden&red%20lake,dryden observer/northern sun news,norwest printing & publishing group,2530,ON,2538,norwest printing & publishing group,"['dryden ,ON, Canada', 'red lake ,ON, Canada']",5928.0,6143.5,-5.2,2739.5,2521.5,61.9,338.125,41.3,4867.5,1032.5,1382.5,2452.5,117.5,700.0,4867.5,4755.0,42962.5,5810.0,5360.0,422.5
434,187,Wednesday,T,2019,dryden&red%20lake,dryden observer/northern sun news,norwest printing & publishing group,1484,ON,1671,norwest printing & publishing group,"['dryden ,ON, Canada', 'red lake ,ON, Canada']",5928.0,6143.5,-5.2,2739.5,2521.5,61.9,338.125,41.3,4867.5,1032.5,1382.5,2452.5,117.5,700.0,4867.5,4755.0,42962.5,5810.0,5360.0,422.5
435,0,Wednesday,B,2013,dundalk,dundalk herald,dundalk herald publishing,1817,ON,1817,dundalk herald publishing,"['dundalk ,ON, Canada']",7354.0,7190.0,2.3,2987.0,2710.0,11.4,644.38,39.2,5890.0,2010.0,1565.0,2315.0,85.0,415.0,5890.0,5620.0,29989.0,7350.0,6715.0,640.0
436,18117,Thursday,T,2013,dundas,dundas star news,metroland media group ltd.,0,ON,18117,metroland media group ltd.,"['dundas ,ON, Canada']",273929.5,265325.5,2.75,113797.5,107936.0,261.65000000000003,686.685,42.9,225242.5,44722.5,64087.5,116435.0,4160.0,45660.0,225242.5,215687.5,35990.5,269427.5,200617.5,65692.5
437,15746,Thursday,T,2014,dundas,dundas star news,metroland media group ltd.,0,ON,15746,metroland media group ltd.,"['dundas ,ON, Canada']",273929.5,265325.5,2.75,113797.5,107936.0,261.65000000000003,686.685,42.9,225242.5,44722.5,64087.5,116435.0,4160.0,45660.0,225242.5,215687.5,35990.5,269427.5,200617.5,65692.5
438,15456,Thursday,T,2015,dundas,dundas star news,metroland media group ltd.,0,ON,15456,metroland media group ltd.,"['dundas ,ON, Canada']",273929.5,265325.5,2.75,113797.5,107936.0,261.65000000000003,686.685,42.9,225242.5,44722.5,64087.5,116435.0,4160.0,45660.0,225242.5,215687.5,35990.5,269427.5,200617.5,65692.5
439,15413,Thursday,T,2016,dundas,dundas star news,metroland media group ltd.,0,ON,15413,metroland media group ltd.,"['dundas ,ON, Canada']",273929.5,265325.5,2.75,113797.5,107936.0,261.65000000000003,686.685,42.9,225242.5,44722.5,64087.5,116435.0,4160.0,45660.0,225242.5,215687.5,35990.5,269427.5,200617.5,65692.5
440,15071,Thursday,T,2017,dundas,dundas star news,metroland media group ltd.,0,ON,15071,metroland media group ltd.,"['dundas ,ON, Canada']",273929.5,265325.5,2.75,113797.5,107936.0,261.65000000000003,686.685,42.9,225242.5,44722.5,64087.5,116435.0,4160.0,45660.0,225242.5,215687.5,35990.5,269427.5,200617.5,65692.5
441,15061,Thursday,T,2018,dundas,dundas star news,metroland media group ltd.,0,ON,15061,metroland media group ltd.,"['dundas ,ON, Canada']",273929.5,265325.5,2.75,113797.5,107936.0,261.65000000000003,686.685,42.9,225242.5,44722.5,64087.5,116435.0,4160.0,45660.0,225242.5,215687.5,35990.5,269427.5,200617.5,65692.5
442,13990,Thursday,T,2019,dundas,dundas star news,metroland media group ltd.,0,ON,13990,metroland media group ltd.,"['dundas ,ON, Canada']",273929.5,265325.5,2.75,113797.5,107936.0,261.65000000000003,686.685,42.9,225242.5,44722.5,64087.5,116435.0,4160.0,45660.0,225242.5,215687.5,35990.5,269427.5,200617.5,65692.5
443,7326,Thursday,B,2015,east%20gwillimbury,east gwillimbury express,metroland media group ltd.,0,ON,7326,metroland media group ltd.,"['east gwillimbury ,ON, Canada']",23991.0,22473.0,6.8,8279.0,8077.0,97.9,245.04,40.6,19345.0,3065.0,5455.0,10820.0,410.0,4340.0,19345.0,18610.0,40571.0,23440.0,19065.0,4335.0
444,7276,Thursday,B,2016,east%20gwillimbury,east gwillimbury express,metroland media group ltd.,0,ON,7276,metroland media group ltd.,"['east gwillimbury ,ON, Canada']",23991.0,22473.0,6.8,8279.0,8077.0,97.9,245.04,40.6,19345.0,3065.0,5455.0,10820.0,410.0,4340.0,19345.0,18610.0,40571.0,23440.0,19065.0,4335.0
445,7276,Thursday,B,2017,east%20gwillimbury,east gwillimbury express,metroland media group ltd.,0,ON,7276,metroland media group ltd.,"['east gwillimbury ,ON, Canada']",23991.0,22473.0,6.8,8279.0,8077.0,97.9,245.04,40.6,19345.0,3065.0,5455.0,10820.0,410.0,4340.0,19345.0,18610.0,40571.0,23440.0,19065.0,4335.0
446,7276,Thursday,B,2018,east%20gwillimbury,east gwillimbury express,metroland media group ltd.,0,ON,7276,metroland media group ltd.,"['east gwillimbury ,ON, Canada']",23991.0,22473.0,6.8,8279.0,8077.0,97.9,245.04,40.6,19345.0,3065.0,5455.0,10820.0,410.0,4340.0,19345.0,18610.0,40571.0,23440.0,19065.0,4335.0
447,7229,Thursday,B,2019,east%20gwillimbury,east gwillimbury express,metroland media group ltd.,0,ON,7229,metroland media group ltd.,"['east gwillimbury ,ON, Canada']",23991.0,22473.0,6.8,8279.0,8077.0,97.9,245.04,40.6,19345.0,3065.0,5455.0,10820.0,410.0,4340.0,19345.0,18610.0,40571.0,23440.0,19065.0,4335.0
448,34923,Thursday,T,2013,east%20york,east york mirror,metroland media group ltd.,0,ON,34923,metroland media group ltd.,"['east york ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
449,34705,Thursday,T,2014,east%20york,east york mirror,metroland media group ltd.,0,ON,34705,metroland media group ltd.,"['east york ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
450,36764,Thursday,T,2015,east%20york,east york mirror,metroland media group ltd.,0,ON,36764,metroland media group ltd.,"['east york ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
451,35300,Thursday,T,2016,east%20york,east york mirror,metroland media group ltd.,0,ON,35300,metroland media group ltd.,"['east york ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
452,35300,Thursday,T,2017,east%20york,east york mirror,metroland media group ltd.,0,ON,35300,metroland media group ltd.,"['east york ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
453,46834,Thursday,T,2018,east%20york,east york/beach mirror,metroland media group ltd.,0,ON,46834,metroland media group ltd.,"['east york ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
454,67971,Thursday,T,2014,markham,economist & sun,metroland media group ltd.,1,ON,67972,metroland media group ltd.,"['markham ,ON, Canada']",328966.0,301709.0,9.0,106131.0,102676.0,1549.2,212.35,40.2,272050.0,45325.0,71590.0,155140.0,8250.0,97405.0,272055.0,256895.0,28106.0,327400.0,128655.0,192220.0
455,67968,Saturday,T,2014,markham,economist & sun,metroland media group ltd.,0,ON,67968,metroland media group ltd.,"['markham ,ON, Canada']",328966.0,301709.0,9.0,106131.0,102676.0,1549.2,212.35,40.2,272050.0,45325.0,71590.0,155140.0,8250.0,97405.0,272055.0,256895.0,28106.0,327400.0,128655.0,192220.0
456,70084,Thursday,T,2015,markham,economist & sun,metroland media group ltd.,1,ON,70085,metroland media group ltd.,"['markham ,ON, Canada']",328966.0,301709.0,9.0,106131.0,102676.0,1549.2,212.35,40.2,272050.0,45325.0,71590.0,155140.0,8250.0,97405.0,272055.0,256895.0,28106.0,327400.0,128655.0,192220.0
457,69690,Saturday,T,2015,markham,economist & sun,metroland media group ltd.,0,ON,69690,metroland media group ltd.,"['markham ,ON, Canada']",328966.0,301709.0,9.0,106131.0,102676.0,1549.2,212.35,40.2,272050.0,45325.0,71590.0,155140.0,8250.0,97405.0,272055.0,256895.0,28106.0,327400.0,128655.0,192220.0
458,71119,Thursday,T,2016,markham,economist & sun,metroland media group ltd.,0,ON,71119,metroland media group ltd.,"['markham ,ON, Canada']",328966.0,301709.0,9.0,106131.0,102676.0,1549.2,212.35,40.2,272050.0,45325.0,71590.0,155140.0,8250.0,97405.0,272055.0,256895.0,28106.0,327400.0,128655.0,192220.0
459,69690,Saturday,T,2016,markham,economist & sun,metroland media group ltd.,0,ON,69690,metroland media group ltd.,"['markham ,ON, Canada']",328966.0,301709.0,9.0,106131.0,102676.0,1549.2,212.35,40.2,272050.0,45325.0,71590.0,155140.0,8250.0,97405.0,272055.0,256895.0,28106.0,327400.0,128655.0,192220.0
460,71119,Thursday,T,2017,markham,economist & sun,metroland media group ltd.,0,ON,71119,metroland media group ltd.,"['markham ,ON, Canada']",328966.0,301709.0,9.0,106131.0,102676.0,1549.2,212.35,40.2,272050.0,45325.0,71590.0,155140.0,8250.0,97405.0,272055.0,256895.0,28106.0,327400.0,128655.0,192220.0
461,69690,Saturday,T,2017,markham,economist & sun,metroland media group ltd.,0,ON,69690,metroland media group ltd.,"['markham ,ON, Canada']",328966.0,301709.0,9.0,106131.0,102676.0,1549.2,212.35,40.2,272050.0,45325.0,71590.0,155140.0,8250.0,97405.0,272055.0,256895.0,28106.0,327400.0,128655.0,192220.0
462,71119,Thursday,T,2018,markham,economist & sun,metroland media group ltd.,0,ON,71119,metroland media group ltd.,"['markham ,ON, Canada']",328966.0,301709.0,9.0,106131.0,102676.0,1549.2,212.35,40.2,272050.0,45325.0,71590.0,155140.0,8250.0,97405.0,272055.0,256895.0,28106.0,327400.0,128655.0,192220.0
463,69690,Saturday,T,2018,markham,economist & sun,metroland media group ltd.,0,ON,69690,metroland media group ltd.,"['markham ,ON, Canada']",328966.0,301709.0,9.0,106131.0,102676.0,1549.2,212.35,40.2,272050.0,45325.0,71590.0,155140.0,8250.0,97405.0,272055.0,256895.0,28106.0,327400.0,128655.0,192220.0
464,70898,Thursday,T,2019,markham,economist & sun,metroland media group ltd.,0,ON,70898,metroland media group ltd.,"['markham ,ON, Canada']",328966.0,301709.0,9.0,106131.0,102676.0,1549.2,212.35,40.2,272050.0,45325.0,71590.0,155140.0,8250.0,97405.0,272055.0,256895.0,28106.0,327400.0,128655.0,192220.0
