,FreeCirculation,EDITION,Format,Year,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,"Population and dwelling counts / Population, 2016","Population and dwelling counts / Population, 2011","Population and dwelling counts / Population percentage change, 2011 to 2016",Population and dwelling counts / Total private dwellings,Population and dwelling counts / Private dwellings occupied by usual residents,Population and dwelling counts / Population density per square kilometre,Population and dwelling counts / Land area in square kilometres,Age & Sex / Both sexes / Average age of the population ; Both sexes,"Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / No certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Secondary (high) school diploma or equivalency certificate","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate or diploma below bachelor level","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate, diploma or degree at bachelor level or above",Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data / Median total income in 2015 among recipients ($),Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Non-immigrants,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Immigrants,GPS,StdName2,StdOwner2,double,StdMarket2,RemovableSlash,Swap2017,MarketChange1,Daily,SwapNotInclude,Swap2017Affected,MarketAndNewspaper,CSDs,ID,ID2,first_year,equal_to_previous,FreeCircAllEds,PaidCircAllEds,TotalCircAllEds
2314,23348.0,Thursday,T,2016,orangeville,the banner,metroland media group ltd.,33.0,ON,23381.0,metroland media group ltd.,"['orangeville ,ON, Canada']",28900.0,27975.0,3.3,10696.0,10565.0,1851.9,15.61,38.7,22880.0,4190.0,7730.0,10960.0,325.0,3485.0,22875.0,22070.0,37940.0,28350.0,24775.0,3505.0,"[(43.9193171, -80.0973754)]",the banner,,,,,0.0,orangeville,0.0,0.0,0,orangeville the banner,['Orangeville'],505,437,2013.0,0.0,21208.0,33.0,21241.0
2315,22859.0,Thursday,T,2017,orangeville,the banner,metroland media group ltd.,22.0,ON,22881.0,metroland media group ltd.,"['orangeville ,ON, Canada']",28900.0,27975.0,3.3,10696.0,10565.0,1851.9,15.61,38.7,22880.0,4190.0,7730.0,10960.0,325.0,3485.0,22875.0,22070.0,37940.0,28350.0,24775.0,3505.0,"[(43.9193171, -80.0973754)]",the banner,,,,,0.0,orangeville,0.0,0.0,0,orangeville the banner,['Orangeville'],505,437,2013.0,1.0,22859.0,22.0,22881.0
2316,22370.0,Thursday,T,2018,orangeville,the banner,metroland media group ltd.,11.0,ON,22381.0,metroland media group ltd.,"['orangeville ,ON, Canada']",28900.0,27975.0,3.3,10696.0,10565.0,1851.9,15.61,38.7,22880.0,4190.0,7730.0,10960.0,325.0,3485.0,22875.0,22070.0,37940.0,28350.0,24775.0,3505.0,"[(43.9193171, -80.0973754)]",the banner,,,,,0.0,orangeville,0.0,0.0,0,orangeville the banner,['Orangeville'],505,437,2013.0,1.0,22370.0,11.0,22381.0
2317,21881.0,Thursday,T,2019,orangeville,the banner,metroland media group ltd.,0.0,ON,21881.0,metroland media group ltd.,"['orangeville ,ON, Canada']",28900.0,27975.0,3.3,10696.0,10565.0,1851.9,15.61,38.7,22880.0,4190.0,7730.0,10960.0,325.0,3485.0,22875.0,22070.0,37940.0,28350.0,24775.0,3505.0,"[(43.9193171, -80.0973754)]",the banner,,,,,0.0,orangeville,0.0,0.0,0,orangeville the banner,['Orangeville'],505,437,2013.0,0.0,21881.0,0.0,21881.0
2318,18958.0,Tuesday,T,2013,orangeville,the banner,metroland media group ltd.,118.0,ON,19076.0,metroland media group ltd.,"['orangeville ,ON, Canada']",28900.0,27975.0,3.3,10696.0,10565.0,1851.9,15.61,38.7,22880.0,4190.0,7730.0,10960.0,325.0,3485.0,22875.0,22070.0,37940.0,28350.0,24775.0,3505.0,"[(43.9193171, -80.0973754)]",the banner,,,,,0.0,orangeville,0.0,0.0,0,orangeville the banner,['Orangeville'],506,437,2013.0,0.0,21026.0,152.0,21178.0
2319,19057.0,Tuesday,T,2014,orangeville,the banner,metroland media group ltd.,86.0,ON,19143.0,metroland media group ltd.,"['orangeville ,ON, Canada']",28900.0,27975.0,3.3,10696.0,10565.0,1851.9,15.61,38.7,22880.0,4190.0,7730.0,10960.0,325.0,3485.0,22875.0,22070.0,37940.0,28350.0,24775.0,3505.0,"[(43.9193171, -80.0973754)]",the banner,,,,,0.0,orangeville,0.0,0.0,0,orangeville the banner,['Orangeville'],506,437,2013.0,0.0,21091.0,111.0,21202.0
2320,17656.0,Tuesday,T,2015,orangeville,the banner,metroland media group ltd.,38.0,ON,17694.0,metroland media group ltd.,"['orangeville ,ON, Canada']",28900.0,27975.0,3.3,10696.0,10565.0,1851.9,15.61,38.7,22880.0,4190.0,7730.0,10960.0,325.0,3485.0,22875.0,22070.0,37940.0,28350.0,24775.0,3505.0,"[(43.9193171, -80.0973754)]",the banner,,,,,0.0,orangeville,0.0,0.0,0,orangeville the banner,['Orangeville'],506,437,2013.0,0.0,20483.0,42.0,20525.0
2321,19068.0,Tuesday,T,2016,orangeville,the banner,metroland media group ltd.,33.0,ON,19101.0,metroland media group ltd.,"['orangeville ,ON, Canada']",28900.0,27975.0,3.3,10696.0,10565.0,1851.9,15.61,38.7,22880.0,4190.0,7730.0,10960.0,325.0,3485.0,22875.0,22070.0,37940.0,28350.0,24775.0,3505.0,"[(43.9193171, -80.0973754)]",the banner,,,,,0.0,orangeville,0.0,0.0,0,orangeville the banner,['Orangeville'],506,437,2013.0,0.0,21208.0,33.0,21241.0
2322,,Tuesday,T,2017,orangeville,the banner,metroland media group ltd.,,ON,,metroland media group ltd.,"['orangeville ,ON, Canada']",28900.0,27975.0,3.3,10696.0,10565.0,1851.9,15.61,38.7,22880.0,4190.0,7730.0,10960.0,325.0,3485.0,22875.0,22070.0,37940.0,28350.0,24775.0,3505.0,"[(43.9193171, -80.0973754)]",the banner,,,,,0.0,orangeville,0.0,0.0,0,orangeville the banner,['Orangeville'],506,437,2013.0,1.0,22859.0,22.0,22881.0
2323,,Tuesday,T,2018,orangeville,the banner,metroland media group ltd.,,ON,,metroland media group ltd.,"['orangeville ,ON, Canada']",28900.0,27975.0,3.3,10696.0,10565.0,1851.9,15.61,38.7,22880.0,4190.0,7730.0,10960.0,325.0,3485.0,22875.0,22070.0,37940.0,28350.0,24775.0,3505.0,"[(43.9193171, -80.0973754)]",the banner,,,,,0.0,orangeville,0.0,0.0,0,orangeville the banner,['Orangeville'],506,437,2013.0,1.0,22370.0,11.0,22381.0
2324,28246.0,Thursday,T,2013,burlington&hamilton,the bay observer,the bay observer,0.0,ON,28246.0,the bay observer,"['burlington ,ON, Canada', 'hamilton ,ON, Canada']",243724.3333,235476.6667,3.266666667,100043.3333,95748.33333,503.5333333,519.6766667,42.7,199993.3333,35865.0,55696.66667,108433.3333,3930.0,45803.33333,199993.3333,191970.0,38177.33333,239660.0,179305.0,57951.66667,"[(43.3248924, -79.7966835), (43.2560802, -79.8728583)]",,,,,,0.0,burlington hamilton,0.0,0.0,0,burlington hamilton the bay observer,"['Hamilton', 'Burlington']",507,438,2013.0,0.0,28246.0,0.0,28246.0
2325,29123.0,Thursday,T,2014,burlington&hamilton,the bay observer,the bay observer,0.0,ON,29123.0,the bay observer,"['burlington ,ON, Canada', 'hamilton ,ON, Canada']",243724.3333,235476.6667,3.266666667,100043.3333,95748.33333,503.5333333,519.6766667,42.7,199993.3333,35865.0,55696.66667,108433.3333,3930.0,45803.33333,199993.3333,191970.0,38177.33333,239660.0,179305.0,57951.66667,"[(43.3248924, -79.7966835), (43.2560802, -79.8728583)]",,,,,,0.0,burlington hamilton,0.0,0.0,0,burlington hamilton the bay observer,"['Hamilton', 'Burlington']",507,438,2013.0,1.0,29123.0,0.0,29123.0
2326,30000.0,Thursday,T,2015,burlington&hamilton,the bay observer,the bay observer,0.0,ON,30000.0,the bay observer,"['burlington ,ON, Canada', 'hamilton ,ON, Canada']",243724.3333,235476.6667,3.266666667,100043.3333,95748.33333,503.5333333,519.6766667,42.7,199993.3333,35865.0,55696.66667,108433.3333,3930.0,45803.33333,199993.3333,191970.0,38177.33333,239660.0,179305.0,57951.66667,"[(43.3248924, -79.7966835), (43.2560802, -79.8728583)]",,,,,,0.0,burlington hamilton,0.0,0.0,0,burlington hamilton the bay observer,"['Hamilton', 'Burlington']",507,438,2013.0,0.0,30000.0,0.0,30000.0
2327,,Thursday,T,2016,burlington&hamilton,the bay observer,the bay observer,0.0,ON,,the bay observer,"['burlington ,ON, Canada', 'hamilton ,ON, Canada']",243724.3333,235476.6667,3.266666667,100043.3333,95748.33333,503.5333333,519.6766667,42.7,199993.3333,35865.0,55696.66667,108433.3333,3930.0,45803.33333,199993.3333,191970.0,38177.33333,239660.0,179305.0,57951.66667,"[(43.3248924, -79.7966835), (43.2560802, -79.8728583)]",,,,,,0.0,burlington hamilton,0.0,0.0,0,burlington hamilton the bay observer,"['Hamilton', 'Burlington']",507,438,2013.0,1.0,,0.0,
2328,,Thursday,T,2017,burlington&hamilton,the bay observer,the bay observer,0.0,ON,,the bay observer,"['burlington ,ON, Canada', 'hamilton ,ON, Canada']",243724.3333,235476.6667,3.266666667,100043.3333,95748.33333,503.5333333,519.6766667,42.7,199993.3333,35865.0,55696.66667,108433.3333,3930.0,45803.33333,199993.3333,191970.0,38177.33333,239660.0,179305.0,57951.66667,"[(43.3248924, -79.7966835), (43.2560802, -79.8728583)]",,,,,,0.0,burlington hamilton,0.0,0.0,0,burlington hamilton the bay observer,"['Hamilton', 'Burlington']",507,438,2013.0,1.0,,0.0,
2329,,Thursday,T,2018,burlington&hamilton,the bay observer,the bay observer,0.0,ON,,the bay observer,"['burlington ,ON, Canada', 'hamilton ,ON, Canada']",243724.3333,235476.6667,3.266666667,100043.3333,95748.33333,503.5333333,519.6766667,42.7,199993.3333,35865.0,55696.66667,108433.3333,3930.0,45803.33333,199993.3333,191970.0,38177.33333,239660.0,179305.0,57951.66667,"[(43.3248924, -79.7966835), (43.2560802, -79.8728583)]",,,,,,0.0,burlington hamilton,0.0,0.0,0,burlington hamilton the bay observer,"['Hamilton', 'Burlington']",507,438,2013.0,1.0,,0.0,
2330,,Thursday,T,2019,burlington&hamilton,the bay observer,the bay observer,0.0,ON,,the bay observer,"['burlington ,ON, Canada', 'hamilton ,ON, Canada']",243724.3333,235476.6667,3.266666667,100043.3333,95748.33333,503.5333333,519.6766667,42.7,199993.3333,35865.0,55696.66667,108433.3333,3930.0,45803.33333,199993.3333,191970.0,38177.33333,239660.0,179305.0,57951.66667,"[(43.3248924, -79.7966835), (43.2560802, -79.8728583)]",,,,,,0.0,burlington hamilton,0.0,0.0,0,burlington hamilton the bay observer,"['Hamilton', 'Burlington']",507,438,2013.0,1.0,,0.0,
2331,0.0,Thursday,T,2019,burford,the burford advance,david and emma johnston,1232.0,ON,1232.0,david and emma johnston,"['burford ,ON, Canada']",36707.0,35638.0,3.0,13687.0,13315.0,43.5,843.25,42.3,29575.0,5345.0,8260.0,15975.0,535.0,4860.0,29570.0,28555.0,38751.0,35860.0,32300.0,3525.0,"[(43.1032142, -80.4292701)]",,,,,,0.0,burford,0.0,0.0,0,the burford advance,['Brant'],508,439,2019.0,0.0,0.0,1232.0,1232.0
2332,19000.0,Thursday,T,2014,chatham,the chatham voice,ck media,0.0,ON,19000.0,ck media,"['chatham ,ON, Canada']",101647.0,103671.0,-2.0,46103.0,43026.0,41.4,2457.9,43.4,82760.0,19870.0,24930.0,37955.0,1040.0,9385.0,82760.0,80280.0,30923.0,99385.0,90410.0,8620.0,"[(42.4057219, -82.1853837)]",,,,,,0.0,chatham,0.0,0.0,0,the chatham voice,['Chatham-Kent'],509,440,2014.0,0.0,19000.0,0.0,19000.0
2333,19401.0,Thursday,T,2015,chatham,the chatham voice,ck media,0.0,ON,19401.0,ck media,"['chatham ,ON, Canada']",101647.0,103671.0,-2.0,46103.0,43026.0,41.4,2457.9,43.4,82760.0,19870.0,24930.0,37955.0,1040.0,9385.0,82760.0,80280.0,30923.0,99385.0,90410.0,8620.0,"[(42.4057219, -82.1853837)]",,,,,,0.0,chatham,0.0,0.0,0,the chatham voice,['Chatham-Kent'],509,440,2014.0,0.0,19401.0,0.0,19401.0
2334,19290.0,Thursday,T,2016,chatham,the chatham voice,ck media,0.0,ON,19290.0,ck media,"['chatham ,ON, Canada']",101647.0,103671.0,-2.0,46103.0,43026.0,41.4,2457.9,43.4,82760.0,19870.0,24930.0,37955.0,1040.0,9385.0,82760.0,80280.0,30923.0,99385.0,90410.0,8620.0,"[(42.4057219, -82.1853837)]",,,,,,0.0,chatham,0.0,0.0,0,the chatham voice,['Chatham-Kent'],509,440,2014.0,0.0,19290.0,0.0,19290.0
2335,19300.0,Thursday,T,2017,chatham,the chatham voice,ck media,0.0,ON,19300.0,ck media,"['chatham ,ON, Canada']",101647.0,103671.0,-2.0,46103.0,43026.0,41.4,2457.9,43.4,82760.0,19870.0,24930.0,37955.0,1040.0,9385.0,82760.0,80280.0,30923.0,99385.0,90410.0,8620.0,"[(42.4057219, -82.1853837)]",,,,,,0.0,chatham,0.0,0.0,0,the chatham voice,['Chatham-Kent'],509,440,2014.0,0.0,19300.0,0.0,19300.0
2336,,Thursday,T,2018,chatham,the chatham voice,ck media,0.0,ON,,ck media,"['chatham ,ON, Canada']",101647.0,103671.0,-2.0,46103.0,43026.0,41.4,2457.9,43.4,82760.0,19870.0,24930.0,37955.0,1040.0,9385.0,82760.0,80280.0,30923.0,99385.0,90410.0,8620.0,"[(42.4057219, -82.1853837)]",,,,,,0.0,chatham,0.0,0.0,0,the chatham voice,['Chatham-Kent'],509,440,2014.0,1.0,,0.0,
2337,,Thursday,T,2019,chatham,the chatham voice,ck media,0.0,ON,,ck media,"['chatham ,ON, Canada']",101647.0,103671.0,-2.0,46103.0,43026.0,41.4,2457.9,43.4,82760.0,19870.0,24930.0,37955.0,1040.0,9385.0,82760.0,80280.0,30923.0,99385.0,90410.0,8620.0,"[(42.4057219, -82.1853837)]",,,,,,0.0,chatham,0.0,0.0,0,the chatham voice,['Chatham-Kent'],509,440,2014.0,1.0,,0.0,
2338,2.0,Wednesday,B,2018,chesterville,the chesterville record,etcetera publications,1215.0,ON,1217.0,etcetera publications,"['chesterville ,ON, Canada']",11278.0,11225.0,0.5,4642.0,4481.0,22.4,503.08,42.5,9180.0,1780.0,2780.0,4620.0,210.0,1130.0,9180.0,8850.0,37581.0,11080.0,10380.0,690.0,"[(45.1024266, -75.2289179)]",,,,,,0.0,chesterville,0.0,0.0,0,the chesterville record,['North Dundas'],510,441,2018.0,0.0,2.0,1215.0,1217.0
2339,,Wednesday,B,2019,chesterville,the chesterville record,etcetera publications,1090.0,ON,,etcetera publications,"['chesterville ,ON, Canada']",11278.0,11225.0,0.5,4642.0,4481.0,22.4,503.08,42.5,9180.0,1780.0,2780.0,4620.0,210.0,1130.0,9180.0,8850.0,37581.0,11080.0,10380.0,690.0,"[(45.1024266, -75.2289179)]",,,,,,0.0,chesterville,0.0,0.0,0,the chesterville record,['North Dundas'],510,441,2018.0,0.0,,1090.0,
2340,46122.0,Thursday,T,2013,belleville&quinte,the community press,sun media corporation,0.0,ON,46122.0,sun media corporation,"['belleville ,ON, Canada', 'quinte ,ON, Canada']",50716.0,49454.0,2.6,22744.0,21732.0,205.1,247.25,43.4,41475.0,8365.0,12845.0,20270.0,540.0,6130.0,41475.0,40140.0,30661.0,49350.0,45090.0,3960.0,"[(44.1633264, -77.3852556), (44.1884744, -77.3403039)]",the community press,,,,,0.0,belleville quinte,0.0,0.0,1,belleville quinte the community press,['Belleville'],511,442,2013.0,0.0,46122.0,0.0,46122.0
2341,45490.0,Thursday,T,2014,belleville&quinte,the community press,sun media corporation,0.0,ON,45490.0,sun media corporation,"['belleville ,ON, Canada', 'quinte ,ON, Canada']",50716.0,49454.0,2.6,22744.0,21732.0,205.1,247.25,43.4,41475.0,8365.0,12845.0,20270.0,540.0,6130.0,41475.0,40140.0,30661.0,49350.0,45090.0,3960.0,"[(44.1633264, -77.3852556), (44.1884744, -77.3403039)]",the community press,,,,,0.0,belleville quinte,0.0,0.0,1,belleville quinte the community press,['Belleville'],511,442,2013.0,0.0,45490.0,0.0,45490.0
2342,45939.0,Thursday,T,2015,belleville&quinte,the community press,sun media corporation,0.0,ON,45939.0,sun media corporation,"['belleville ,ON, Canada', 'quinte ,ON, Canada']",50716.0,49454.0,2.6,22744.0,21732.0,205.1,247.25,43.4,41475.0,8365.0,12845.0,20270.0,540.0,6130.0,41475.0,40140.0,30661.0,49350.0,45090.0,3960.0,"[(44.1633264, -77.3852556), (44.1884744, -77.3403039)]",the community press,,,,,0.0,belleville quinte,0.0,0.0,1,belleville quinte the community press,['Belleville'],511,442,2013.0,0.0,45939.0,0.0,45939.0
2343,46391.0,Thursday,T,2016,belleville&quinte,the community press,sun media corporation,0.0,ON,46391.0,postmedia network inc.,"['belleville ,ON, Canada', 'quinte ,ON, Canada']",50716.0,49454.0,2.6,22744.0,21732.0,205.1,247.25,43.4,41475.0,8365.0,12845.0,20270.0,540.0,6130.0,41475.0,40140.0,30661.0,49350.0,45090.0,3960.0,"[(44.1633264, -77.3852556), (44.1884744, -77.3403039)]",the community press,,,,,0.0,belleville quinte,0.0,0.0,1,belleville quinte the community press,['Belleville'],511,442,2013.0,0.0,46391.0,0.0,46391.0
2344,46476.0,Thursday,T,2017,belleville&quinte,the community press,postmedia network inc.,0.0,ON,46476.0,postmedia network inc.,"['belleville ,ON, Canada', 'quinte ,ON, Canada']",50716.0,49454.0,2.6,22744.0,21732.0,205.1,247.25,43.4,41475.0,8365.0,12845.0,20270.0,540.0,6130.0,41475.0,40140.0,30661.0,49350.0,45090.0,3960.0,"[(44.1633264, -77.3852556), (44.1884744, -77.3403039)]",the community press,,,,,0.0,belleville quinte,0.0,0.0,1,belleville quinte the community press,['Belleville'],511,442,2013.0,0.0,46476.0,0.0,46476.0
2345,,Thursday,T,2018,belleville&quinte,the community press,postmedia network inc.,0.0,ON,,postmedia network inc.,"['belleville ,ON, Canada', 'quinte ,ON, Canada']",50716.0,49454.0,2.6,22744.0,21732.0,205.1,247.25,43.4,41475.0,8365.0,12845.0,20270.0,540.0,6130.0,41475.0,40140.0,30661.0,49350.0,45090.0,3960.0,"[(44.1633264, -77.3852556), (44.1884744, -77.3403039)]",the community press,,,,,0.0,belleville quinte,0.0,0.0,1,belleville quinte the community press,['Belleville'],511,442,2013.0,1.0,,0.0,
2346,,Thursday,T,2019,belleville&quinte,the community press,postmedia network inc.,0.0,ON,,postmedia network inc.,"['belleville ,ON, Canada', 'quinte ,ON, Canada']",50716.0,49454.0,2.6,22744.0,21732.0,205.1,247.25,43.4,41475.0,8365.0,12845.0,20270.0,540.0,6130.0,41475.0,40140.0,30661.0,49350.0,45090.0,3960.0,"[(44.1633264, -77.3852556), (44.1884744, -77.3403039)]",the community press,,,,,0.0,belleville quinte,0.0,0.0,1,belleville quinte the community press,['Belleville'],511,442,2013.0,1.0,,0.0,
2347,5637.0,Thursday,T,2019,kapuskasing,the community press la presse communautaire,la presse communautaire,0.0,ON,5637.0,la presse communautaire,"['kapuskasing ,ON, Canada']",8292.0,8196.0,1.2,4087.0,3801.0,98.3,84.37,44.2,6825.0,1785.0,1850.0,3190.0,80.0,655.0,6825.0,6660.0,33302.0,8115.0,7950.0,165.0,"[(49.416667, -82.433333)]",,,,,,0.0,kapuskasing,0.0,0.0,0,kapuskasing the community press la presse communautaire,['Kapuskasing'],512,443,2019.0,0.0,5637.0,0.0,5637.0
2348,11509.0,Friday,T,2015,collingwood&wasaga,the connection,metroland media group ltd.,0.0,ON,11509.0,metroland media group ltd.,"['collingwood ,ON, Canada', 'wasaga ,ON, Canada']",21234.0,18389.0,15.6,12066.5,9280.5,498.85,46.21,48.15,17987.5,3357.5,5697.5,8932.5,375.0,2960.0,17987.5,17580.0,30880.0,20775.0,17655.0,3050.0,"[(44.5027226, -80.2172379), (44.5224813, -80.0203156)]",,,,,,0.0,collingwood wasaga,0.0,0.0,1,collingwood wasaga the connection,"['Collingwood', 'Wasaga Beach']",513,444,2015.0,0.0,11350.2,0.0,11350.2
2349,11441.0,Friday,T,2016,collingwood&wasaga,the connection,metroland media group ltd.,0.0,ON,11441.0,metroland media group ltd.,"['collingwood ,ON, Canada', 'wasaga ,ON, Canada']",21234.0,18389.0,15.6,12066.5,9280.5,498.85,46.21,48.15,17987.5,3357.5,5697.5,8932.5,375.0,2960.0,17987.5,17580.0,30880.0,20775.0,17655.0,3050.0,"[(44.5027226, -80.2172379), (44.5224813, -80.0203156)]",,,,,,0.0,collingwood wasaga,0.0,0.0,1,collingwood wasaga the connection,"['Collingwood', 'Wasaga Beach']",513,444,2015.0,0.0,11362.9,0.0,11362.9
2350,11584.0,Friday,T,2017,collingwood&wasaga,the connection,metroland media group ltd.,0.0,ON,11584.0,metroland media group ltd.,"['collingwood ,ON, Canada', 'wasaga ,ON, Canada']",21234.0,18389.0,15.6,12066.5,9280.5,498.85,46.21,48.15,17987.5,3357.5,5697.5,8932.5,375.0,2960.0,17987.5,17580.0,30880.0,20775.0,17655.0,3050.0,"[(44.5027226, -80.2172379), (44.5224813, -80.0203156)]",,,,,,0.0,collingwood wasaga,0.0,0.0,1,collingwood wasaga the connection,"['Collingwood', 'Wasaga Beach']",513,444,2015.0,0.0,11481.1,0.0,11481.1
2351,11569.0,Friday,T,2018,collingwood&wasaga,the connection,metroland media group ltd.,0.0,ON,11569.0,metroland media group ltd.,"['collingwood ,ON, Canada', 'wasaga ,ON, Canada']",21234.0,18389.0,15.6,12066.5,9280.5,498.85,46.21,48.15,17987.5,3357.5,5697.5,8932.5,375.0,2960.0,17987.5,17580.0,30880.0,20775.0,17655.0,3050.0,"[(44.5027226, -80.2172379), (44.5224813, -80.0203156)]",,,,,,0.0,collingwood wasaga,0.0,0.0,1,collingwood wasaga the connection,"['Collingwood', 'Wasaga Beach']",513,444,2015.0,0.0,11520.3,0.0,11520.3
2352,10819.0,Thursday,T,2013,collingwood&wasaga,the connection,metroland media group ltd.,0.0,ON,10819.0,metroland media group ltd.,"['collingwood ,ON, Canada', 'wasaga ,ON, Canada']",21234.0,18389.0,15.6,12066.5,9280.5,498.85,46.21,48.15,17987.5,3357.5,5697.5,8932.5,375.0,2960.0,17987.5,17580.0,30880.0,20775.0,17655.0,3050.0,"[(44.5027226, -80.2172379), (44.5224813, -80.0203156)]",,,,,,0.0,collingwood wasaga,0.0,0.0,1,collingwood wasaga the connection,"['Collingwood', 'Wasaga Beach']",514,444,2013.0,0.0,10819.0,0.0,10819.0
2353,11098.0,Thursday,T,2014,collingwood&wasaga,the connection,metroland media group ltd.,0.0,ON,11098.0,metroland media group ltd.,"['collingwood ,ON, Canada', 'wasaga ,ON, Canada']",21234.0,18389.0,15.6,12066.5,9280.5,498.85,46.21,48.15,17987.5,3357.5,5697.5,8932.5,375.0,2960.0,17987.5,17580.0,30880.0,20775.0,17655.0,3050.0,"[(44.5027226, -80.2172379), (44.5224813, -80.0203156)]",,,,,,0.0,collingwood wasaga,0.0,0.0,1,collingwood wasaga the connection,"['Collingwood', 'Wasaga Beach']",514,444,2013.0,0.0,11098.0,0.0,11098.0
2354,11191.4,Thursday,T,2015,collingwood&wasaga,the connection,metroland media group ltd.,0.0,ON,11191.4,metroland media group ltd.,"['collingwood ,ON, Canada', 'wasaga ,ON, Canada']",21234.0,18389.0,15.6,12066.5,9280.5,498.85,46.21,48.15,17987.5,3357.5,5697.5,8932.5,375.0,2960.0,17987.5,17580.0,30880.0,20775.0,17655.0,3050.0,"[(44.5027226, -80.2172379), (44.5224813, -80.0203156)]",,,,,,0.0,collingwood wasaga,0.0,0.0,1,collingwood wasaga the connection,"['Collingwood', 'Wasaga Beach']",514,444,2013.0,0.0,11350.2,0.0,11350.2
2355,11284.8,Thursday,T,2016,collingwood&wasaga,the connection,metroland media group ltd.,0.0,ON,11284.8,metroland media group ltd.,"['collingwood ,ON, Canada', 'wasaga ,ON, Canada']",21234.0,18389.0,15.6,12066.5,9280.5,498.85,46.21,48.15,17987.5,3357.5,5697.5,8932.5,375.0,2960.0,17987.5,17580.0,30880.0,20775.0,17655.0,3050.0,"[(44.5027226, -80.2172379), (44.5224813, -80.0203156)]",,,,,,0.0,collingwood wasaga,0.0,0.0,1,collingwood wasaga the connection,"['Collingwood', 'Wasaga Beach']",514,444,2013.0,0.0,11362.9,0.0,11362.9
2356,11378.2,Thursday,T,2017,collingwood&wasaga,the connection,metroland media group ltd.,0.0,ON,11378.2,metroland media group ltd.,"['collingwood ,ON, Canada', 'wasaga ,ON, Canada']",21234.0,18389.0,15.6,12066.5,9280.5,498.85,46.21,48.15,17987.5,3357.5,5697.5,8932.5,375.0,2960.0,17987.5,17580.0,30880.0,20775.0,17655.0,3050.0,"[(44.5027226, -80.2172379), (44.5224813, -80.0203156)]",,,,,,0.0,collingwood wasaga,0.0,0.0,1,collingwood wasaga the connection,"['Collingwood', 'Wasaga Beach']",514,444,2013.0,0.0,11481.1,0.0,11481.1
2357,11471.6,Thursday,T,2018,collingwood&wasaga,the connection,metroland media group ltd.,0.0,ON,11471.6,metroland media group ltd.,"['collingwood ,ON, Canada', 'wasaga ,ON, Canada']",21234.0,18389.0,15.6,12066.5,9280.5,498.85,46.21,48.15,17987.5,3357.5,5697.5,8932.5,375.0,2960.0,17987.5,17580.0,30880.0,20775.0,17655.0,3050.0,"[(44.5027226, -80.2172379), (44.5224813, -80.0203156)]",,,,,,0.0,collingwood wasaga,0.0,0.0,1,collingwood wasaga the connection,"['Collingwood', 'Wasaga Beach']",514,444,2013.0,0.0,11520.3,0.0,11520.3
2358,11565.0,Thursday,T,2019,collingwood&wasaga,the connection,metroland media group ltd.,0.0,ON,11565.0,metroland media group ltd.,"['collingwood ,ON, Canada', 'wasaga ,ON, Canada']",21234.0,18389.0,15.6,12066.5,9280.5,498.85,46.21,48.15,17987.5,3357.5,5697.5,8932.5,375.0,2960.0,17987.5,17580.0,30880.0,20775.0,17655.0,3050.0,"[(44.5027226, -80.2172379), (44.5224813, -80.0203156)]",,,,,,0.0,collingwood wasaga,0.0,0.0,1,collingwood wasaga the connection,"['Collingwood', 'Wasaga Beach']",514,444,2013.0,0.0,11565.0,0.0,11565.0
2359,72920.0,Monday,T,2013,toronto,the downtown bulletin,community bulletin newspaper group,0.0,ON,72920.0,community bulletin newspaper group,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",the downtown bulletin,,,,,0.0,toronto,0.0,0.0,0,toronto the downtown bulletin,['Toronto'],515,445,2013.0,0.0,72920.0,0.0,72920.0
