,AdvNewspaper,AdvCirc,NatlLineRate,SpotColour,ProcessColour,Columns,Lines,MaterialCode,Year,AuditYear,AuditDiff,SplitIssue,AdvID,AdvID2,AdvCircAllEds,NatlLineRateAllEds,SpotColourAllEds,ProcessColourAllEds,MarketAndNewspaper,_merge1,Removable,ADVCSD,ADVOwner,EDITION,Unnamed: 0,FreeCirculation,Format,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,"Population and dwelling counts / Population, 2016","Population and dwelling counts / Population, 2011","Population and dwelling counts / Population percentage change, 2011 to 2016",Population and dwelling counts / Total private dwellings,Population and dwelling counts / Private dwellings occupied by usual residents,Population and dwelling counts / Population density per square kilometre,Population and dwelling counts / Land area in square kilometres,Age & Sex / Both sexes / Average age of the population ; Both sexes,"Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / No certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Secondary (high) school diploma or equivalency certificate","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate or diploma below bachelor level","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate, diploma or degree at bachelor level or above",Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data / Median total income in 2015 among recipients ($),Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Non-immigrants,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Immigrants,GPS,StdName2,StdOwner2,double,StdMarket2,RemovableSlash,Swap2017,MarketChange1,Daily,SwapNotInclude,Swap2017Affected,CSDs,ID,ID2,first_year,equal_to_previous,FreeCircAllEds,PaidCircAllEds,TotalCircAllEds,EDITION2,_merge2
836,,,,,,,,,2016,,,,,,,,,,snap peterborough,,,,,Monthly,2075.0,,T,peterborough,snap peterborough,snapd inc.,0.0,ON,,snapd inc.,"['peterborough ,ON, Canada']",81032.0,78777.0,2.9,36785.0,34710.0,1261.2,64.25,43.5,66790.0,11300.0,19685.0,35805.0,920.0,13385.0,66775.0,64460.0,30040.0,78530.0,70750.0,7085.0,"[(44.3048009, -78.3199496)]",,,,,,0.0,peterborough,0.0,0.0,1.0,['Peterborough'],451.0,388.0,2015.0,1.0,,0.0,,Monthly,right_only
837,,,,,,,,,2017,,,,,,,,,,snap peterborough,,,,,Monthly,2076.0,,T,peterborough,snap peterborough,snapd inc.,0.0,ON,,snapd inc.,"['peterborough ,ON, Canada']",81032.0,78777.0,2.9,36785.0,34710.0,1261.2,64.25,43.5,66790.0,11300.0,19685.0,35805.0,920.0,13385.0,66775.0,64460.0,30040.0,78530.0,70750.0,7085.0,"[(44.3048009, -78.3199496)]",,,,,,0.0,peterborough,0.0,0.0,1.0,['Peterborough'],451.0,388.0,2015.0,1.0,,0.0,,Monthly,right_only
838,,,,,,,,,2018,,,,,,,,,,snap peterborough,,,,,Monthly,2077.0,,T,peterborough,snap peterborough,snapd inc.,0.0,ON,,snapd inc.,"['peterborough ,ON, Canada']",81032.0,78777.0,2.9,36785.0,34710.0,1261.2,64.25,43.5,66790.0,11300.0,19685.0,35805.0,920.0,13385.0,66775.0,64460.0,30040.0,78530.0,70750.0,7085.0,"[(44.3048009, -78.3199496)]",,,,,,0.0,peterborough,0.0,0.0,1.0,['Peterborough'],451.0,388.0,2015.0,1.0,,0.0,,Monthly,right_only
839,,,,,,,,,2019,,,,,,,,,,snap peterborough,,,,,Monthly,2078.0,,T,peterborough,snap peterborough,snapd inc.,0.0,ON,,snapd inc.,"['peterborough ,ON, Canada']",81032.0,78777.0,2.9,36785.0,34710.0,1261.2,64.25,43.5,66790.0,11300.0,19685.0,35805.0,920.0,13385.0,66775.0,64460.0,30040.0,78530.0,70750.0,7085.0,"[(44.3048009, -78.3199496)]",,,,,,0.0,peterborough,0.0,0.0,1.0,['Peterborough'],451.0,388.0,2015.0,1.0,,0.0,,Monthly,right_only
840,,,,,,,,,2015,,,,,,,,,,snap pickering,,,,,Monthly,2079.0,10000.0,T,pickering,snap pickering,snapd inc.,0.0,ON,10000.0,snapd inc.,"['pickering ,ON, Canada']",91771.0,88721.0,3.4,31630.0,30919.0,396.3,231.55,40.4,76110.0,10370.0,22125.0,43610.0,1960.0,19160.0,76110.0,72155.0,38466.0,90995.0,59405.0,31155.0,"[(43.835765, -79.090576)]",,,,,,0.0,pickering,0.0,0.0,0.0,['Pickering'],452.0,389.0,2015.0,0.0,10000.0,0.0,10000.0,Monthly,right_only
841,,,,,,,,,2016,,,,,,,,,,snap pickering,,,,,Monthly,2080.0,,T,pickering,snap pickering,snapd inc.,0.0,ON,,snapd inc.,"['pickering ,ON, Canada']",91771.0,88721.0,3.4,31630.0,30919.0,396.3,231.55,40.4,76110.0,10370.0,22125.0,43610.0,1960.0,19160.0,76110.0,72155.0,38466.0,90995.0,59405.0,31155.0,"[(43.835765, -79.090576)]",,,,,,0.0,pickering,0.0,0.0,0.0,['Pickering'],452.0,389.0,2015.0,1.0,,0.0,,Monthly,right_only
842,,,,,,,,,2017,,,,,,,,,,snap pickering,,,,,Monthly,2081.0,,T,pickering,snap pickering,snapd inc.,0.0,ON,,snapd inc.,"['pickering ,ON, Canada']",91771.0,88721.0,3.4,31630.0,30919.0,396.3,231.55,40.4,76110.0,10370.0,22125.0,43610.0,1960.0,19160.0,76110.0,72155.0,38466.0,90995.0,59405.0,31155.0,"[(43.835765, -79.090576)]",,,,,,0.0,pickering,0.0,0.0,0.0,['Pickering'],452.0,389.0,2015.0,1.0,,0.0,,Monthly,right_only
843,,,,,,,,,2018,,,,,,,,,,snap pickering,,,,,Monthly,2082.0,,T,pickering,snap pickering,snapd inc.,0.0,ON,,snapd inc.,"['pickering ,ON, Canada']",91771.0,88721.0,3.4,31630.0,30919.0,396.3,231.55,40.4,76110.0,10370.0,22125.0,43610.0,1960.0,19160.0,76110.0,72155.0,38466.0,90995.0,59405.0,31155.0,"[(43.835765, -79.090576)]",,,,,,0.0,pickering,0.0,0.0,0.0,['Pickering'],452.0,389.0,2015.0,1.0,,0.0,,Monthly,right_only
844,,,,,,,,,2019,,,,,,,,,,snap pickering,,,,,Monthly,2083.0,,T,pickering,snap pickering,snapd inc.,0.0,ON,,snapd inc.,"['pickering ,ON, Canada']",91771.0,88721.0,3.4,31630.0,30919.0,396.3,231.55,40.4,76110.0,10370.0,22125.0,43610.0,1960.0,19160.0,76110.0,72155.0,38466.0,90995.0,59405.0,31155.0,"[(43.835765, -79.090576)]",,,,,,0.0,pickering,0.0,0.0,0.0,['Pickering'],452.0,389.0,2015.0,1.0,,0.0,,Monthly,right_only
850,,,,,,,,,2015,,,,,,,,,,snap quinte,,,,,Monthly,2089.0,10000.0,T,quinte,snap quinte,snapd inc.,0.0,ON,10000.0,snapd inc.,"['quinte ,ON, Canada']",50716.0,49454.0,2.6,22744.0,21732.0,205.1,247.25,43.4,41475.0,8365.0,12845.0,20270.0,540.0,6130.0,41475.0,40140.0,30661.0,49350.0,45090.0,3960.0,"[(44.1884744, -77.3403039)]",,,,,,0.0,quinte,0.0,0.0,1.0,['Belleville'],454.0,391.0,2015.0,0.0,10000.0,0.0,10000.0,Monthly,right_only
851,,,,,,,,,2016,,,,,,,,,,snap quinte,,,,,Monthly,2090.0,,T,quinte,snap quinte,snapd inc.,0.0,ON,,snapd inc.,"['quinte ,ON, Canada']",50716.0,49454.0,2.6,22744.0,21732.0,205.1,247.25,43.4,41475.0,8365.0,12845.0,20270.0,540.0,6130.0,41475.0,40140.0,30661.0,49350.0,45090.0,3960.0,"[(44.1884744, -77.3403039)]",,,,,,0.0,quinte,0.0,0.0,1.0,['Belleville'],454.0,391.0,2015.0,1.0,,0.0,,Monthly,right_only
852,,,,,,,,,2017,,,,,,,,,,snap quinte,,,,,Monthly,2091.0,,T,quinte,snap quinte,snapd inc.,0.0,ON,,snapd inc.,"['quinte ,ON, Canada']",50716.0,49454.0,2.6,22744.0,21732.0,205.1,247.25,43.4,41475.0,8365.0,12845.0,20270.0,540.0,6130.0,41475.0,40140.0,30661.0,49350.0,45090.0,3960.0,"[(44.1884744, -77.3403039)]",,,,,,0.0,quinte,0.0,0.0,1.0,['Belleville'],454.0,391.0,2015.0,1.0,,0.0,,Monthly,right_only
853,,,,,,,,,2018,,,,,,,,,,snap quinte,,,,,Monthly,2092.0,,T,quinte,snap quinte,snapd inc.,0.0,ON,,snapd inc.,"['quinte ,ON, Canada']",50716.0,49454.0,2.6,22744.0,21732.0,205.1,247.25,43.4,41475.0,8365.0,12845.0,20270.0,540.0,6130.0,41475.0,40140.0,30661.0,49350.0,45090.0,3960.0,"[(44.1884744, -77.3403039)]",,,,,,0.0,quinte,0.0,0.0,1.0,['Belleville'],454.0,391.0,2015.0,1.0,,0.0,,Monthly,right_only
854,,,,,,,,,2019,,,,,,,,,,snap quinte,,,,,Monthly,2093.0,,T,quinte,snap quinte,snapd inc.,0.0,ON,,snapd inc.,"['quinte ,ON, Canada']",50716.0,49454.0,2.6,22744.0,21732.0,205.1,247.25,43.4,41475.0,8365.0,12845.0,20270.0,540.0,6130.0,41475.0,40140.0,30661.0,49350.0,45090.0,3960.0,"[(44.1884744, -77.3403039)]",,,,,,0.0,quinte,0.0,0.0,1.0,['Belleville'],454.0,391.0,2015.0,1.0,,0.0,,Monthly,right_only
855,,,,,,,,,2015,,,,,,,,,,snap richmond hill,,,,,Monthly,2094.0,12000.0,T,richmond%20hill,snap richmond hill,snapd inc.,0.0,ON,12000.0,snapd inc.,"['richmond hill ,ON, Canada']",195022.0,185541.0,5.1,66465.0,64116.0,1928.8,101.11,40.4,161260.0,20965.0,37720.0,102580.0,5375.0,66005.0,161260.0,152050.0,30038.0,193805.0,79505.0,111225.0,"[(43.8801166, -79.4392925)]",,,,,,0.0,richmond hill,0.0,0.0,0.0,['Richmond Hill'],455.0,392.0,2015.0,0.0,12000.0,0.0,12000.0,Monthly,right_only
856,,,,,,,,,2016,,,,,,,,,,snap richmond hill,,,,,Monthly,2095.0,,T,richmond%20hill,snap richmond hill,snapd inc.,0.0,ON,,snapd inc.,"['richmond hill ,ON, Canada']",195022.0,185541.0,5.1,66465.0,64116.0,1928.8,101.11,40.4,161260.0,20965.0,37720.0,102580.0,5375.0,66005.0,161260.0,152050.0,30038.0,193805.0,79505.0,111225.0,"[(43.8801166, -79.4392925)]",,,,,,0.0,richmond hill,0.0,0.0,0.0,['Richmond Hill'],455.0,392.0,2015.0,1.0,,0.0,,Monthly,right_only
857,,,,,,,,,2017,,,,,,,,,,snap richmond hill,,,,,Monthly,2096.0,,T,richmond%20hill,snap richmond hill,snapd inc.,0.0,ON,,snapd inc.,"['richmond hill ,ON, Canada']",195022.0,185541.0,5.1,66465.0,64116.0,1928.8,101.11,40.4,161260.0,20965.0,37720.0,102580.0,5375.0,66005.0,161260.0,152050.0,30038.0,193805.0,79505.0,111225.0,"[(43.8801166, -79.4392925)]",,,,,,0.0,richmond hill,0.0,0.0,0.0,['Richmond Hill'],455.0,392.0,2015.0,1.0,,0.0,,Monthly,right_only
858,,,,,,,,,2018,,,,,,,,,,snap richmond hill,,,,,Monthly,2097.0,,T,richmond%20hill,snap richmond hill,snapd inc.,0.0,ON,,snapd inc.,"['richmond hill ,ON, Canada']",195022.0,185541.0,5.1,66465.0,64116.0,1928.8,101.11,40.4,161260.0,20965.0,37720.0,102580.0,5375.0,66005.0,161260.0,152050.0,30038.0,193805.0,79505.0,111225.0,"[(43.8801166, -79.4392925)]",,,,,,0.0,richmond hill,0.0,0.0,0.0,['Richmond Hill'],455.0,392.0,2015.0,1.0,,0.0,,Monthly,right_only
859,,,,,,,,,2019,,,,,,,,,,snap richmond hill,,,,,Monthly,2098.0,,T,richmond%20hill,snap richmond hill,snapd inc.,0.0,ON,,snapd inc.,"['richmond hill ,ON, Canada']",195022.0,185541.0,5.1,66465.0,64116.0,1928.8,101.11,40.4,161260.0,20965.0,37720.0,102580.0,5375.0,66005.0,161260.0,152050.0,30038.0,193805.0,79505.0,111225.0,"[(43.8801166, -79.4392925)]",,,,,,0.0,richmond hill,0.0,0.0,0.0,['Richmond Hill'],455.0,392.0,2015.0,1.0,,0.0,,Monthly,right_only
860,,,,,,,,,2015,,,,,,,,,,snap sault ste. marie,,,,,Monthly,2099.0,10000.0,T,sault%20ste.%20marie,snap sault ste. marie,snapd inc.,0.0,ON,10000.0,snapd inc.,"['sault ste. marie ,ON, Canada']",73368.0,75141.0,-2.4,34485.0,32634.0,328.6,223.24,44.6,61445.0,11680.0,18435.0,31330.0,870.0,10575.0,61445.0,59470.0,33171.0,71880.0,65285.0,6230.0,"[(46.52391, -84.320068)]",,,,,,0.0,sault ste. marie,0.0,0.0,0.0,['Sault Ste. Marie'],456.0,393.0,2015.0,0.0,10000.0,0.0,10000.0,Monthly,right_only
861,,,,,,,,,2016,,,,,,,,,,snap sault ste. marie,,,,,Monthly,2100.0,,T,sault%20ste.%20marie,snap sault ste. marie,snapd inc.,0.0,ON,,snapd inc.,"['sault ste. marie ,ON, Canada']",73368.0,75141.0,-2.4,34485.0,32634.0,328.6,223.24,44.6,61445.0,11680.0,18435.0,31330.0,870.0,10575.0,61445.0,59470.0,33171.0,71880.0,65285.0,6230.0,"[(46.52391, -84.320068)]",,,,,,0.0,sault ste. marie,0.0,0.0,0.0,['Sault Ste. Marie'],456.0,393.0,2015.0,1.0,,0.0,,Monthly,right_only
862,,,,,,,,,2017,,,,,,,,,,snap sault ste. marie,,,,,Monthly,2101.0,,T,sault%20ste.%20marie,snap sault ste. marie,snapd inc.,0.0,ON,,snapd inc.,"['sault ste. marie ,ON, Canada']",73368.0,75141.0,-2.4,34485.0,32634.0,328.6,223.24,44.6,61445.0,11680.0,18435.0,31330.0,870.0,10575.0,61445.0,59470.0,33171.0,71880.0,65285.0,6230.0,"[(46.52391, -84.320068)]",,,,,,0.0,sault ste. marie,0.0,0.0,0.0,['Sault Ste. Marie'],456.0,393.0,2015.0,1.0,,0.0,,Monthly,right_only
863,,,,,,,,,2018,,,,,,,,,,snap sault ste. marie,,,,,Monthly,2102.0,,T,sault%20ste.%20marie,snap sault ste. marie,snapd inc.,0.0,ON,,snapd inc.,"['sault ste. marie ,ON, Canada']",73368.0,75141.0,-2.4,34485.0,32634.0,328.6,223.24,44.6,61445.0,11680.0,18435.0,31330.0,870.0,10575.0,61445.0,59470.0,33171.0,71880.0,65285.0,6230.0,"[(46.52391, -84.320068)]",,,,,,0.0,sault ste. marie,0.0,0.0,0.0,['Sault Ste. Marie'],456.0,393.0,2015.0,1.0,,0.0,,Monthly,right_only
864,,,,,,,,,2019,,,,,,,,,,snap sault ste. marie,,,,,Monthly,2103.0,,T,sault%20ste.%20marie,snap sault ste. marie,snapd inc.,0.0,ON,,snapd inc.,"['sault ste. marie ,ON, Canada']",73368.0,75141.0,-2.4,34485.0,32634.0,328.6,223.24,44.6,61445.0,11680.0,18435.0,31330.0,870.0,10575.0,61445.0,59470.0,33171.0,71880.0,65285.0,6230.0,"[(46.52391, -84.320068)]",,,,,,0.0,sault ste. marie,0.0,0.0,0.0,['Sault Ste. Marie'],456.0,393.0,2015.0,1.0,,0.0,,Monthly,right_only
865,,,,,,,,,2015,,,,,,,,,,snap scarborough,,,,,Monthly,2104.0,10000.0,T,scarborough,snap scarborough,snapd inc.,0.0,ON,10000.0,snapd inc.,"['scarborough ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.7729744, -79.2576479)]",,,,,,0.0,scarborough,0.0,0.0,0.0,['Toronto'],457.0,394.0,2015.0,0.0,10000.0,0.0,10000.0,Monthly,right_only
866,,,,,,,,,2016,,,,,,,,,,snap scarborough,,,,,Monthly,2105.0,,T,scarborough,snap scarborough,snapd inc.,0.0,ON,,snapd inc.,"['scarborough ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.7729744, -79.2576479)]",,,,,,0.0,scarborough,0.0,0.0,0.0,['Toronto'],457.0,394.0,2015.0,1.0,,0.0,,Monthly,right_only
867,,,,,,,,,2017,,,,,,,,,,snap scarborough,,,,,Monthly,2106.0,,T,scarborough,snap scarborough,snapd inc.,0.0,ON,,snapd inc.,"['scarborough ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.7729744, -79.2576479)]",,,,,,0.0,scarborough,0.0,0.0,0.0,['Toronto'],457.0,394.0,2015.0,1.0,,0.0,,Monthly,right_only
868,,,,,,,,,2018,,,,,,,,,,snap scarborough,,,,,Monthly,2107.0,,T,scarborough,snap scarborough,snapd inc.,0.0,ON,,snapd inc.,"['scarborough ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.7729744, -79.2576479)]",,,,,,0.0,scarborough,0.0,0.0,0.0,['Toronto'],457.0,394.0,2015.0,1.0,,0.0,,Monthly,right_only
869,,,,,,,,,2019,,,,,,,,,,snap scarborough,,,,,Monthly,2108.0,,T,scarborough,snap scarborough,snapd inc.,0.0,ON,,snapd inc.,"['scarborough ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.7729744, -79.2576479)]",,,,,,0.0,scarborough,0.0,0.0,0.0,['Toronto'],457.0,394.0,2015.0,1.0,,0.0,,Monthly,right_only
870,,,,,,,,,2015,,,,,,,,,,snap south mississauga,,,,,Monthly,2109.0,10000.0,T,mississauga,snap south mississauga,snapd inc.,0.0,ON,10000.0,snapd inc.,"['mississauga ,ON, Canada']",721599.0,713443.0,1.1,248469.0,240913.0,2467.6,292.43,39.6,594760.0,90000.0,155850.0,348915.0,17200.0,199345.0,594765.0,560950.0,31311.0,715475.0,320750.0,381735.0,"[(43.5896231, -79.6443879)]",,,,,,0.0,mississauga,0.0,0.0,0.0,['Mississauga'],458.0,395.0,2015.0,0.0,10000.0,0.0,10000.0,Monthly,right_only
871,,,,,,,,,2016,,,,,,,,,,snap south mississauga,,,,,Monthly,2110.0,,T,mississauga,snap south mississauga,snapd inc.,0.0,ON,,snapd inc.,"['mississauga ,ON, Canada']",721599.0,713443.0,1.1,248469.0,240913.0,2467.6,292.43,39.6,594760.0,90000.0,155850.0,348915.0,17200.0,199345.0,594765.0,560950.0,31311.0,715475.0,320750.0,381735.0,"[(43.5896231, -79.6443879)]",,,,,,0.0,mississauga,0.0,0.0,0.0,['Mississauga'],458.0,395.0,2015.0,1.0,,0.0,,Monthly,right_only
872,,,,,,,,,2017,,,,,,,,,,snap south mississauga,,,,,Monthly,2111.0,,T,mississauga,snap south mississauga,snapd inc.,0.0,ON,,snapd inc.,"['mississauga ,ON, Canada']",721599.0,713443.0,1.1,248469.0,240913.0,2467.6,292.43,39.6,594760.0,90000.0,155850.0,348915.0,17200.0,199345.0,594765.0,560950.0,31311.0,715475.0,320750.0,381735.0,"[(43.5896231, -79.6443879)]",,,,,,0.0,mississauga,0.0,0.0,0.0,['Mississauga'],458.0,395.0,2015.0,1.0,,0.0,,Monthly,right_only
873,,,,,,,,,2018,,,,,,,,,,snap south mississauga,,,,,Monthly,2112.0,,T,mississauga,snap south mississauga,snapd inc.,0.0,ON,,snapd inc.,"['mississauga ,ON, Canada']",721599.0,713443.0,1.1,248469.0,240913.0,2467.6,292.43,39.6,594760.0,90000.0,155850.0,348915.0,17200.0,199345.0,594765.0,560950.0,31311.0,715475.0,320750.0,381735.0,"[(43.5896231, -79.6443879)]",,,,,,0.0,mississauga,0.0,0.0,0.0,['Mississauga'],458.0,395.0,2015.0,1.0,,0.0,,Monthly,right_only
874,,,,,,,,,2019,,,,,,,,,,snap south mississauga,,,,,Monthly,2113.0,,T,mississauga,snap south mississauga,snapd inc.,0.0,ON,,snapd inc.,"['mississauga ,ON, Canada']",721599.0,713443.0,1.1,248469.0,240913.0,2467.6,292.43,39.6,594760.0,90000.0,155850.0,348915.0,17200.0,199345.0,594765.0,560950.0,31311.0,715475.0,320750.0,381735.0,"[(43.5896231, -79.6443879)]",,,,,,0.0,mississauga,0.0,0.0,0.0,['Mississauga'],458.0,395.0,2015.0,1.0,,0.0,,Monthly,right_only
875,,,,,,,,,2015,,,,,,,,,,snap south simcoe,,,,,Monthly,2114.0,10000.0,T,south%20simcoe,snap south simcoe,snapd inc.,0.0,ON,10000.0,snapd inc.,"['south simcoe ,ON, Canada']",614.0,1249.0,-50.8,457.0,217.0,11.7,52.38,34.0,465.0,95.0,85.0,275.0,30.0,15.0,465.0,435.0,15616.0,0.0,0.0,0.0,"[(44.8944812, -80.1812131)]",,,,,,0.0,south simcoe,0.0,0.0,0.0,['Christian Island 30'],459.0,396.0,2015.0,0.0,10000.0,0.0,10000.0,Monthly,right_only
876,,,,,,,,,2016,,,,,,,,,,snap south simcoe,,,,,Monthly,2115.0,,T,south%20simcoe,snap south simcoe,snapd inc.,0.0,ON,,snapd inc.,"['south simcoe ,ON, Canada']",614.0,1249.0,-50.8,457.0,217.0,11.7,52.38,34.0,465.0,95.0,85.0,275.0,30.0,15.0,465.0,435.0,15616.0,0.0,0.0,0.0,"[(44.8944812, -80.1812131)]",,,,,,0.0,south simcoe,0.0,0.0,0.0,['Christian Island 30'],459.0,396.0,2015.0,1.0,,0.0,,Monthly,right_only
877,,,,,,,,,2017,,,,,,,,,,snap south simcoe,,,,,Monthly,2116.0,,T,south%20simcoe,snap south simcoe,snapd inc.,0.0,ON,,snapd inc.,"['south simcoe ,ON, Canada']",614.0,1249.0,-50.8,457.0,217.0,11.7,52.38,34.0,465.0,95.0,85.0,275.0,30.0,15.0,465.0,435.0,15616.0,0.0,0.0,0.0,"[(44.8944812, -80.1812131)]",,,,,,0.0,south simcoe,0.0,0.0,0.0,['Christian Island 30'],459.0,396.0,2015.0,1.0,,0.0,,Monthly,right_only
878,,,,,,,,,2018,,,,,,,,,,snap south simcoe,,,,,Monthly,2117.0,,T,south%20simcoe,snap south simcoe,snapd inc.,0.0,ON,,snapd inc.,"['south simcoe ,ON, Canada']",614.0,1249.0,-50.8,457.0,217.0,11.7,52.38,34.0,465.0,95.0,85.0,275.0,30.0,15.0,465.0,435.0,15616.0,0.0,0.0,0.0,"[(44.8944812, -80.1812131)]",,,,,,0.0,south simcoe,0.0,0.0,0.0,['Christian Island 30'],459.0,396.0,2015.0,1.0,,0.0,,Monthly,right_only
879,,,,,,,,,2019,,,,,,,,,,snap south simcoe,,,,,Monthly,2118.0,,T,south%20simcoe,snap south simcoe,snapd inc.,0.0,ON,,snapd inc.,"['south simcoe ,ON, Canada']",614.0,1249.0,-50.8,457.0,217.0,11.7,52.38,34.0,465.0,95.0,85.0,275.0,30.0,15.0,465.0,435.0,15616.0,0.0,0.0,0.0,"[(44.8944812, -80.1812131)]",,,,,,0.0,south simcoe,0.0,0.0,0.0,['Christian Island 30'],459.0,396.0,2015.0,1.0,,0.0,,Monthly,right_only
880,,,,,,,,,2015,,,,,,,,,,snap st. catharines,,,,,Monthly,2119.0,10000.0,T,st.%20catharines,snap st. catharines,snapd inc.,0.0,ON,10000.0,snapd inc.,"['st. catharines ,ON, Canada']",133113.0,131400.0,1.3,59879.0,56873.0,1384.8,96.13,43.7,111060.0,20160.0,34445.0,56455.0,1740.0,20990.0,111055.0,107290.0,30110.0,129845.0,102935.0,24545.0,"[(43.1579812, -79.2441003)]",,,,,,0.0,st. catharines,0.0,0.0,1.0,['St. Catharines'],460.0,397.0,2015.0,0.0,10000.0,0.0,10000.0,Monthly,right_only
881,,,,,,,,,2016,,,,,,,,,,snap st. catharines,,,,,Monthly,2120.0,,T,st.%20catharines,snap st. catharines,snapd inc.,0.0,ON,,snapd inc.,"['st. catharines ,ON, Canada']",133113.0,131400.0,1.3,59879.0,56873.0,1384.8,96.13,43.7,111060.0,20160.0,34445.0,56455.0,1740.0,20990.0,111055.0,107290.0,30110.0,129845.0,102935.0,24545.0,"[(43.1579812, -79.2441003)]",,,,,,0.0,st. catharines,0.0,0.0,1.0,['St. Catharines'],460.0,397.0,2015.0,1.0,,0.0,,Monthly,right_only
882,,,,,,,,,2017,,,,,,,,,,snap st. catharines,,,,,Monthly,2121.0,,T,st.%20catharines,snap st. catharines,snapd inc.,0.0,ON,,snapd inc.,"['st. catharines ,ON, Canada']",133113.0,131400.0,1.3,59879.0,56873.0,1384.8,96.13,43.7,111060.0,20160.0,34445.0,56455.0,1740.0,20990.0,111055.0,107290.0,30110.0,129845.0,102935.0,24545.0,"[(43.1579812, -79.2441003)]",,,,,,0.0,st. catharines,0.0,0.0,1.0,['St. Catharines'],460.0,397.0,2015.0,1.0,,0.0,,Monthly,right_only
883,,,,,,,,,2018,,,,,,,,,,snap st. catharines,,,,,Monthly,2122.0,,T,st.%20catharines,snap st. catharines,snapd inc.,0.0,ON,,snapd inc.,"['st. catharines ,ON, Canada']",133113.0,131400.0,1.3,59879.0,56873.0,1384.8,96.13,43.7,111060.0,20160.0,34445.0,56455.0,1740.0,20990.0,111055.0,107290.0,30110.0,129845.0,102935.0,24545.0,"[(43.1579812, -79.2441003)]",,,,,,0.0,st. catharines,0.0,0.0,1.0,['St. Catharines'],460.0,397.0,2015.0,1.0,,0.0,,Monthly,right_only
884,,,,,,,,,2019,,,,,,,,,,snap st. catharines,,,,,Monthly,2123.0,,T,st.%20catharines,snap st. catharines,snapd inc.,0.0,ON,,snapd inc.,"['st. catharines ,ON, Canada']",133113.0,131400.0,1.3,59879.0,56873.0,1384.8,96.13,43.7,111060.0,20160.0,34445.0,56455.0,1740.0,20990.0,111055.0,107290.0,30110.0,129845.0,102935.0,24545.0,"[(43.1579812, -79.2441003)]",,,,,,0.0,st. catharines,0.0,0.0,1.0,['St. Catharines'],460.0,397.0,2015.0,1.0,,0.0,,Monthly,right_only
