AdvNewspaper,AdvCirc,NatlLineRate,SpotColour,ProcessColour,Columns,Lines,MaterialCode,Year,AuditYear,AuditDiff,SplitIssue,AdvID,AdvID2,AdvCircAllEds,NatlLineRateAllEds,SpotColourAllEds,ProcessColourAllEds,MarketAndNewspaper,_merge1,Removable,ADVCSD,ADVOwner
haldimand county the sachem,,1.6,1160.0,1160.0,10.0,161.0,10,2014,2012,2,Thursday,140,107,,1.6,1160.0,1160.0,haldimand the sachem,both,,,
haldimand county the sachem,,1.6,1160.0,1160.0,10.0,161.0,10.0,2015,2013,2,Thursday,140,107,,1.6,1160.0,1160.0,haldimand the sachem,both,,,
haldimand county the sachem,,1.6,,1160.0,10.0,161.0,10.0,2016,2014,2,Thursday,140,107,,1.6,,1160.0,haldimand the sachem,both,,,
haldimand county the sachem,,1.6,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,140,107,,1.6,,1160.0,haldimand the sachem,both,,,
haldimand county the sachem,,1.6,,1160.0,10.0,161.0,10.0,2018,2015,3,Thursday,140,107,,1.6,,1160.0,haldimand the sachem,both,,,
haldimand county the sachem,,1.6,,1160.0,10.0,161.0,10.0,2019,2015,4,Thursday,140,107,,1.6,,1160.0,haldimand the sachem,both,,,
haliburton county echo,2777.0,0.65,141.0,353.0,9.0,158.0,3.0,2013,2012,1,Tuesday,141,108,2777.0,0.65,141.0,353.0,haliburton county echo,both,,,
haliburton county echo,2520.0,0.65,141.0,353.0,9.0,158.0,3,2014,2013,1,Tuesday,141,108,2520.0,0.65,141.0,353.0,haliburton county echo,both,,,
haliburton county echo,2164.0,0.55,141.0,353.0,9.0,189.0,3.0,2015,2014,1,Tuesday,141,108,2164.0,0.55,141.0,353.0,haliburton county echo,both,,,
haliburton county echo,1991.0,0.55,,176.0,9.0,189.0,3.0,2016,2015,1,Tuesday,141,108,1991.0,0.55,,176.0,haliburton county echo,both,,,
haliburton county echo,2095.0,0.55,,176.0,9.0,189.0,3.0,2017,2016,1,Tuesday,141,108,2095.0,0.55,,176.0,haliburton county echo,both,,,
haliburton county echo,2013.0,0.55,,176.0,9.0,189.0,3.0,2018,2017,1,Tuesday,141,108,2013.0,0.55,,176.0,haliburton county echo,both,,,
haliburton county echo,1953.0,0.55,,176.0,9.0,189.0,3.0,2019,2018,1,Tuesday,141,108,1953.0,0.55,,176.0,haliburton county echo,both,,,
haliburton county life,,0.41,,176.0,9.0,189.0,3.0,2018,2015,3,Thursday,142,109,,0.41,,176.0,haliburton county life,both,,,
haliburton county life,,0.41,,176.0,9.0,189.0,3.0,2019,2015,4,Thursday,142,109,,0.41,,176.0,haliburton county life,both,,,
haliburton highlander,7312.0,0.95,88.0,88.0,6.0,213.0,5.0,2013,2012,1,Thursday,143,110,7312.0,0.95,88.0,88.0,haliburton highlander,both,,,
haliburton highlander,,1.61,104.0,104.0,4.0,189.0,8,2014,2012,2,Thursday,143,110,,1.61,104.0,104.0,haliburton highlander,both,,,
haliburton highlander,,1.61,104.0,104.0,4.0,189.0,8.0,2015,2013,2,Thursday,143,110,,1.61,104.0,104.0,haliburton highlander,both,,,
haliburton highlander,,1.61,,104.0,4.0,189.0,8.0,2016,2014,2,Thursday,143,110,,1.61,,104.0,haliburton highlander,both,,,
haliburton highlander,,1.61,,104.0,4.0,189.0,8.0,2017,2015,2,Thursday,143,110,,1.61,,104.0,haliburton highlander,both,,,
haliburton highlander,,1.61,,104.0,4.0,189.0,8.0,2018,2016,2,Thursday,143,110,,1.61,,104.0,haliburton highlander,both,,,
haliburton highlander,,1.61,,104.0,4.0,189.0,8.0,2019,2017,2,Thursday,143,110,,1.61,,104.0,haliburton highlander,both,,,
hamilton burlington bay observer,28246.0,2.46,118.0,294.0,6.0,216.0,5.0,2013,2012,1,Monthly,144,111,28246.0,2.46,118.0,294.0,burlington hamilton the bay observer,both,,,
hamilton burlington bay observer,,2.46,118.0,294.0,6.0,216.0,5,2014,2012,2,Monthly,144,111,,2.46,118.0,294.0,burlington hamilton the bay observer,both,,,
hamilton burlington bay observer,,2.46,,,6.0,216.0,5.0,2015,2012,3,Monthly,144,111,,2.46,,,burlington hamilton the bay observer,both,,,
hamilton burlington bay observer,,2.46,,,6.0,216.0,5.0,2016,2012,4,Monthly,144,111,,2.46,,,burlington hamilton the bay observer,both,,,
hamilton burlington bay observer,,2.46,,,6.0,216.0,5.0,2017,2012,5,Monthly,144,111,,2.46,,,burlington hamilton the bay observer,both,,,
hamilton burlington bay observer,,2.46,,,6.0,216.0,5.0,2018,2012,6,Monthly,144,111,,2.46,,,burlington hamilton the bay observer,both,,,
hamilton burlington bay observer,,2.46,,,6.0,216.0,5.0,2019,2012,7,Monthly,144,111,,2.46,,,burlington hamilton the bay observer,both,,,
hamilton mountain news,50291.0,2.8,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Thursday,145,112,50291.0,2.8,335.0,1160.0,hamilton mountain news,both,,,
hamilton mountain news,50424.0,3.06,1160.0,1160.0,10.0,161.0,10,2014,2012,2,Thursday,145,112,50424.0,3.06,1160.0,1160.0,hamilton mountain news,both,,,
hamilton mountain news,50557.0,3.06,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,145,112,50557.0,3.06,1160.0,1160.0,hamilton mountain news,both,,,
hamilton mountain news,50057.0,3.06,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,145,112,50057.0,3.06,,1160.0,hamilton mountain news,both,,,
hamilton mountain news,50020.5,3.06,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,145,112,50020.5,3.06,,1160.0,hamilton mountain news,both,,,
hamilton mountain news,49984.0,3.06,,1160.0,10.0,161.0,10.0,2018,2017,1,Thursday,145,112,49984.0,3.06,,1160.0,hamilton mountain news,both,,,
hamilton mountain news,49497.0,3.06,,1160.0,10.0,161.0,10.0,2019,2018,1,Thursday,145,112,49497.0,3.06,,1160.0,hamilton mountain news,both,,,
hanover the post,15268.0,0.93,188.0,424.0,9.0,160.0,3.0,2013,2012,1,Thursday,146,113,15268.0,0.93,188.0,424.0,hanover the post,both,,,
hanover the post,15405.0,0.93,188.0,424.0,9.0,160.0,3,2014,2012,2,Thursday,146,113,15405.0,0.93,188.0,424.0,hanover the post,both,,,
hanover the post,15542.0,0.93,188.0,424.0,9.0,160.0,3.0,2015,2014,1,Thursday,146,113,15542.0,0.93,188.0,424.0,hanover the post,both,,,
hanover the post,,0.93,,424.0,9.0,160.0,3.0,2016,2014,2,Thursday,146,113,,0.93,,424.0,hanover the post,both,,,
hanover the post,,0.93,,424.0,9.0,160.0,3.0,2017,2015,2,Thursday,146,113,,0.93,,424.0,hanover the post,both,,,
hanover the post,,0.93,,424.0,9.0,160.0,3.0,2018,2016,2,Thursday,146,113,,0.93,,424.0,hanover the post,both,,,
hanover the post,,0.84,,424.0,10.0,160.0,10.0,2019,2016,3,Thursday,146,113,,0.84,,424.0,hanover the post,both,,,
harrow news,1319.0,0.48,118.0,235.0,6.0,208.0,5.0,2013,2012,1,Tuesday,147,114,1319.0,0.48,118.0,235.0,the harrow news,both,,,
harrow news,1268.0,0.49,118.0,235.0,6.0,208.0,5,2014,2013,1,Tuesday,147,114,1268.0,0.49,118.0,235.0,the harrow news,both,,,
harrow news,1288.0,0.51,118.0,235.0,6.0,208.0,5.0,2015,2014,1,Tuesday,147,114,1288.0,0.51,118.0,235.0,the harrow news,both,,,
harrow news,1251.0,0.52,,235.0,6.0,208.0,5.0,2016,2015,1,Tuesday,147,114,1251.0,0.52,,235.0,the harrow news,both,,,
harrow news,1224.0,0.52,,235.0,6.0,208.0,5.0,2017,2016,1,Tuesday,147,114,1224.0,0.52,,235.0,the harrow news,both,,,
harrow news,1241.0,0.53,,235.0,6.0,208.0,5.0,2018,2017,1,Tuesday,147,114,1241.0,0.53,,235.0,the harrow news,both,,,
harrow news,1221.0,0.53,,235.0,6.0,208.0,5.0,2019,2018,1,Tuesday,147,114,1221.0,0.53,,235.0,the harrow news,both,,,
hawkesbury le carillon,,1.13,,353.0,8.0,175.0,,2017,0,2017,Friday,148,115,,1.13,,353.0,hawkesbury le carillon,both,,,
hawkesbury le carillon,,1.15,,353.0,8.0,175.0,,2018,0,2018,Thursday,149,115,,1.15,,353.0,hawkesbury le carillon,both,,,
hawkesbury le carillon,,1.18,,353.0,8.0,200.0,,2019,0,2019,Thursday,149,115,,1.18,,353.0,hawkesbury le carillon,both,,,
hornepayne jackfish journal,293.0,0.67,100.0,329.0,5.0,196.0,4.0,2013,2012,1,Wednesday,150,116,293.0,0.67,100.0,329.0,hornepayne jackfish journal,both,,,
hornepayne jackfish journal,279.0,0.67,100.0,329.0,5.0,196.0,4,2014,2012,2,Wednesday,150,116,279.0,0.67,100.0,329.0,hornepayne jackfish journal,both,,,
hornepayne jackfish journal,265.0,0.67,100.0,329.0,5.0,196.0,4.0,2015,2014,1,Wednesday,150,116,265.0,0.67,100.0,329.0,hornepayne jackfish journal,both,,,
hornepayne jackfish journal,,0.67,,329.0,5.0,196.0,4.0,2016,2014,2,Wednesday,150,116,,0.67,,329.0,hornepayne jackfish journal,both,,,
hornepayne jackfish journal,,0.67,,329.0,5.0,196.0,4.0,2017,2015,2,Wednesday,150,116,,0.67,,329.0,hornepayne jackfish journal,both,,,
hornepayne wicksteed weekly,,0.72,,118.0,5.0,185.0,4.0,2019,0,2019,Wednesday,151,117,,0.72,,118.0,hornepayne wicksteed weekly,both,,,
huntsville forester,,2.29,1160.0,1160.0,10.0,161.0,10,2014,0,2014,Thursday,152,118,,2.29,1160.0,1160.0,huntsville forester,both,,,
huntsville forester,10310.0,2.29,1160.0,1160.0,10.0,161.0,10,2015,2014,1,Thursday,152,118,10310.0,2.29,1160.0,1160.0,huntsville forester,both,,,
huntsville forester,9569.0,2.29,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,152,118,9569.0,2.29,,1160.0,huntsville forester,both,,,
huntsville forester,9487.0,2.29,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,152,118,9487.0,2.29,,1160.0,huntsville forester,both,,,
huntsville forester,9405.0,2.29,,1160.0,10.0,161.0,10.0,2018,2017,1,Thursday,152,118,9405.0,2.29,,1160.0,huntsville forester,both,,,
huntsville forester,,2.29,,1160.0,10.0,161.0,10.0,2019,2017,2,Thursday,152,118,,2.29,,1160.0,huntsville forester,both,,,
huntsville forester,4656.0,1.05,335.0,1160.0,10.0,301.0,10.0,2013,2012,1,Wednesday,153,118,4656.0,1.05,335.0,1160.0,huntsville forester,both,,,
ignace driftwood,365.0,0.38,41.0,124.0,6.0,220.0,5.0,2013,2012,1,Wednesday,154,119,365.0,0.38,41.0,124.0,ignace driftwood,both,,,
ignace driftwood,,0.38,41.0,124.0,6.0,220.0,5,2014,2012,2,Wednesday,154,119,,0.38,41.0,124.0,ignace driftwood,both,,,
ignace driftwood,,0.38,41.0,124.0,6.0,220.0,5.0,2015,2013,2,Wednesday,154,119,,0.38,41.0,124.0,ignace driftwood,both,,,
ignace driftwood,,0.38,,124.0,6.0,220.0,5.0,2016,2014,2,Wednesday,154,119,,0.38,,124.0,ignace driftwood,both,,,
ignace driftwood,,0.38,,124.0,6.0,220.0,5.0,2017,2015,2,Wednesday,154,119,,0.38,,124.0,ignace driftwood,both,,,
ingersoll times,1032.0,0.92,176.0,529.0,9.0,160.0,3.0,2013,2012,1,Wednesday,155,120,1032.0,0.92,176.0,529.0,ingersoll times,both,,,
ingersoll times,865.3333333333334,0.92,176.0,529.0,9.0,160.0,3,2014,2012,2,Wednesday,155,120,865.3333333333334,0.92,176.0,529.0,ingersoll times,both,,,
ingersoll times,698.6666666666667,0.94,182.0,546.0,9.0,160.0,3.0,2015,2013,2,Wednesday,155,120,698.6666666666667,0.94,182.0,546.0,ingersoll times,both,,,
ingersoll times,532.0,0.94,,546.0,9.0,160.0,3.0,2016,2015,1,Wednesday,155,120,532.0,0.94,,546.0,ingersoll times,both,,,
ingersoll times,,0.94,,546.0,9.0,160.0,3.0,2017,2015,2,Wednesday,155,120,,0.94,,546.0,ingersoll times,both,,,
ingersoll times,,0.94,,546.0,10.0,160.0,10.0,2018,2015,3,Wednesday,155,120,,0.94,,546.0,ingersoll times,both,,,
innisfil journal,10726.0,1.37,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Thursday,156,121,10726.0,1.37,335.0,1160.0,innisfil journal,both,,,
innisfil journal,10785.0,1.5,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Thursday,156,121,10785.0,1.5,1160.0,1160.0,innisfil journal,both,,,
innisfil journal,10998.0,1.5,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,156,121,10998.0,1.5,1160.0,1160.0,innisfil journal,both,,,
innisfil journal,11376.0,1.5,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,156,121,11376.0,1.5,,1160.0,innisfil journal,both,,,
innisfil journal,11661.0,1.5,,1160.0,10.0,161.0,10.0,2017,2016,1,Thursday,156,121,11661.0,1.5,,1160.0,innisfil journal,both,,,
innisfil journal,11848.0,1.5,,1160.0,10.0,161.0,10.0,2018,2017,1,Thursday,156,121,11848.0,1.5,,1160.0,innisfil journal,both,,,
innisfil journal,11849.0,1.5,,1160.0,10.0,161.0,10.0,2019,2018,1,Thursday,156,121,11849.0,1.5,,1160.0,innisfil journal,both,,,
innisfil scope,12645.0,1.4,158.0,473.0,6.0,210.0,5.0,2013,2012,1,Wednesday,157,122,12645.0,1.4,158.0,473.0,innisfil scope,both,,,
innisfil scope,12533.0,1.4,88.0,176.0,6.0,210.0,5,2014,2013,1,Wednesday,157,122,12533.0,1.4,88.0,176.0,innisfil scope,both,,,
iroquois falls enterprise,2232.0,0.51,212.0,529.0,10.0,292.0,3.0,2013,2012,1,Thursday,158,123,2232.0,0.51,212.0,529.0,iroquois falls enterprise,both,,,
iroquois falls enterprise,2172.0,0.52,212.0,529.0,10.0,292.0,3,2014,2013,1,Thursday,158,123,2172.0,0.52,212.0,529.0,iroquois falls enterprise,both,,,
iroquois falls enterprise,2138.0,0.53,212.0,529.0,10.0,292.0,3.0,2015,2014,1,Thursday,158,123,2138.0,0.53,212.0,529.0,iroquois falls enterprise,both,,,
iroquois falls enterprise,1951.0,0.54,,529.0,10.0,292.0,3.0,2016,2015,1,Thursday,158,123,1951.0,0.54,,529.0,iroquois falls enterprise,both,,,
iroquois falls enterprise,1837.5,0.55,,529.0,10.0,292.0,3.0,2017,2015,2,Thursday,158,123,1837.5,0.55,,529.0,iroquois falls enterprise,both,,,
iroquois falls enterprise,1724.0,0.56,,471.0,10.0,292.0,3.0,2018,2017,1,Thursday,158,123,1724.0,0.56,,471.0,iroquois falls enterprise,both,,,
iroquois falls enterprise,1598.0,0.58,,471.0,10.0,292.0,3.0,2019,2018,1,Thursday,158,123,1598.0,0.58,,471.0,iroquois falls enterprise,both,,,
kanata kourier standard,26227.0,1.62,335.0,1160.0,6.0,218.0,5.0,2013,2012,1,Thursday,159,124,26227.0,1.62,335.0,1160.0,kanata kourier standard,both,,,
kanata kourier standard,27434.5,1.13,1160.0,1160.0,10.0,189.0,10,2014,2012,2,Thursday,159,124,27434.5,1.13,1160.0,1160.0,kanata kourier standard,both,,,
kanata kourier standard,28642.0,1.33,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,159,124,28642.0,1.33,1160.0,1160.0,kanata kourier standard,both,,,
kanata kourier standard,,1.33,,1160.0,10.0,161.0,10.0,2016,2014,2,Thursday,159,124,,1.33,,1160.0,kanata kourier standard,both,,,
kanata kourier standard,,1.33,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,159,124,,1.33,,1160.0,kanata kourier standard,both,,,
kapuskasing northern times,2183.0,1.42,129.0,388.0,9.0,160.0,3.0,2013,2012,1,Thursday,160,125,2183.0,1.42,129.0,388.0,kapuskasing northern times,both,,,
kapuskasing northern times,1955.0,1.42,129.0,388.0,9.0,160.0,3,2014,2013,1,Thursday,160,125,1955.0,1.42,129.0,388.0,kapuskasing northern times,both,,,
kapuskasing northern times,1784.0,1.42,129.0,388.0,9.0,160.0,3.0,2015,2014,1,Thursday,160,125,1784.0,1.42,129.0,388.0,kapuskasing northern times,both,,,
kapuskasing northern times,1041.0,1.42,,388.0,9.0,160.0,3.0,2016,2015,1,Thursday,160,125,1041.0,1.42,,388.0,kapuskasing northern times,both,,,
kapuskasing northern times,,1.42,,388.0,9.0,160.0,3.0,2017,2015,2,Thursday,160,125,,1.42,,388.0,kapuskasing northern times,both,,,
kapuskasing northern times,,1.42,,388.0,9.0,160.0,3.0,2018,2015,3,Thursday,160,125,,1.42,,388.0,kapuskasing northern times,both,,,
kapuskasing northern times weekender,9802.0,1.45,129.0,388.0,9.0,160.0,3.0,2013,2012,1,Thursday,161,126,9802.0,1.45,129.0,388.0,kapuskasing the weekender,both,,,
kapuskasing northern times weekender,10454.0,1.45,129.0,388.0,9.0,160.0,3,2014,2013,1,Thursday,161,126,10454.0,1.45,129.0,388.0,kapuskasing the weekender,both,,,
kapuskasing northern times weekender,9719.0,1.45,129.0,388.0,9.0,160.0,3.0,2015,2014,1,Thursday,161,126,9719.0,1.45,129.0,388.0,kapuskasing the weekender,both,,,
kapuskasing northern times weekender,9061.0,1.45,,388.0,9.0,160.0,3.0,2016,2015,1,Thursday,161,126,9061.0,1.45,,388.0,kapuskasing the weekender,both,,,
kapuskasing northern times weekender,,1.45,,388.0,9.0,160.0,3.0,2017,2015,2,Thursday,161,126,,1.45,,388.0,kapuskasing the weekender,both,,,
kawartha lakes north durham caps community news,,0.94,88.0,265.0,6.0,188.0,5.0,2013,2010,3,Monthly,162,127,,0.94,88.0,265.0,kawartha lakes north durham caps community news,both,,,
kawartha lakes this week,29305.0,2.85,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Thursday,163,128,25461.0,2.85,335.0,1160.0,kawartha lakes this week,both,,,
kawartha lakes this week,29432.0,3.11,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Thursday,163,128,20409.5,3.11,1160.0,1160.0,kawartha lakes this week,both,,,
kawartha lakes this week,,3.11,1160.0,1160.0,10.0,161.0,10.0,2015,2013,2,Thursday,163,128,,3.11,1160.0,1160.0,kawartha lakes this week,both,,,
kawartha lakes this week,,3.11,,1160.0,10.0,161.0,10.0,2016,2013,3,Thursday,163,128,,3.11,,1160.0,kawartha lakes this week,both,,,
kawartha lakes this week,,3.11,,1160.0,10.0,161.0,10.0,2017,2013,4,Thursday,163,128,,3.11,,1160.0,kawartha lakes this week,both,,,
kawartha lakes this week,,3.11,,1160.0,10.0,161.0,10.0,2018,2013,5,Thursday,163,128,,3.11,,1160.0,kawartha lakes this week,both,,,
kawartha lakes this week,,3.11,,1160.0,10.0,161.0,10.0,2019,2013,6,Thursday,163,128,,3.11,,1160.0,kawartha lakes this week,both,,,
kawartha lakes this week,21617.0,2.85,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Tuesday,164,128,25461.0,2.85,335.0,1160.0,kawartha lakes this week,both,,,
kawartha lakes this week,11387.0,3.11,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Tuesday,164,128,20409.5,3.11,1160.0,1160.0,kawartha lakes this week,both,,,
kemptville advance,10391.0,0.8,335.0,1160.0,6.0,218.0,5.0,2013,2012,1,Thursday,165,129,10391.0,0.8,335.0,1160.0,kemptville advance,both,,,
kemptville advance,10422.5,0.56,1160.0,1160.0,10.0,189.0,10,2014,2012,2,Thursday,165,129,10422.5,0.56,1160.0,1160.0,kemptville advance,both,,,
kemptville advance,10454.0,0.66,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,165,129,10454.0,0.66,1160.0,1160.0,kemptville advance,both,,,
kemptville advance,10518.0,0.66,,1160.0,10.0,161.0,10.0,2016,2014,2,Thursday,165,129,10518.0,0.66,,1160.0,kemptville advance,both,,,
kemptville advance,10582.0,0.66,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,165,129,10582.0,0.66,,1160.0,kemptville advance,both,,,
kemptville advance,10646.0,0.66,,1160.0,10.0,161.0,10.0,2018,2016,2,Thursday,165,129,10646.0,0.66,,1160.0,kemptville advance,both,,,
kemptville advance,10710.0,0.66,,1160.0,10.0,161.0,10.0,2019,2018,1,Thursday,165,129,10710.0,0.66,,1160.0,kemptville advance,both,,,
kemptville north grenville times,,0.65,412.0,412.0,6.0,217.0,5,2014,0,2014,Wednesday,166,130,,0.65,412.0,412.0,north grenville times,both,,,
kemptville north grenville times,8837.0,0.88,,235.0,6.0,217.0,5.0,2019,2018,1,Wednesday,166,130,8837.0,0.88,,235.0,north grenville times,both,,,
kenora lake of the woods enterprise,8735.0,1.32,94.0,618.0,10.0,160.0,10.0,2013,2012,1,Thursday,167,131,8735.0,1.32,94.0,618.0,kenora lake of the woods enterprise,both,,,
kenora lake of the woods enterprise,8534.333333333334,1.28,94.0,176.0,10.0,160.0,10,2014,2012,2,Thursday,167,131,8534.333333333334,1.28,94.0,176.0,kenora lake of the woods enterprise,both,,,
kenora lake of the woods enterprise,8333.666666666666,1.28,94.0,176.0,10.0,160.0,10.0,2015,2013,2,Thursday,167,131,8333.666666666666,1.28,94.0,176.0,kenora lake of the woods enterprise,both,,,
kenora lake of the woods enterprise,8133.0,1.28,,176.0,10.0,160.0,10.0,2016,2015,1,Thursday,167,131,8133.0,1.28,,176.0,kenora lake of the woods enterprise,both,,,
kenora lake of the woods enterprise,,1.28,,176.0,10.0,160.0,10.0,2017,2015,2,Thursday,167,131,,1.28,,176.0,kenora lake of the woods enterprise,both,,,
kenora lake of the woods enterprise,,1.28,,176.0,10.0,160.0,10.0,2018,2015,3,Thursday,167,131,,1.28,,176.0,kenora lake of the woods enterprise,both,,,
kenora lake of the woods enterprise,,1.28,,176.0,10.0,160.0,10.0,2019,2015,4,Thursday,167,131,,1.28,,176.0,kenora lake of the woods enterprise,both,,,
kincardine independent,2061.0,0.86,159.0,382.0,6.0,217.0,5.0,2013,2012,1,Wednesday,168,132,2061.0,0.86,159.0,382.0,the kincardine independent,both,,,
kincardine independent,,0.86,159.0,382.0,6.0,217.0,5,2014,2012,2,Wednesday,168,132,,0.86,159.0,382.0,the kincardine independent,both,,,
kincardine independent,,0.86,159.0,382.0,6.0,217.0,5.0,2015,2013,2,Wednesday,168,132,,0.86,159.0,382.0,the kincardine independent,both,,,
kincardine independent,,0.86,,382.0,6.0,217.0,5.0,2016,2014,2,Wednesday,168,132,,0.86,,382.0,the kincardine independent,both,,,
kincardine independent,,0.86,,382.0,6.0,217.0,5.0,2017,2015,2,Wednesday,168,132,,0.86,,382.0,the kincardine independent,both,,,
kincardine independent,,0.86,,382.0,6.0,217.0,5.0,2018,2016,2,Wednesday,168,132,,0.86,,382.0,the kincardine independent,both,,,
kincardine independent,,0.86,,382.0,6.0,217.0,5.0,2019,2017,2,Wednesday,168,132,,0.86,,382.0,the kincardine independent,both,,,
kincardine news,,0.87,153.0,309.0,9.0,160.0,3,2014,0,2014,Thursday,169,133,,0.87,153.0,309.0,kincardine news,both,,,
kincardine news,,0.87,153.0,309.0,9.0,160.0,3.0,2015,0,2015,Thursday,169,133,,0.87,153.0,309.0,kincardine news,both,,,
kincardine news,,0.87,,309.0,9.0,160.0,3.0,2016,2014,2,Thursday,169,133,,0.87,,309.0,kincardine news,both,,,
kincardine news,,0.87,,309.0,9.0,160.0,3.0,2017,2015,2,Thursday,169,133,,0.87,,309.0,kincardine news,both,,,
kincardine news,,0.87,,309.0,9.0,160.0,3.0,2018,2016,2,Thursday,169,133,,0.87,,309.0,kincardine news,both,,,
kincardine news,,0.79,,309.0,10.0,160.0,10.0,2019,2016,3,Thursday,169,133,,0.79,,309.0,kincardine news,both,,,
kincardine news,2440.0,0.84,153.0,309.0,9.0,160.0,3.0,2013,2012,1,Tuesday,170,133,2440.0,0.84,153.0,309.0,kincardine news,both,,,
king connection,,0.63,335.0,1160.0,10.0,175.0,10.0,2013,0,2013,Thursday,171,134,,0.63,335.0,1160.0,king connection,both,,,
king connection,5877.0,0.71,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Thursday,171,134,5877.0,0.71,1160.0,1160.0,king connection,both,,,
king connection,7515.0,0.71,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,171,134,7515.0,0.71,1160.0,1160.0,king connection,both,,,
king connection,7590.0,0.71,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,171,134,7590.0,0.71,,1160.0,king connection,both,,,
king connection,6790.666666666667,0.71,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,171,134,6790.666666666667,0.71,,1160.0,king connection,both,,,
king connection,5991.333333333333,0.71,,1160.0,10.0,161.0,10.0,2018,2015,3,Thursday,171,134,5991.333333333333,0.71,,1160.0,king connection,both,,,
king connection,5192.0,0.71,,1160.0,10.0,161.0,10.0,2019,2018,1,Thursday,171,134,5192.0,0.71,,1160.0,king connection,both,,,
king weekly sentinel,7533.0,0.91,88.0,176.0,8.0,301.0,,2014,2013,1,Thursday,172,135,7533.0,0.91,88.0,176.0,king township weekly sentinel,both,,,
