,AdvNewspaper,AdvCirc,NatlLineRate,SpotColour,ProcessColour,Columns,Lines,MaterialCode,Year,AuditYear,AuditDiff,SplitIssue,AdvCircAllEds,NatlLineRateAllEds,SpotColourAllEds,ProcessColourAllEds,MarketAndNewspaper,_merge1,Removable,ADVCSD,ADVOwner,EDITION,FreeCirculation,Format,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,GPS,StdName2,StdOwner2,double,StdMarket2,RemovableSlash,Swap2017,MarketChange1,Daily,SwapNotInclude,Swap2017Affected,CSDs,first_year,equal_to_previous,FreeCircAllEds,PaidCircAllEds,TotalCircAllEds,EDITION2,_merge2,ID,ID2,EverPaidEDITION,EverFreeEDITION,EverPaid,EverFree,OpCross2017ID,OpCross2017ID2,FreeCirc_Cross17_ID2,PaidCirc_Cross17_ID2,Rate_Cross17_ID2,TotalCirc_Cross17_ID2,OpPost2017,CDs,postmedia,metroland,MetrolandOrPostmedia,Unnamed: 0,GEO UID,Province code,Province name,CD code,CD name,CSD code,CSD name,Population,PopulationGrowth,Age,Income,Education,NofID2,FreeCirculation_Sum_Others,TotalCirculation_Sum_Others,PaidCirculation_Sum_Others,FreeCirculation_Sum_PM,TotalCirculatinn_Sum_PM,PaidCirculation_Sum_PM,PMShare,PMNofID2,MeanMarketRate,PMMeanMarketRate,MeanCirc,PMMeanCirc,mean_MeanMarketRate_before_2017,mean_PMMeanMarketRate_before_2017,mean_NofID2_before_2017,mean_PMNofID2_before_2017,mean_MeanMarketRate_after_2017,mean_PMMeanMarketRate_after_2017,mean_NofID2_after_2017,mean_PMNofID2_after_2017,MeanMarketRate_2013,MeanMarketRate_2014,MeanMarketRate_2015,MeanMarketRate_2016,MeanMarketRate_2017,MeanMarketRate_2018,MeanMarketRate_2019,PMMeanMarketRate_2013,PMMeanMarketRate_2014,PMMeanMarketRate_2015,PMMeanMarketRate_2016,PMMeanMarketRate_2017,PMMeanMarketRate_2018,PMMeanMarketRate_2019,PMMeanMarketRate_PreTrend,MeanMarketRate_PreTrend,PMMeanMarketRate_PostTrend,MeanMarketRate_PostTrend,TMarket
498,hawkesbury le carillon,,1.13,,353.0,8.0,175.0,,2017,0.0,2017.0,Friday,,1.13,,353.0,hawkesbury le carillon,both,,[nan],,Friday,,T,hawkesbury,le carillon,compagnie d'edition andre paquette,0.0,ON,,compagnie d'edition andre paquette,"['hawkesbury ,ON, Canada']","[(45.610281, -74.6055611)]",,,,,,0.0,hawkesbury,0.0,0.0,0,Hawkesbury,2013.0,1.0,,0.0,,Wednesday,left_imperfect_match,185,137,0,0,0,0,0,1,0,0,1,0,0,['Prescott and Russell'],0,0,0,2147,3502008,35,ON,2,Prescott and Russell,8,Hawkesbury,9.245997049184217,4.577798989191959,4.998562712861986,10.143173520469649,6.593044534142437,4,722.0,3596.0,2874.0,0.0,0.0,0.0,0.0,0.0,1.02,,3596.0,,0.8913333333333334,,3.8,0.0,1.0375,,4.0,0.0,0.87,0.89,0.89,0.91,1.02,1.03,1.045,,,,,,,,,0.03200000000000003,,0.012499999999999845,0
505,,,,,,,,,2017,,,,,,,,hearst le nord,,,[nan],,Thursday,,T,hearst,le nord,le nord inc.,,ON,,le nord hnc.,"['hearst ,ON, Canada']","[(49.690732, -83.666382)]",,,,,,0.0,hearst,0.0,0.0,0,Hearst,2016.0,1.0,,,,Thursday,right_only,190,140,1,1,1,1,1,1,0,0,0,0,1,['Cochrane'],0,0,0,2551,3556076,35,ON,56,Cochrane,76,Hearst,8.550627967502475,4.601162164590552,4.976733742420574,10.508650155427521,6.499787040655854,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,1.0,0.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,0
512,,,,,,,,,2017,,,,,,,,bancroft wilberforce highlands courier,,,[nan],,Monthly,,T,bancroft&wilberforce,highlands courier,the highlands courier,,ON,,the highlands courier,"['bancroft ,ON, Canada', 'wilberforce ,ON, Canada']","[(45.0570769, -77.8537127), (45.0369198, -78.2229057)]",,,,,,0.0,bancroft wilberforce,0.0,0.0,0,Highlands East,2013.0,1.0,,,,Monthly,right_only,30,22,1,1,1,1,1,1,0,0,0,0,1,"['Hastings', 'Haliburton']",0,0,0,2412,3546005,35,ON,46,Haliburton,5,Highlands East,8.144098463338524,4.633757642840004,5.027820118850356,10.134757991061946,5.783825182329737,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,1.0,0.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,0
519,hornepayne jackfish journal,,0.67,,329.0,5.0,196.0,4.0,2017,2015.0,2.0,Wednesday,,0.67,,329.0,hornepayne jackfish journal,both,,[nan],,Wednesday,,T,hornepayne,jackfish journal,ginger latoski,200.0,ON,,lisa stewart,"['hornepayne ,ON, Canada']","[(49.2181387, -84.7752864)]",,,,,,0.0,hornepayne,0.0,0.0,0,Hornepayne,2013.0,0.0,,200.0,,Wednesday,perfect_match,192,141,1,1,1,1,0,0,0,0,0,0,0,['Algoma'],0,0,0,2594,3557096,35,ON,57,Algoma,96,Hornepayne,6.984716320118266,4.535820107853298,4.945207488773801,10.82017820443161,4.941642422609304,1,0.0,0.0,200.0,0.0,0.0,0.0,,0.0,0.67,,,,0.67,,1.0,0.0,0.72,,1.0,0.0,0.67,0.67,0.67,0.67,0.67,,0.72,,,,,,,,,7.43849426498855e-18,,0.025000000000000005,0
526,huntsville forester,9487.0,2.29,,1160.0,10.0,161.0,10.0,2017,2015.0,2.0,Thursday,9487.0,2.29,,1160.0,huntsville forester,both,,[nan],,Thursday,9339.0,B,huntsville,huntsville forester,metroland media group ltd.,144.0,ON,9483.0,metroland media group ltd.,"['huntsville ,ON, Canada']","[(45.3263919, -79.218434)]",,,,,,0.0,huntsville,0.0,0.0,0,Huntsville,2015.0,0.0,9339.0,144.0,9483.0,Thursday,perfect_match,194,143,1,1,1,1,1,1,1,1,1,1,1,['Muskoka'],0,1,1,2407,3544042,35,ON,44,Muskoka,42,Huntsville,9.899278707762074,4.6443908991413725,4.975353479951616,10.376798207539359,7.975908360165538,1,0.0,0.0,0.0,9339.0,9483.0,144.0,1.0,1.0,2.29,2.29,9483.0,9483.0,1.98,1.98,1.0,1.0,2.29,2.29,1.0,1.0,1.05,2.29,2.29,2.29,2.29,2.29,2.29,1.05,2.29,2.29,2.29,2.29,2.29,2.29,0.24800000000000005,0.24800000000000005,-2.220446049250313e-16,-2.220446049250313e-16,0
533,blyth brussels citizen,1756.0,0.44,,235.0,9.0,210.0,3.0,2017,2016.0,1.0,Thursday,1756.0,0.44,,235.0,blyth brussels citizen,both,,[nan],,Thursday,26.0,T,blyth&brussels,citizen,north huron publishing co. inc.,1749.0,ON,1775.0,north huron publishing co. inc.,"['blyth ,ON, Canada', 'brussels ,ON, Canada']","[(43.7365991, -81.4294024), (43.7433558, -81.2506263)]",citizen,,,,,0.0,blyth brussels,0.0,0.0,0,Huron East,2013.0,0.0,26.0,1749.0,1775.0,Thursday,perfect_match,43,34,1,1,1,1,1,1,1,0,1,1,1,"['Huron', 'Huron']",0,0,0,2358,3540040,35,ON,40,Huron,40,Huron East,9.13108069099055,4.591071261608589,4.951592753462473,10.422846662320358,6.690842277418564,2,26.0,1775.0,1749.0,16.0,1127.0,1111.0,0.3883528600964852,1.0,0.585,0.73,1451.0,1127.0,0.56625,0.7275,2.0,1.0,0.75,0.6950000000000001,2.0,1.0,0.56,0.56,0.57,0.575,0.585,0.76,0.74,0.73,0.72,0.73,0.73,0.73,0.73,0.66,0.0009999999999999868,0.006499999999999984,-0.03500000000000009,0.0774999999999999,0
540,lucknow sentinel,,0.53,,176.0,9.0,160.0,3.0,2017,2015.0,2.0,Wednesday,,0.53,,176.0,lucknow sentinel,both,,[nan],,Wednesday,,T,lucknow,sentinel,postmedia network inc.,,ON,,postmedia network inc.,"['lucknow ,ON, Canada']","[(43.961848, -81.5172512)]",sentinel,,,,,0.0,lucknow,0.0,0.0,0,Huron-Kinloss,2013.0,1.0,,,,Wednesday,perfect_match,253,189,1,1,1,1,1,1,0,0,1,0,1,['Bruce'],1,0,1,2364,3541015,35,ON,41,Bruce,15,Huron-Kinloss,8.877521453852872,4.645351975620923,4.96563792816552,10.44281316577202,6.807934943699926,1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.53,0.53,,,0.53,0.53,1.0,1.0,0.505,0.505,1.0,1.0,0.53,0.53,0.53,0.53,0.53,0.53,0.48,0.53,0.53,0.53,0.53,0.53,0.53,0.48,2.808864252301646e-17,2.808864252301646e-17,-0.025000000000000078,-0.025000000000000078,0
547,ignace driftwood,,0.38,,124.0,6.0,220.0,5.0,2017,2015.0,2.0,Wednesday,,0.38,,124.0,ignace driftwood,both,,[nan],,Wednesday,0.0,T,ignace,driftwood,ignace driftwood,303.0,ON,303.0,ignace driftwood,"['ignace ,ON, Canada']","[(49.41276, -91.654816)]",driftwood,,,,,0.0,ignace,0.0,0.0,0,Ignace,2013.0,0.0,0.0,303.0,303.0,Wednesday,perfect_match,196,144,1,0,1,0,1,1,0,0,0,0,1,['Kenora'],0,0,0,2654,3560001,35,ON,60,Kenora,1,Ignace,7.171656822768514,4.605170185988092,4.9890711161804155,10.320222252902523,5.19295685089021,1,0.0,303.0,303.0,0.0,0.0,0.0,0.0,0.0,0.38,,303.0,,0.38,,1.0,0.0,,,1.0,0.0,0.38,0.38,0.38,0.38,0.38,,,,,,,,,,,-6.8833827526759705e-18,,,0
553,ingersoll times,,0.94,,546.0,9.0,160.0,3.0,2017,2015.0,2.0,Wednesday,,0.94,,546.0,ingersoll times,both,,[nan],,Wednesday,0.0,T,ingersoll,ingersoll times,portmedia network inc.,,ON,,postmedia network inc.,"['ingersoll ,ON, Canada']","[(43.037725, -80.88211)]",,,,,,0.0,ingersoll,0.0,0.0,0,Ingersoll,2013.0,1.0,0.0,,,Wednesday,perfect_match,199,146,1,0,1,0,1,1,0,0,1,0,1,['Oxford'],1,0,1,2304,3532018,35,ON,32,Oxford,18,Ingersoll,9.46164368908425,4.653960350157523,4.943782987108415,10.524708993524484,7.081708586105575,2,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.94,0.94,,,0.9333333333333332,0.9333333333333332,1.6666666666666667,1.0,0.94,0.94,1.6666666666666667,0.6666666666666666,0.92,0.92,0.94,0.94,0.94,0.94,,0.92,0.92,0.94,0.94,0.94,0.94,,0.0060000000000000045,0.0060000000000000045,-3.1974423109204507e-16,-3.1974423109204507e-16,0
560,,,,,,,,,2017,,,,,,,,Innisfil Examiner,,,[nan],,,0.0,,Innisfil,Examiner,postmedia network inc.,0.0,,0.0,,,,,,,,,1.0,,0.0,1.0,1,Innisfil,2017.0,0.0,0.0,0.0,0.0,,right_only,2,2,0,0,0,0,0,0,0,0,0,0,0,['Simcoe'],1,0,1,2389,3543017,35,ON,43,Simcoe,17,Innisfil,10.50960517412297,4.715816706075155,4.946629964120343,10.467664351799113,8.184513753033722,2,0.0,0.0,0.0,11848.0,11848.0,0.0,1.0,2.0,1.5,1.5,5924.0,5924.0,1.4505,1.4609999999999999,2.6,2.0,1.5,1.5,1.0,1.0,1.385,1.45,1.5,1.5,1.5,1.5,1.5,1.37,1.5,1.5,1.5,1.5,1.5,1.5,0.025999999999999995,0.027999999999999997,-2.220446049250313e-16,-2.220446049250313e-16,1
567,iroquois falls enterprise,1837.5,0.55,,529.0,10.0,292.0,3.0,2017,2015.0,2.0,Thursday,1837.5,0.55,,529.0,iroquois falls enterprise,both,,[nan],,Thursday,117.0,B,iroquois%20falls,enterprise,william c. cavell enterprises ltd.,1607.0,ON,1724.0,william c. cavell enterprises ltd.,"['iroquois falls ,ON, Canada']","[(48.7672213, -80.6770998)]",enterprise,,,,,0.0,iroquois falls,0.0,0.0,0,Iroquois Falls,2013.0,0.0,117.0,1607.0,1724.0,Thursday,perfect_match,202,149,1,1,1,1,1,1,1,1,1,1,1,['Cochrane'],0,0,0,2542,3556031,35,ON,56,Cochrane,31,Iroquois Falls,8.441822884391462,4.592084946439436,4.982235819574558,10.502571275810162,6.1092475827643655,1,117.0,1724.0,1607.0,0.0,0.0,0.0,0.0,0.0,0.55,,1724.0,,0.525,,1.0,0.0,0.5700000000000001,,1.0,0.0,0.51,0.52,0.53,0.54,0.55,0.56,0.58,,,,,,,,,0.010000000000000037,,0.014999999999999902,0
574,,,,,,,,,2017,,,,,,,,kapuskasing horizon,,,[nan],,Wednesday,0.0,T,kapuskasing,horizon,postmedia network inc.,,ON,,postmedia network inc.,"['kapuskasing ,ON, Canada']","[(49.416667, -82.433333)]",horizon,,,,,0.0,kapuskasing,0.0,0.0,0,Kapuskasing,2013.0,1.0,0.0,,,Wednesday,right_only,205,152,1,0,1,0,0,0,0,0,0,0,0,['Cochrane'],1,0,1,2548,3556066,35,ON,56,Cochrane,66,Kapuskasing,9.035034150076132,4.617098756853365,4.971201224850849,10.416371057411563,6.626717749249025,3,0.0,0.0,0.0,8613.0,12013.666666666666,572.0,1.0,3.0,1.435,1.435,6006.833333333333,6006.833333333333,1.4349999999999998,1.4349999999999998,3.0,3.0,1.42,1.42,1.0,0.5,1.435,1.435,1.435,1.435,1.435,1.42,,1.435,1.435,1.435,1.435,1.435,1.42,,-6.272760089132134e-18,-6.272760089132134e-18,-0.015000000000000666,-0.015000000000000666,0
581,kawartha lakes north durham caps community news,,,,,6.0,188.0,5.0,2017,2010.0,3.0,Monthly,,,,,kawartha lakes north durham caps community news,both,,[nan],,Monthly,,T,kawartha%20lakes&north%20durham,caps community news,scugog communications group,0.0,ON,,scugog communications group,"['kawartha lakes ,ON, Canada', 'north durham ,ON, Canada']","[(44.575616, -78.8486034), (43.893209999999996, -79.00681681276879)]",,,,,,0.0,kawartha lakes north durham,0.0,0.0,0,Kawartha Lakes,2013.0,1.0,,0.0,,Monthly,right_only,210,156,0,1,0,1,1,1,0,0,0,0,1,"['Durham', 'Kawartha Lakes']",0,0,0,2223,3516010,35,ON,16,Kawartha Lakes,10,Kawartha Lakes,11.232192524606653,4.634728988229636,4.9883896851489355,10.385975428270363,8.794067065151415,2,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,3.11,3.11,,,2.618888888888889,2.735,2.3333333333333335,1.3333333333333333,3.11,3.11,3.0,1.0,1.6366666666666667,3.11,3.11,3.11,3.11,3.11,3.11,1.985,3.11,3.11,3.11,3.11,3.11,3.11,0.2250000000000001,0.29466666666666674,-4.440892098500626e-16,-4.440892098500626e-16,0
588,kenora lake of the woods enterprise,,1.28,,176.0,10.0,160.0,10.0,2017,2015.0,2.0,Thursday,,1.28,,176.0,kenora lake of the woods enterprise,both,,[nan],,Thursday,,T,kenora,lake of the woods enterprise,postmedia network inc.,,ON,,postmedia network inc.,"['kenora ,ON, Canada']","[(54.0245941, -89.1618188)]",lake of the woods enterprise,,,,,0.0,kenora,0.0,0.0,0,Kenora,2013.0,1.0,,,,Thursday,perfect_match,214,159,1,1,1,1,1,1,0,0,1,0,1,['Kenora'],1,0,1,2659,3560010,35,ON,60,Kenora,10,Kenora,9.628787514307517,4.589040804058207,4.962844630259907,10.585851805730604,7.6255950721324535,2,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.28,1.28,,,1.29,1.29,2.0,1.0,1.28,1.28,1.0,1.0,1.32,1.28,1.28,1.28,1.28,1.28,1.28,1.32,1.28,1.28,1.28,1.28,1.28,1.28,-0.007999999999999993,-0.007999999999999993,-2.220446049250313e-16,-2.220446049250313e-16,0
595,kincardine news,,0.87,,309.0,9.0,160.0,3.0,2017,2015.0,2.0,Thursday,,0.87,,309.0,kincardine news,both,,[nan],,Thursday,5774.0,B,kincardine,kincardine news,postmedia network inc.,49.0,ON,5823.0,postmedia network inc.,"['kincardine ,ON, Canada']","[(44.1776378, -81.6348713)]",kincardine news,,,,,0.0,kincardine,0.0,0.0,0,Kincardine,2013.0,0.0,5774.0,49.0,5823.0,Tuesday,left_imperfect_match,218,162,1,1,1,1,1,1,0,0,1,0,1,['Bruce'],1,0,1,2365,3541024,35,ON,41,Bruce,24,Kincardine,9.349145334853365,4.623991940228679,4.969813299576001,10.584663361314853,7.498315870766981,3,9361.25,11018.25,1657.0,5774.0,5823.0,49.0,0.34575818303273215,1.0,0.865,0.87,5613.75,5823.0,0.8622727272727272,0.8645454545454545,2.8181818181818183,1.0,0.8450000000000001,0.8300000000000001,3.0,1.0,0.85,0.865,0.865,0.865,0.865,0.865,0.825,0.84,0.87,0.87,0.87,0.87,0.87,0.79,0.006000000000000026,0.0030000000000000235,-0.04000000000000009,-0.02000000000000013,0
602,king connection,6790.666666666667,0.71,,1160.0,10.0,161.0,10.0,2017,2015.0,2.0,Thursday,6790.666666666667,0.71,,1160.0,king connection,both,,[nan],,Thursday,5733.666666666667,T,king%20township,king connection,metroland media group ltd.,0.0,ON,5733.666666666667,metroland media group ltd.,"['king township ,ON, Canada']","[(43.931609550000005, -79.517428581812)]",king connection,,,king%20township,,0.0,king township,0.0,0.0,0,King,2013.0,1.0,5733.666666666667,0.0,5733.666666666667,Thursday,perfect_match,221,164,0,1,0,1,1,1,1,0,1,1,1,['York'],0,1,1,2239,3519049,35,ON,19,York,49,King,10.11098940786038,4.81380905109942,4.944495491591711,10.677615462228353,8.686935966003333,2,9747.0,0.0,0.0,5733.666666666667,5733.666666666667,0.0,1.0,1.0,0.6399999999999999,0.71,5733.666666666667,5733.666666666667,0.7699999999999999,0.71,1.8571428571428572,0.8571428571428571,0.6399999999999999,0.71,2.0,1.0,1.21,0.81,0.6399999999999999,0.6399999999999999,0.6399999999999999,0.6399999999999999,0.6399999999999999,,0.71,0.71,0.71,0.71,0.71,0.71,0.0,-0.13100000000000003,-1.1102230246251565e-16,-1.1102230246251565e-16,0
609,kingston frontenac this week,48840.0,3.99,,429.0,9.0,160.0,3.0,2017,2016.0,1.0,Thursday,48840.0,3.99,,429.0,kingston frontenac this week,both,,[nan],,Thursday,48741.0,T,kingston&frontenac,kingston frontenac this week,postmedia network inc.,0.0,ON,48741.0,postmedia network inc.,"['kingston ,ON, Canada', 'frontenac ,ON, Canada']","[(44.230687, -76.481323), (44.6102902, -76.6330415)]",,,,,,0.0,kingston frontenac,0.0,0.0,1,Kingston,2013.0,0.0,48741.0,0.0,48741.0,Thursday,perfect_match,226,168,0,1,0,1,1,1,0,0,1,0,1,"['Frontenac', 'Frontenac']",1,0,1,2178,3510010,35,ON,10,Frontenac,10,Kingston,11.727213925436908,4.609162207257629,4.957937505095806,10.466924601573329,10.255024318618737,3,0.0,0.0,0.0,94188.0,94188.0,0.0,1.0,2.0,2.575,2.575,47094.0,47094.0,2.5831818181818185,2.9254545454545453,2.8181818181818183,2.0,3.99,3.99,2.0,1.0,2.665,2.4850000000000003,2.575,2.575,2.575,3.99,3.99,3.92,2.4850000000000003,2.575,2.575,2.575,3.99,3.99,-0.25999999999999984,-0.008999999999999958,0.7074999999999996,0.7074999999999996,1
616,kingsville reporter,1142.5,0.76,,428.0,6.0,203.0,5.0,2017,2015.0,2.0,Tuesday,1142.5,0.76,,428.0,kingsville reporter,both,,[nan],,Tuesday,7.0,T,kingsville,kingsville reporter,postmedia network inc.,1107.0,ON,1114.0,postmedia network inc.,"['kingsville ,ON, Canada']","[(42.0378963, -82.7396606)]",,,,,,0.0,kingsville,0.0,0.0,0,Kingsvhlle,2013.0,0.0,7.0,1107.0,1114.0,Tuesday,perfect_match,228,170,1,1,1,1,1,1,0,1,1,0,1,['Essex'],1,0,1,2321,3537013,35,ON,37,Essex,13,Kingsville,9.982853107916869,4.6141299273595635,4.960744524482791,10.50495794452417,7.83399634170946,1,0.0,0.0,0.0,7.0,1114.0,1107.0,1.0,1.0,0.76,0.76,1114.0,1114.0,0.71,0.71,1.0,1.0,0.84,0.84,1.0,1.0,0.69,0.69,0.73,0.73,0.76,0.84,0.84,0.69,0.69,0.73,0.73,0.76,0.84,0.84,0.018000000000000002,0.018000000000000002,0.03999999999999987,0.03999999999999987,0
620,kirkland lake northern news,,0.73,,206.0,10.0,287.0,10.0,2017,0.0,2017.0,Friday,,0.73,,206.0,kirkland lake northern news,both,,[nan],,Friday,,T,kirkland%20lake,northern news,postmedia network inc.,0.0,ON,,postmedia network inc.,"['kirkland lake ,ON, Canada']","[(48.154177, -80.031281)]",,,,,,0.0,kirkland lake,0.0,0.0,0,Kirkland Lake,2016.0,1.0,,0.0,,Friday,perfect_match,229,171,0,1,0,1,1,1,0,0,1,0,1,['Timiskaming'],1,0,1,2537,3554068,35,ON,54,Timiskaming,68,Kirkland Lake,8.997270906233448,4.543294782270004,4.9684234452869465,00.357615832623573,6.586171654854675,2,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.7749999999999999,0.7749999999999999,,,0.7749999999999999,0.7749999999999999,2.0,2.0,0.7749999999999999,0.7749999999999999,1.6666666666666667,1.6666666666666667,,,,0.7749999999999999,0.7749999999999999,0.7749999999999999,,,,,0.7749999999999999,0.7749999999999999,0.7749999999999999,,-2.831068712794149e-16,-2.831068712794149e-16,-2.831068712794149e-16,-2.831068712794149e-16,0
627,,,,,,,,,2017,,,,,,,,hamilton niagara kitchener welland le regional,,,[nan],,Wednesday,,B,hamilton&niagara&kitchener&welland,le regional,altomedia inc.,,ON,,altomedia inc.,"['hamilton ,ON, Canada', 'niagara ,ON, Canada', 'kitchener ,ON, Canada', 'welland ,ON, Canada']","[(43.2560802, -79.8728583), (43.0631891, -79.3098089), (43.451291, -80.4927815), (42.9922181, -79.2484192)]",le regional,,,,,0.0,hamilton niagara kitchener welland,0.0,0.0,1,Kitchener,2013.0,1.0,,,,Wednesday,right_only,181,133,1,1,1,1,1,1,0,0,0,0,1,"['Hamilton', 'Niagara', 'Waterloo', 'Niagara']",0,0,0,2290,3530013,35,ON,30,Waterloo,13,Kitchener,12.36017475274923,4.667205576907544,4.9344739331306915,10.4521868287302,10.649819986599727,5,0.0,0.0,0.0,58770.0,58770.0,0.0,1.0,1.0,2.66,2.66,58770.0,58770.0,2.7977777777777777,2.611111111111111,4.555555555555555,1.0,2.66,2.66,5.0,1.0,2.9333333333333336,3.0066666666666664,2.66,2.66,2.66,2.66,2.66,2.44,2.66,2.66,2.66,2.66,2.66,2.66,0.04400000000000012,-0.08933333333333324,-4.440892098500626e-16,-4.440892098500626e-16,0
634,lasalle post,,1.14,,428.0,6.0,204.0,5.0,2017,2015.0,2.0,Friday,,1.14,,428.0,lasalle post,both,,[nan],,Friday,10087.0,T,lasalle,lasalle post,postmedia network inc.,0.0,ON,10087.0,postmedia network inc.,"['lasalle ,ON, Canada']","[(42.21807995, -83.06409000924808)]",,,,,,0.0,lasalle,0.0,0.0,0,LaSalle,2013.0,1.0,10087.0,0.0,10087.0,Friday,perfect_match,242,178,0,1,0,1,1,1,0,0,1,0,1,['Essex'],1,0,1,2324,3537034,35,ON,37,Essex,34,LaSalle,10.318242707551384,4.657762636107262,4.943782987108415,10.681710905451192,8.815073088844464,1,0.0,0.0,0.0,10087.0,00087.0,0.0,1.0,1.0,1.14,1.14,10087.0,10087.0,1.06,1.06,1.0,1.0,1.25,1.25,1.0,1.0,1.04,1.04,1.08,1.08,1.14,1.25,1.25,1.04,1.04,1.08,1.08,1.14,1.25,1.25,0.024000000000000035,0.024000000000000035,0.05499999999999994,0.05499999999999994,0
641,belle river lakeshore news,,1.0,,428.0,6.0,204.0,5.0,2017,2015.0,2.0,Thursday,,1.0,,428.0,belle river lakeshore news,both,,[nan],,Thursday,9399.0,T,belle%20river,lakeshore news,postmedia network inc.,10.0,ON,9409.0,postmedia network inc.,"['belle river ,ON, Canada']","[(42.2928986, -82.7113352)]",,,,,,0.0,belle river,0.0,0.0,0,Lakeshore,2013.0,0.0,9399.0,10.0,9409.0,Thursday,perfect_match,38,29,1,1,1,1,1,1,0,0,1,0,1,['Division No. 17'],1,0,1,2327,3537064,35,ON,37,Essex,64,Lakeshore,10.510831716653778,4.663439094112067,4.940927881671436,10.667023296818002,8.691146498539675,1,0.0,0.0,0.0,9399.0,9409.0,10.0,1.0,1.0,1.0,1.0,9409.0,9409.0,0.9299999999999999,0.9299999999999999,1.0,1.0,1.09,1.09,1.0,1.0,0.91,0.91,0.95,0.95,1.0,1.09,1.09,0.91,0.91,0.95,0.95,1.0,1.09,1.09,0.02200000000000002,0.02200000000000002,0.04499999999999993,0.04499999999999993,0
648,forest watford standard guide advocate,1919.0,1.2,,282.0,6.0,210.0,5.0,2017,2016.0,1.0,Thursday,1919.0,1.2,,282.0,forest watford standard guide advocate,both,,[nan],,Thursday,0.0,T,forest&watford,standard guide advocate,hayter-walden publications inc.,1754.0,ON,1754.0,hayter-walden publications inc.,"['forest ,ON, Canada', 'watford ,ON, Canada']","[(43.1007795, -82.0003357), (42.9480988, -81.8802713)]",,,,,,0.0,forest watford,0.0,0.0,0,Lambton Shores,2016.0,0.0,0.0,1754.0,1754.0,Thursday,perfect_match,148,108,1,0,1,0,1,1,0,0,1,0,1,"['Lambton', 'Lambton']",0,0,0,2339,3538040,35,ON,38,Lambton,40,Lambton Shores,9.280892027927127,4.603168183317418,5.004617221770693,10.441704582894031,7.222566018822171,2,0.0,1754.0,1754.0,0.0,0.0,0.0,0.0,1.0,0.965,0.73,1754.0,,0.84125,0.71,2.0,1.0,1.02375,0.73,2.5,0.75,0.775,0.8049999999999999,0.8200000000000001,0.965,0.965,0.965,1.2,0.66,0.72,0.73,0.73,0.73,0.73,,0.015,0.05399999999999999,-2.731148640576885e-16,0.11749999999999988,0
655,lanark era,922.0,0.71,,588.0,6.0,217.0,5.0,2017,2015.0,2.0,Tuesday,922.0,0.71,,588.0,the lanark era,both,,[nan],,Tuesday,27.0,T,lanark%20highlands&lanark,the lanark era,the new lanark era inc.,888.0,ON,915.0,the new lanark era inc.,"['lanark highlands ,ON, Canada', 'lanark ,ON, Canada']","[(45.0875524, -76.48559826942638), (45.047011, -76.3298878)]",,,,,,0.0,lanark highlands lanark,0.0,0.0,0,Lanark Highlands,2013.0,0.0,27.0,888.0,915.0,Tuesday,perfect_match,501,389,1,1,1,1,1,1,1,1,1,1,1,['Lanark'],0,0,0,2176,3509039,35,ON,9,Lanark,39,Lanark Highlands,8.601166625192416,4.645351975620923,4.984291318756654,10.372115235601932,6.5998704992128365,1,27.0,915.0,888.0,0.0,0.0,0.0,0.0,0.0,0.71,,915.0,,0.71,,1.0,0.0,0.73,,1.0,0.0,0.71,0.71,0.71,0.71,0.71,0.73,0.73,,,,,,,,,-1.432187701766452e-17,,0.009999999999999898,0
662,renfrew mercury,13753.0,0.94,,1160.0,10.0,161.0,10.0,2017,2015.0,2.0,Thursday,13753.0,0.94,,1160.0,renfrew mercury,both,,[nan],,Thursday,13359.0,B,renfrew,renfrew mdrcury,metroland media group ltd.,0.0,ON,13359.0,metroland media group ltd.,"['renfrew ,ON, Canada']","[(45.7300564, -77.2793698)]",,,,,,0.0,renfrew,0.0,0.0,0,Laurentian Valley,2013.0,0.0,13359.0,0.0,13359.0,Thursday,perfect_match,391,291,0,1,0,1,1,1,1,0,1,1,1,['Renfrew'],0,1,1,2430,3547075,35,ON,47,Renfrew,75,Laurentian Valley,9.157677719392877,4.576770711466393,4.959341999708705,10.537229679803534,7.069023426578259,1,0.0,0.0,0.0,13359.0,13359.0,0.0,1.0,1.0,0.94,0.94,13359.0,13359.0,0.9575,0.9575,1.0,1.0,0.94,0.94,1.0,1.0,1.15,0.8,0.94,0.94,0.94,0.94,0.94,1.15,0.8,0.94,0.94,0.94,0.94,0.94,-0.02799999999999997,-0.02799999999999997,-1.1102230246251565e-16,-1.1102230246251565e-16,0
